sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
175.880179,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=2.73m)"
175.880179,START,c035,1,0.000000,2.734296,0,
178.614475,LOG,,,,,0,DONE    ATM1 -> c035
178.614475,DONE,c035,1,,,0,
178.880181,LOG,,,,,1,ARRIVAL c036 -> q=1
178.880181,ARRIVAL,c036,,,,1,
178.880181,LOG,,,,,0,"START   ATM1 <- c036 (wait=0.00m, st=3.63m)"
178.880181,START,c036,1,0.000000,3.634006,0,
182.514188,LOG,,,,,0,DONE    ATM1 -> c036
182.514188,DONE,c036,1,,,0,
192.438628,LOG,,,,,1,ARRIVAL c037 -> q=1
192.438628,ARRIVAL,c037,,,,1,
192.438628,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=1.19m)"
192.438628,START,c037,1,0.000000,1.185826,0,
192.768853,LOG,,,,,1,ARRIVAL c038 -> q=1
192.768853,ARRIVAL,c038,,,,1,
192.768853,LOG,,,,,0,"START   ATM2 <- c038 (wait=0.00m, st=1.98m)"
192.768853,START,c038,2,0.000000,1.977112,0,
193.624453,LOG,,,,,0,DONE    ATM1 -> c037
193.624453,DONE,c037,1,,,0,
194.447501,LOG,,,,,1,ARRIVAL c039 -> q=1
194.447501,ARRIVAL,c039,,,,1,
194.447501,LOG,,,,,0,"START   ATM1 <- c039 (wait=0.00m, st=2.58m)"
194.447501,START,c039,1,0.000000,2.582462,0,
194.745965,LOG,,,,,0,DONE    ATM2 -> c038
194.745965,DONE,c038,2,,,0,
195.363615,LOG,,,,,1,ARRIVAL c040 -> q=1
195.363615,ARRIVAL,c040,,,,1,
195.363615,LOG,,,,,0,"START   ATM2 <- c040 (wait=0.00m, st=1.46m)"
195.363615,START,c040,2,0.000000,1.463512,0,
196.827127,LOG,,,,,0,DONE    ATM2 -> c040
196.827127,DONE,c040,2,,,0,
197.029963,LOG,,,,,0,DONE    ATM1 -> c039
197.029963,DONE,c039,1,,,0,
197.470741,LOG,,,,,1,ARRIVAL c041 -> q=1
197.470741,ARRIVAL,c041,,,,1,
197.470741,LOG,,,,,0,"START   ATM1 <- c041 (wait=0.00m, st=3.65m)"
197.470741,START,c041,1,0.000000,3.646750,0,
201.117491,LOG,,,,,0,DONE    ATM1 -> c041
201.117491,DONE,c041,1,,,0,
203.402478,LOG,,,,,1,ARRIVAL c042 -> q=1
203.402478,ARRIVAL,c042,,,,1,
203.402478,LOG,,,,,0,"START   ATM1 <- c042 (wait=0.00m, st=1.41m)"
203.402478,START,c042,1,0.000000,1.410101,0,
203.679492,LOG,,,,,1,ARRIVAL c043 -> q=1
203.679492,ARRIVAL,c043,,,,1,
203.679492,LOG,,,,,0,"START   ATM2 <- c043 (wait=0.00m, st=1.47m)"
203.679492,START,c043,2,0.000000,1.474180,0,
204.812579,LOG,,,,,0,DONE    ATM1 -> c042
204.812579,DONE,c042,1,,,0,
205.153671,LOG,,,,,0,DONE    ATM2 -> c043
205.153671,DONE,c043,2,,,0,
209.342319,LOG,,,,,1,ARRIVAL c044 -> q=1
209.342319,ARRIVAL,c044,,,,1,
209.342319,LOG,,,,,0,"START   ATM1 <- c044 (wait=0.00m, st=4.32m)"
209.342319,START,c044,1,0.000000,4.317570,0,
210.478401,LOG,,,,,1,ARRIVAL c045 -> q=1
210.478401,ARRIVAL,c045,,,,1,
210.478401,LOG,,,,,0,"START   ATM2 <- c045 (wait=0.00m, st=1.87m)"
210.478401,START,c045,2,0.000000,1.865984,0,
212.344384,LOG,,,,,0,DONE    ATM2 -> c045
212.344384,DONE,c045,2,,,0,
213.659889,LOG,,,,,0,DONE    ATM1 -> c044
213.659889,DONE,c044,1,,,0,
218.717700,LOG,,,,,1,ARRIVAL c046 -> q=1
218.717700,ARRIVAL,c046,,,,1,
218.717700,LOG,,,,,0,"START   ATM1 <- c046 (wait=0.00m, st=2.58m)"
218.717700,START,c046,1,0.000000,2.582447,0,
221.300147,LOG,,,,,0,DONE    ATM1 -> c046
221.300147,DONE,c046,1,,,0,
231.815647,LOG,,,,,1,ARRIVAL c047 -> q=1
231.815647,ARRIVAL,c047,,,,1,
231.815647,LOG,,,,,0,"START   ATM1 <- c047 (wait=0.00m, st=6.81m)"
231.815647,START,c047,1,0.000000,6.807152,0,
231.904415,LOG,,,,,1,ARRIVAL c048 -> q=1
231.904415,ARRIVAL,c048,,,,1,
231.904415,LOG,,,,,0,"START   ATM2 <- c048 (wait=0.00m, st=1.87m)"
231.904415,START,c048,2,0.000000,1.867539,0,
233.771954,LOG,,,,,0,DONE    ATM2 -> c048
233.771954,DONE,c048,2,,,0,
238.622799,LOG,,,,,0,DONE    ATM1 -> c047
238.622799,DONE,c047,1,,,0,
