sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
79.670724,START,c019,1,20.150905,2.060437,7,
81.731161,LOG,,,,,7,DONE    ATM1 -> c019
81.731161,DONE,c019,1,,,7,
81.731161,LOG,,,,,6,"START   ATM1 <- c020 (wait=21.08m, st=8.50m)"
81.731161,START,c020,1,21.083285,8.501453,6,
90.232613,LOG,,,,,6,DONE    ATM1 -> c020
90.232613,DONE,c020,1,,,6,
90.232613,LOG,,,,,5,"START   ATM1 <- c021 (wait=28.92m, st=6.03m)"
90.232613,START,c021,1,28.918737,6.028380,5,
93.864299,LOG,,,,,6,ARRIVAL c027 -> q=6
93.864299,ARRIVAL,c027,,,,6,
96.260993,LOG,,,,,6,DONE    ATM1 -> c021
96.260993,DONE,c021,1,,,6,
96.260993,LOG,,,,,5,"START   ATM1 <- c022 (wait=31.60m, st=2.41m)"
96.260993,START,c022,1,31.602847,2.407949,5,
98.349285,LOG,,,,,6,ARRIVAL c028 -> q=6
98.349285,ARRIVAL,c028,,,,6,
98.460588,LOG,,,,,7,ARRIVAL c029 -> q=7
98.460588,ARRIVAL,c029,,,,7,
98.668942,LOG,,,,,7,DONE    ATM1 -> c022
98.668942,DONE,c022,1,,,7,
98.668942,LOG,,,,,6,"START   ATM1 <- c023 (wait=31.56m, st=2.79m)"
98.668942,START,c023,1,31.559496,2.788389,6,
100.450179,LOG,,,,,7,ARRIVAL c030 -> q=7
100.450179,ARRIVAL,c030,,,,7,
101.457331,LOG,,,,,7,DONE    ATM1 -> c023
101.457331,DONE,c023,1,,,7,
101.457331,LOG,,,,,6,"START   ATM1 <- c024 (wait=29.63m, st=1.36m)"
101.457331,START,c024,1,29.630892,1.361552,6,
102.818883,LOG,,,,,6,DONE    ATM1 -> c024
102.818883,DONE,c024,1,,,6,
102.818883,LOG,,,,,5,"START   ATM1 <- c025 (wait=30.66m, st=3.08m)"
102.818883,START,c025,1,30.664643,3.077738,5,
105.896620,LOG,,,,,5,DONE    ATM1 -> c025
105.896620,DONE,c025,1,,,5,
105.896620,LOG,,,,,4,"START   ATM1 <- c026 (wait=33.55m, st=2.32m)"
105.896620,START,c026,1,33.549185,2.323527,4,
108.220148,LOG,,,,,4,DONE    ATM1 -> c026
108.220148,DONE,c026,1,,,4,
108.220148,LOG,,,,,3,"START   ATM1 <- c027 (wait=14.36m, st=2.38m)"
108.220148,START,c027,1,14.355848,2.382753,3,
110.582744,LOG,,,,,4,ARRIVAL c031 -> q=4
110.582744,ARRIVAL,c031,,,,4,
110.602901,LOG,,,,,4,DONE    ATM1 -> c027
110.602901,DONE,c027,1,,,4,
110.602901,LOG,,,,,3,"START   ATM1 <- c028 (wait=12.25m, st=1.19m)"
110.602901,START,c028,1,12.253616,1.193647,3,
110.701229,LOG,,,,,4,ARRIVAL c032 -> q=4
110.701229,ARRIVAL,c032,,,,4,
111.796548,LOG,,,,,4,DONE    ATM1 -> c028
111.796548,DONE,c028,1,,,4,
111.796548,LOG,,,,,3,"START   ATM1 <- c029 (wait=13.34m, st=3.74m)"
111.796548,START,c029,1,13.335960,3.739951,3,
115.536499,LOG,,,,,3,DONE    ATM1 -> c029
115.536499,DONE,c029,1,,,3,
115.536499,LOG,,,,,2,"START   ATM1 <- c030 (wait=15.09m, st=3.40m)"
115.536499,START,c030,1,15.086320,3.395132,2,
118.931631,LOG,,,,,2,DONE    ATM1 -> c030
118.931631,DONE,c030,1,,,2,
118.931631,LOG,,,,,1,"START   ATM1 <- c031 (wait=8.35m, st=1.24m)"
118.931631,START,c031,1,8.348887,1.241190,1,
120.172821,LOG,,,,,1,DONE    ATM1 -> c031
120.172821,DONE,c031,1,,,1,
120.172821,LOG,,,,,0,"START   ATM1 <- c032 (wait=9.47m, st=4.16m)"
120.172821,START,c032,1,9.471592,4.158733,0,
124.331555,LOG,,,,,0,DONE    ATM1 -> c032
124.331555,DONE,c032,1,,,0,
124.710755,LOG,,,,,1,ARRIVAL c033 -> q=1
124.710755,ARRIVAL,c033,,,,1,
124.710755,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.00m, st=1.48m)"
124.710755,START,c033,1,0.000000,1.479861,0,
126.190616,LOG,,,,,0,DONE    ATM1 -> c033
126.190616,DONE,c033,1,,,0,
130.647669,LOG,,,,,1,ARRIVAL c034 -> q=1
130.647669,ARRIVAL,c034,,,,1,
130.647669,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=1.31m)"
130.647669,START,c034,1,0.000000,1.305577,0,
131.953246,LOG,,,,,0,DONE    ATM1 -> c034
131.953246,DONE,c034,1,,,0,
140.641108,LOG,,,,,1,ARRIVAL c035 -> q=1
140.641108,ARRIVAL,c035,,,,1,
140.641108,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=8.19m)"
140.641108,START,c035,1,0.000000,8.192846,0,
147.770713,LOG,,,,,1,ARRIVAL c036 -> q=1
147.770713,ARRIVAL,c036,,,,1,
148.833954,LOG,,,,,1,DONE    ATM1 -> c035
148.833954,DONE,c035,1,,,1,
148.833954,LOG,,,,,0,"START   ATM1 <- c036 (wait=1.06m, st=1.58m)"
148.833954,START,c036,1,1.063241,1.577423,0,
150.411377,LOG,,,,,0,DONE    ATM1 -> c036
150.411377,DONE,c036,1,,,0,
152.308909,LOG,,,,,1,ARRIVAL c037 -> q=1
152.308909,ARRIVAL,c037,,,,1,
152.308909,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=5.30m)"
152.308909,START,c037,1,0.000000,5.299853,0,
152.458432,LOG,,,,,1,ARRIVAL c038 -> q=1
152.458432,ARRIVAL,c038,,,,1,
154.833842,LOG,,,,,2,ARRIVAL c039 -> q=2
154.833842,ARRIVAL,c039,,,,2,
157.608762,LOG,,,,,2,DONE    ATM1 -> c037
157.608762,DONE,c037,1,,,2,
157.608762,LOG,,,,,1,"START   ATM1 <- c038 (wait=5.15m, st=7.08m)"
157.608762,START,c038,1,5.150330,7.076263,1,
158.891940,LOG,,,,,2,ARRIVAL c040 -> q=2
158.891940,ARRIVAL,c040,,,,2,
159.936646,LOG,,,,,3,ARRIVAL c041 -> q=3
159.936646,ARRIVAL,c041,,,,3,
164.685025,LOG,,,,,3,DONE    ATM1 -> c038
164.685025,DONE,c038,1,,,3,
164.685025,LOG,,,,,2,"START   ATM1 <- c039 (wait=9.85m, st=4.75m)"
164.685025,START,c039,1,9.851183,4.752579,2,
165.108105,LOG,,,,,3,ARRIVAL c042 -> q=3
165.108105,ARRIVAL,c042,,,,3,
169.437604,LOG,,,,,3,DONE    ATM1 -> c039
169.437604,DONE,c039,1,,,3,
169.437604,LOG,,,,,2,"START   ATM1 <- c040 (wait=10.55m, st=1.98m)"
169.437604,START,c040,1,10.545664,1.983744,2,
169.749239,LOG,,,,,3,ARRIVAL c043 -> q=3
169.749239,ARRIVAL,c043,,,,3,
171.421347,LOG,,,,,3,DONE    ATM1 -> c040
171.421347,DONE,c040,1,,,3,
171.421347,LOG,,,,,2,"START   ATM1 <- c041 (wait=11.48m, st=3.32m)"
171.421347,START,c041,1,11.484701,3.317482,2,
172.164534,LOG,,,,,3,ARRIVAL c044 -> q=3
172.164534,ARRIVAL,c044,,,,3,
173.153572,LOG,,,,,4,ARRIVAL c045 -> q=4
173.153572,ARRIVAL,c045,,,,4,
174.641992,LOG,,,,,5,ARRIVAL c046 -> q=5
174.641992,ARRIVAL,c046,,,,5,
174.738829,LOG,,,,,5,DONE    ATM1 -> c041
174.738829,DONE,c041,1,,,5,
174.738829,LOG,,,,,4,"START   ATM1 <- c042 (wait=9.63m, st=1.33m)"
174.738829,START,c042,1,9.630724,1.331505,4,
174.801408,LOG,,,,,5,ARRIVAL c047 -> q=5
174.801408,ARRIVAL,c047,,,,5,
176.070334,LOG,,,,,5,DONE    ATM1 -> c042
176.070334,DONE,c042,1,,,5,
176.070334,LOG,,,,,4,"START   ATM1 <- c043 (wait=6.32m, st=2.34m)"
176.070334,START,c043,1,6.321094,2.337747,4,
178.408080,LOG,,,,,4,DONE    ATM1 -> c043
178.408080,DONE,c043,1,,,4,
178.408080,LOG,,,,,3,"START   ATM1 <- c044 (wait=6.24m, st=5.83m)"
178.408080,START,c044,1,6.243547,5.833164,3,
178.729819,LOG,,,,,4,ARRIVAL c048 -> q=4
178.729819,ARRIVAL,c048,,,,4,
184.241245,LOG,,,,,4,DONE    ATM1 -> c044
184.241245,DONE,c044,1,,,4,
184.241245,LOG,,,,,3,"START   ATM1 <- c045 (wait=11.09m, st=2.21m)"
184.241245,START,c045,1,11.087673,2.206856,3,
186.448100,LOG,,,,,3,DONE    ATM1 -> c045
186.448100,DONE,c045,1,,,3,
186.448100,LOG,,,,,2,"START   ATM1 <- c046 (wait=11.81m, st=2.87m)"
186.448100,START,c046,1,11.806108,2.874984,2,
188.550095,LOG,,,,,3,ARRIVAL c049 -> q=3
188.550095,ARRIVAL,c049,,,,3,
189.323084,LOG,,,,,3,DONE    ATM1 -> c046
189.323084,DONE,c046,1,,,3,
189.323084,LOG,,,,,2,"START   ATM1 <- c047 (wait=14.52m, st=1.93m)"
189.323084,START,c047,1,14.521676,1.934880,2,
191.257964,LOG,,,,,2,DONE    ATM1 -> c047
191.257964,DONE,c047,1,,,2,
191.257964,LOG,,,,,1,"START   ATM1 <- c048 (wait=12.53m, st=3.22m)"
191.257964,START,c048,1,12.528145,3.215153,1,
194.142439,LOG,,,,,2,ARRIVAL c050 -> q=2
194.142439,ARRIVAL,c050,,,,2,
194.473116,LOG,,,,,2,DONE    ATM1 -> c048
194.473116,DONE,c048,1,,,2,
194.473116,LOG,,,,,1,"START   ATM1 <- c049 (wait=5.92m, st=3.06m)"
194.473116,START,c049,1,5.923021,3.064352,1,
197.537469,LOG,,,,,1,DONE    ATM1 -> c049
197.537469,DONE,c049,1,,,1,
197.537469,LOG,,,,,0,"START   ATM1 <- c050 (wait=3.40m, st=2.46m)"
197.537469,START,c050,1,3.395029,2.462842,0,
198.520557,LOG,,,,,1,ARRIVAL c051 -> q=1
198.520557,ARRIVAL,c051,,,,1,
200.000311,LOG,,,,,1,DONE    ATM1 -> c050
200.000311,DONE,c050,1,,,1,
200.000311,LOG,,,,,0,"START   ATM1 <- c051 (wait=1.48m, st=2.56m)"
200.000311,START,c051,1,1.479754,2.563120,0,
202.563431,LOG,,,,,0,DONE    ATM1 -> c051
202.563431,DONE,c051,1,,,0,
204.488938,LOG,,,,,1,ARRIVAL c052 -> q=1
204.488938,ARRIVAL,c052,,,,1,
204.488938,LOG,,,,,0,"START   ATM1 <- c052 (wait=0.00m, st=2.09m)"
204.488938,START,c052,1,0.000000,2.085786,0,
206.574724,LOG,,,,,0,DONE    ATM1 -> c052
206.574724,DONE,c052,1,,,0,
211.615105,LOG,,,,,1,ARRIVAL c053 -> q=1
211.615105,ARRIVAL,c053,,,,1,
211.615105,LOG,,,,,0,"START   ATM1 <- c053 (wait=0.00m, st=2.82m)"
211.615105,START,c053,1,0.000000,2.817877,0,
214.432981,LOG,,,,,0,DONE    ATM1 -> c053
214.432981,DONE,c053,1,,,0,
214.940146,LOG,,,,,1,ARRIVAL c054 -> q=1
214.940146,ARRIVAL,c054,,,,1,
214.940146,LOG,,,,,0,"START   ATM1 <- c054 (wait=0.00m, st=1.84m)"
214.940146,START,c054,1,0.000000,1.838460,0,
216.778606,LOG,,,,,0,DONE    ATM1 -> c054
216.778606,DONE,c054,1,,,0,
219.356133,LOG,,,,,1,ARRIVAL c055 -> q=1
219.356133,ARRIVAL,c055,,,,1,
219.356133,LOG,,,,,0,"START   ATM1 <- c055 (wait=0.00m, st=1.97m)"
219.356133,START,c055,1,0.000000,1.972843,0,
220.602148,LOG,,,,,1,ARRIVAL c056 -> q=1
220.602148,ARRIVAL,c056,,,,1,
221.328976,LOG,,,,,1,DONE    ATM1 -> c055
221.328976,DONE,c055,1,,,1,
221.328976,LOG,,,,,0,"START   ATM1 <- c056 (wait=0.73m, st=4.47m)"
221.328976,START,c056,1,0.726828,4.471401,0,
224.773492,LOG,,,,,1,ARRIVAL c057 -> q=1
224.773492,ARRIVAL,c057,,,,1,
225.800377,LOG,,,,,1,DONE    ATM1 -> c056
225.800377,DONE,c056,1,,,1,
225.800377,LOG,,,,,0,"START   ATM1 <- c057 (wait=1.03m, st=3.91m)"
225.800377,START,c057,1,1.026885,3.905048,0,
226.480049,LOG,,,,,1,ARRIVAL c058 -> q=1
226.480049,ARRIVAL,c058,,,,1,
228.331162,LOG,,,,,2,ARRIVAL c059 -> q=2
228.331162,ARRIVAL,c059,,,,2,
229.705425,LOG,,,,,2,DONE    ATM1 -> c057
229.705425,DONE,c057,1,,,2,
229.705425,LOG,,,,,1,"START   ATM1 <- c058 (wait=3.23m, st=2.36m)"
229.705425,START,c058,1,3.225376,2.360423,1,
230.642908,LOG,,,,,2,ARRIVAL c060 -> q=2
230.642908,ARRIVAL,c060,,,,2,
232.065848,LOG,,,,,2,DONE    ATM1 -> c058
232.065848,DONE,c058,1,,,2,
232.065848,LOG,,,,,1,"START   ATM1 <- c059 (wait=3.73m, st=1.12m)"
232.065848,START,c059,1,3.734687,1.118074,1,
233.183922,LOG,,,,,1,DONE    ATM1 -> c059
233.183922,DONE,c059,1,,,1,
233.183922,LOG,,,,,0,"START   ATM1 <- c060 (wait=2.54m, st=5.59m)"
233.183922,START,c060,1,2.541014,5.586237,0,
238.770159,LOG,,,,,0,DONE    ATM1 -> c060
238.770159,DONE,c060,1,,,0,
