sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
79.161084,LOG,,,,,0,DONE    ATM1 -> c011
79.161084,DONE,c011,1,,,0,
81.522206,LOG,,,,,1,ARRIVAL c012 -> q=1
81.522206,ARRIVAL,c012,,,,1,
81.522206,LOG,,,,,0,"START   ATM1 <- c012 (wait=0.00m, st=4.78m)"
81.522206,START,c012,1,0.000000,4.780156,0,
86.302362,LOG,,,,,0,DONE    ATM1 -> c012
86.302362,DONE,c012,1,,,0,
93.321886,LOG,,,,,1,ARRIVAL c013 -> q=1
93.321886,ARRIVAL,c013,,,,1,
93.321886,LOG,,,,,0,"START   ATM1 <- c013 (wait=0.00m, st=3.77m)"
93.321886,START,c013,1,0.000000,3.774329,0,
97.096215,LOG,,,,,0,DONE    ATM1 -> c013
97.096215,DONE,c013,1,,,0,
99.602353,LOG,,,,,1,ARRIVAL c014 -> q=1
99.602353,ARRIVAL,c014,,,,1,
99.602353,LOG,,,,,0,"START   ATM1 <- c014 (wait=0.00m, st=3.31m)"
99.602353,START,c014,1,0.000000,3.312665,0,
102.620738,LOG,,,,,1,ARRIVAL c015 -> q=1
102.620738,ARRIVAL,c015,,,,1,
102.620738,LOG,,,,,0,"START   ATM2 <- c015 (wait=0.00m, st=3.85m)"
102.620738,START,c015,2,0.000000,3.853544,0,
102.915019,LOG,,,,,0,DONE    ATM1 -> c014
102.915019,DONE,c014,1,,,0,
103.024812,LOG,,,,,1,ARRIVAL c016 -> q=1
103.024812,ARRIVAL,c016,,,,1,
103.024812,LOG,,,,,0,"START   ATM1 <- c016 (wait=0.00m, st=2.62m)"
103.024812,START,c016,1,0.000000,2.623882,0,
104.082392,LOG,,,,,1,ARRIVAL c017 -> q=1
104.082392,ARRIVAL,c017,,,,1,
105.648694,LOG,,,,,1,DONE    ATM1 -> c016
105.648694,DONE,c016,1,,,1,
105.648694,LOG,,,,,0,"START   ATM1 <- c017 (wait=1.57m, st=2.00m)"
105.648694,START,c017,1,1.566302,2.002798,0,
106.474281,LOG,,,,,0,DONE    ATM2 -> c015
106.474281,DONE,c015,2,,,0,
106.937489,LOG,,,,,1,ARRIVAL c018 -> q=1
106.937489,ARRIVAL,c018,,,,1,
106.937489,LOG,,,,,0,"START   ATM2 <- c018 (wait=0.00m, st=9.22m)"
106.937489,START,c018,2,0.000000,9.219894,0,
107.651491,LOG,,,,,0,DONE    ATM1 -> c017
107.651491,DONE,c017,1,,,0,
110.485562,LOG,,,,,1,ARRIVAL c019 -> q=1
110.485562,ARRIVAL,c019,,,,1,
110.485562,LOG,,,,,0,"START   ATM1 <- c019 (wait=0.00m, st=10.29m)"
110.485562,START,c019,1,0.000000,10.294315,0,
115.280528,LOG,,,,,1,ARRIVAL c020 -> q=1
115.280528,ARRIVAL,c020,,,,1,
116.157383,LOG,,,,,1,DONE    ATM2 -> c018
116.157383,DONE,c018,2,,,1,
116.157383,LOG,,,,,0,"START   ATM2 <- c020 (wait=0.88m, st=2.59m)"
116.157383,START,c020,2,0.876855,2.589739,0,
118.747122,LOG,,,,,0,DONE    ATM2 -> c020
118.747122,DONE,c020,2,,,0,
120.779877,LOG,,,,,0,DONE    ATM1 -> c019
120.779877,DONE,c019,1,,,0,
122.182067,LOG,,,,,1,ARRIVAL c021 -> q=1
122.182067,ARRIVAL,c021,,,,1,
122.182067,LOG,,,,,0,"START   ATM1 <- c021 (wait=0.00m, st=1.83m)"
122.182067,START,c021,1,0.000000,1.830756,0,
124.012823,LOG,,,,,0,DONE    ATM1 -> c021
124.012823,DONE,c021,1,,,0,
125.268028,LOG,,,,,1,ARRIVAL c022 -> q=1
125.268028,ARRIVAL,c022,,,,1,
125.268028,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=1.91m)"
125.268028,START,c022,1,0.000000,1.906253,0,
127.174281,LOG,,,,,0,DONE    ATM1 -> c022
127.174281,DONE,c022,1,,,0,
139.858615,LOG,,,,,1,ARRIVAL c023 -> q=1
139.858615,ARRIVAL,c023,,,,1,
139.858615,LOG,,,,,0,"START   ATM1 <- c023 (wait=0.00m, st=2.93m)"
139.858615,START,c023,1,0.000000,2.926926,0,
142.785542,LOG,,,,,0,DONE    ATM1 -> c023
142.785542,DONE,c023,1,,,0,
158.740888,LOG,,,,,1,ARRIVAL c024 -> q=1
158.740888,ARRIVAL,c024,,,,1,
158.740888,LOG,,,,,0,"START   ATM1 <- c024 (wait=0.00m, st=2.65m)"
158.740888,START,c024,1,0.000000,2.651003,0,
161.391891,LOG,,,,,0,DONE    ATM1 -> c024
161.391891,DONE,c024,1,,,0,
174.714571,LOG,,,,,1,ARRIVAL c025 -> q=1
174.714571,ARRIVAL,c025,,,,1,
174.714571,LOG,,,,,0,"START   ATM1 <- c025 (wait=0.00m, st=1.70m)"
174.714571,START,c025,1,0.000000,1.695923,0,
176.410494,LOG,,,,,0,DONE    ATM1 -> c025
176.410494,DONE,c025,1,,,0,
183.310847,LOG,,,,,1,ARRIVAL c026 -> q=1
183.310847,ARRIVAL,c026,,,,1,
183.310847,LOG,,,,,0,"START   ATM1 <- c026 (wait=0.00m, st=4.35m)"
183.310847,START,c026,1,0.000000,4.348672,0,
187.659519,LOG,,,,,0,DONE    ATM1 -> c026
187.659519,DONE,c026,1,,,0,
193.913745,LOG,,,,,1,ARRIVAL c027 -> q=1
193.913745,ARRIVAL,c027,,,,1,
193.913745,LOG,,,,,0,"START   ATM1 <- c027 (wait=0.00m, st=1.97m)"
193.913745,START,c027,1,0.000000,1.967583,0,
195.881327,LOG,,,,,0,DONE    ATM1 -> c027
195.881327,DONE,c027,1,,,0,
196.138534,LOG,,,,,1,ARRIVAL c028 -> q=1
196.138534,ARRIVAL,c028,,,,1,
196.138534,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=1.76m)"
196.138534,START,c028,1,0.000000,1.764827,0,
197.749748,LOG,,,,,1,ARRIVAL c029 -> q=1
197.749748,ARRIVAL,c029,,,,1,
197.749748,LOG,,,,,0,"START   ATM2 <- c029 (wait=0.00m, st=5.38m)"
197.749748,START,c029,2,0.000000,5.378675,0,
197.903361,LOG,,,,,0,DONE    ATM1 -> c028
197.903361,DONE,c028,1,,,0,
199.033023,LOG,,,,,1,ARRIVAL c030 -> q=1
199.033023,ARRIVAL,c030,,,,1,
199.033023,LOG,,,,,0,"START   ATM1 <- c030 (wait=0.00m, st=3.58m)"
199.033023,START,c030,1,0.000000,3.575808,0,
202.608832,LOG,,,,,0,DONE    ATM1 -> c030
202.608832,DONE,c030,1,,,0,
203.128423,LOG,,,,,0,DONE    ATM2 -> c029
203.128423,DONE,c029,2,,,0,
216.856504,LOG,,,,,1,ARRIVAL c031 -> q=1
216.856504,ARRIVAL,c031,,,,1,
216.856504,LOG,,,,,0,"START   ATM1 <- c031 (wait=0.00m, st=1.57m)"
216.856504,START,c031,1,0.000000,1.573213,0,
217.104471,LOG,,,,,1,ARRIVAL c032 -> q=1
217.104471,ARRIVAL,c032,,,,1,
217.104471,LOG,,,,,0,"START   ATM2 <- c032 (wait=0.00m, st=6.36m)"
217.104471,START,c032,2,0.000000,6.363330,0,
218.429717,LOG,,,,,0,DONE    ATM1 -> c031
218.429717,DONE,c031,1,,,0,
223.467801,LOG,,,,,0,DONE    ATM2 -> c032
223.467801,DONE,c032,2,,,0,
