sim_time_min,queue_len,in_service,completed,balked,reneged,atm_busy_flags
65.000000,0,0,14,0,0,000
65.500000,0,0,14,0,0,000
66.000000,0,0,14,0,0,000
66.500000,0,0,14,0,0,000
67.000000,0,0,14,0,0,000
67.500000,0,0,14,0,0,000
68.000000,0,0,14,0,0,000
68.500000,0,0,14,0,0,000
69.000000,0,0,14,0,0,000
69.500000,0,0,14,0,0,000
70.000000,0,1,14,0,0,100
70.500000,0,2,14,0,0,110
71.000000,0,2,14,0,0,110
71.500000,0,2,14,0,0,110
72.000000,0,2,14,0,0,110
72.500000,0,1,15,0,0,100
73.000000,0,1,15,0,0,100
73.500000,0,1,15,0,0,100
74.000000,0,1,15,0,0,100
74.500000,0,1,15,0,0,100
75.000000,0,1,15,0,0,100
75.500000,0,0,16,0,0,000
76.000000,0,0,16,0,0,000
76.500000,0,0,16,0,0,000
77.000000,0,0,16,0,0,000
77.500000,0,0,16,0,0,000
78.000000,0,0,16,0,0,000
78.500000,0,0,16,0,0,000
79.000000,0,0,16,0,0,000
79.500000,0,0,16,0,0,000
80.000000,0,0,16,0,0,000
80.500000,0,0,16,0,0,000
81.000000,0,0,16,0,0,000
81.500000,0,0,16,0,0,000
82.000000,0,0,16,0,0,000
82.500000,0,0,16,0,0,000
83.000000,0,0,16,0,0,000
83.500000,0,1,16,0,0,100
84.000000,0,1,16,0,0,100
84.500000,0,1,16,0,0,100
85.000000,0,2,16,0,0,110
85.500000,0,2,16,0,0,110
86.000000,0,2,16,0,0,110
86.500000,0,1,17,0,0,010
87.000000,0,1,17,0,0,010
87.500000,0,1,17,0,0,010
88.000000,0,1,17,0,0,010
88.500000,0,1,17,0,0,010
89.000000,0,1,17,0,0,010
89.500000,0,0,18,0,0,000
90.000000,0,0,18,0,0,000
90.500000,0,0,18,0,0,000
91.000000,0,1,18,0,0,100
91.500000,0,1,18,0,0,100
92.000000,0,1,18,0,0,100
92.500000,0,1,18,0,0,100
93.000000,0,1,18,0,0,100
93.500000,0,0,19,0,0,000
94.000000,0,0,19,0,0,000
94.500000,0,0,19,0,0,000
95.000000,0,0,19,0,0,000
95.500000,0,0,19,0,0,000
96.000000,0,0,19,0,0,000
96.500000,0,0,19,0,0,000
97.000000,0,0,19,0,0,000
97.500000,0,0,19,0,0,000
98.000000,0,0,19,0,0,000
98.500000,0,0,19,0,0,000
99.000000,0,0,19,0,0,000
99.500000,0,2,19,0,0,110
100.000000,0,2,19,0,0,110
100.500000,0,2,19,0,0,110
101.000000,0,1,20,0,0,010
101.500000,0,1,20,0,0,010
102.000000,0,1,20,0,0,010
102.500000,0,1,20,0,0,010
103.000000,0,0,21,0,0,000
103.500000,0,0,21,0,0,000
104.000000,0,0,21,0,0,000
104.500000,0,0,21,0,0,000
105.000000,0,0,21,0,0,000
105.500000,0,0,21,0,0,000
106.000000,0,0,21,0,0,000
106.500000,0,0,21,0,0,000
107.000000,0,0,21,0,0,000
107.500000,0,0,21,0,0,000
108.000000,0,0,21,0,0,000
108.500000,0,0,21,0,0,000
109.000000,0,0,21,0,0,000
109.500000,0,0,21,0,0,000
110.000000,0,0,21,0,0,000
110.500000,0,0,21,0,0,000
111.000000,0,0,21,0,0,000
111.500000,0,0,21,0,0,000
112.000000,0,0,21,0,0,000
112.500000,0,0,21,0,0,000
113.000000,0,0,21,0,0,000
113.500000,0,0,21,0,0,000
114.000000,0,0,21,0,0,000
114.500000,0,0,21,0,0,000
115.000000,0,0,21,0,0,000
115.500000,0,0,21,0,0,000
116.000000,0,0,21,0,0,000
116.500000,0,0,21,0,0,000
117.000000,0,1,21,0,0,100
117.500000,0,1,21,0,0,100
118.000000,0,1,21,0,0,100
118.500000,0,1,21,0,0,100
119.000000,0,1,21,0,0,100
119.500000,0,1,21,0,0,100
120.000000,0,1,21,0,0,100
120.500000,0,1,21,0,0,100
121.000000,0,1,21,0,0,100
121.500000,0,1,21,0,0,100
122.000000,0,1,21,0,0,100
122.500000,0,0,22,0,0,000
123.000000,0,0,22,0,0,000
123.500000,0,1,22,0,0,100
124.000000,0,1,22,0,0,100
124.500000,0,1,22,0,0,100
125.000000,0,1,22,0,0,100
125.500000,0,2,22,0,0,110
126.000000,0,2,22,0,0,110
126.500000,0,1,23,0,0,010
127.000000,0,1,23,0,0,010
127.500000,0,1,23,0,0,010
128.000000,0,1,23,0,0,010
128.500000,0,0,24,0,0,000
129.000000,0,0,24,0,0,000
129.500000,0,0,24,0,0,000
130.000000,0,0,24,0,0,000
130.500000,0,0,24,0,0,000
131.000000,0,0,24,0,0,000
131.500000,0,0,24,0,0,000
132.000000,0,0,24,0,0,000
132.500000,0,0,24,0,0,000
133.000000,0,0,24,0,0,000
133.500000,0,0,24,0,0,000
134.000000,0,0,24,0,0,000
134.500000,0,0,24,0,0,000
135.000000,0,0,24,0,0,000
135.500000,0,0,24,0,0,000
136.000000,0,0,24,0,0,000
136.500000,0,0,24,0,0,000
137.000000,0,0,24,0,0,000
137.500000,0,0,24,0,0,000
138.000000,0,0,24,0,0,000
138.500000,0,0,24,0,0,000
139.000000,0,1,24,0,0,100
139.500000,0,1,24,0,0,100
140.000000,0,1,24,0,0,100
140.500000,0,1,24,0,0,100
141.000000,0,1,24,0,0,100
141.500000,0,0,25,0,0,000
142.000000,0,0,25,0,0,000
142.500000,0,0,25,0,0,000
143.000000,0,0,25,0,0,000
143.500000,0,0,25,0,0,000
144.000000,0,0,25,0,0,000
144.500000,0,0,25,0,0,000
145.000000,0,0,25,0,0,000
145.500000,0,0,25,0,0,000
146.000000,0,0,25,0,0,000
146.500000,0,0,25,0,0,000
147.000000,0,0,25,0,0,000
147.500000,0,0,25,0,0,000
148.000000,0,0,25,0,0,000
148.500000,0,0,25,0,0,000
149.000000,0,0,25,0,0,000
149.500000,0,0,25,0,0,000
150.000000,0,0,25,0,0,000
150.500000,0,2,25,0,0,110
151.000000,0,2,25,0,0,110
151.500000,0,2,25,0,0,110
152.000000,0,2,25,0,0,110
152.500000,0,2,25,0,0,110
153.000000,0,3,25,0,0,111
153.500000,0,3,25,0,0,111
154.000000,0,1,27,0,0,001
154.500000,0,1,27,0,0,001
155.000000,0,1,27,0,0,001
155.500000,0,2,27,0,0,101
156.000000,0,1,28,0,0,100
156.500000,0,1,28,0,0,100
157.000000,0,0,29,0,0,000
157.500000,0,0,29,0,0,000
158.000000,0,1,29,0,0,100
158.500000,0,1,29,0,0,100
159.000000,0,1,29,0,0,100
159.500000,0,1,29,0,0,100
160.000000,0,1,29,0,0,100
160.500000,0,1,29,0,0,100
161.000000,0,1,29,0,0,100
161.500000,0,0,30,0,0,000
162.000000,0,0,30,0,0,000
162.500000,0,0,30,0,0,000
163.000000,0,0,30,0,0,000
163.500000,0,0,30,0,0,000
164.000000,0,0,30,0,0,000
164.500000,0,0,30,0,0,000
165.000000,0,0,30,0,0,000
165.500000,0,0,30,0,0,000
166.000000,0,0,30,0,0,000
166.500000,0,0,30,0,0,000
167.000000,0,0,30,0,0,000
167.500000,0,0,30,0,0,000
168.000000,0,0,30,0,0,000
168.500000,0,0,30,0,0,000
169.000000,0,0,30,0,0,000
169.500000,0,0,30,0,0,000
170.000000,0,0,30,0,0,000
170.500000,0,0,30,0,0,000
171.000000,0,1,30,0,0,100
171.500000,0,1,30,0,0,100
172.000000,0,1,30,0,0,100
172.500000,0,1,30,0,0,100
173.000000,0,1,31,0,0,010
173.500000,0,1,31,0,0,010
174.000000,0,1,31,0,0,010
174.500000,0,0,32,0,0,000
175.000000,0,0,32,0,0,000
175.500000,0,0,32,0,0,000
176.000000,0,1,32,0,0,100
176.500000,0,1,32,0,0,100
177.000000,0,1,32,0,0,100
177.500000,0,0,33,0,0,000
178.000000,0,0,33,0,0,000
178.500000,0,1,33,0,0,100
179.000000,0,1,33,0,0,100
179.500000,0,1,33,0,0,100
180.000000,0,1,33,0,0,100
180.500000,0,1,33,0,0,100
181.000000,0,1,33,0,0,100
181.500000,0,1,33,0,0,100
182.000000,0,0,34,0,0,000
182.500000,0,0,34,0,0,000
183.000000,0,0,34,0,0,000
183.500000,0,0,34,0,0,000
184.000000,0,0,34,0,0,000
184.500000,0,0,34,0,0,000
185.000000,0,0,34,0,0,000
185.500000,0,0,34,0,0,000
186.000000,0,0,34,0,0,000
186.500000,0,0,34,0,0,000
187.000000,0,0,34,0,0,000
187.500000,0,0,34,0,0,000
188.000000,0,0,34,0,0,000
188.500000,0,0,34,0,0,000
189.000000,0,0,34,0,0,000
189.500000,0,0,34,0,0,000
190.000000,0,0,34,0,0,000
190.500000,0,0,34,0,0,000
191.000000,0,0,34,0,0,000
191.500000,0,1,34,0,0,100
192.000000,0,1,34,0,0,100
192.500000,0,1,34,0,0,100
193.000000,0,1,34,0,0,100
193.500000,0,1,34,0,0,100
194.000000,0,1,34,0,0,100
194.500000,0,1,34,0,0,100
195.000000,0,1,34,0,0,100
195.500000,0,1,34,0,0,100
196.000000,0,1,34,0,0,100
196.500000,0,1,35,0,0,010
197.000000,0,1,35,0,0,010
197.500000,0,0,36,0,0,000
198.000000,0,0,36,0,0,000
198.500000,0,0,36,0,0,000
199.000000,0,0,36,0,0,000
199.500000,0,0,36,0,0,000
200.000000,0,0,36,0,0,000
200.500000,0,0,36,0,0,000
201.000000,0,0,36,0,0,000
201.500000,0,0,36,0,0,000
202.000000,0,0,36,0,0,000
202.500000,0,1,36,0,0,100
203.000000,0,1,36,0,0,100
203.500000,0,1,36,0,0,100
204.000000,0,2,36,0,0,110
204.500000,0,1,37,0,0,010
205.000000,0,1,37,0,0,010
205.500000,0,0,38,0,0,000
206.000000,0,0,38,0,0,000
206.500000,0,0,38,0,0,000
207.000000,0,0,38,0,0,000
207.500000,0,0,38,0,0,000
208.000000,0,0,38,0,0,000
208.500000,0,0,38,0,0,000
209.000000,0,0,38,0,0,000
209.500000,0,0,38,0,0,000
210.000000,0,0,38,0,0,000
210.500000,0,0,38,0,0,000
211.000000,0,0,38,0,0,000
211.500000,0,0,38,0,0,000
212.000000,0,0,38,0,0,000
212.500000,0,0,38,0,0,000
213.000000,0,0,38,0,0,000
213.500000,0,0,38,0,0,000
214.000000,0,0,38,0,0,000
214.500000,0,0,38,0,0,000
215.000000,0,0,38,0,0,000
215.500000,0,0,38,0,0,000
216.000000,0,0,38,0,0,000
216.500000,0,0,38,0,0,000
217.000000,0,0,38,0,0,000
217.500000,0,0,38,0,0,000
218.000000,0,0,38,0,0,000
218.500000,0,0,38,0,0,000
219.000000,0,0,38,0,0,000
219.500000,0,0,38,0,0,000
220.000000,0,0,38,0,0,000
220.500000,0,2,38,0,0,110
221.000000,0,2,38,0,0,110
221.500000,0,2,38,0,0,110
222.000000,0,2,38,0,0,110
222.500000,0,1,39,0,0,010
223.000000,0,1,39,0,0,010
223.500000,0,1,39,0,0,010
224.000000,0,1,39,0,0,010
224.500000,0,1,39,0,0,010
225.000000,0,0,40,0,0,000
225.500000,0,0,40,0,0,000
226.000000,0,0,40,0,0,000
226.500000,0,0,40,0,0,000
227.000000,0,0,40,0,0,000
227.500000,0,1,40,0,0,100
228.000000,0,1,40,0,0,100
228.500000,0,1,40,0,0,100
229.000000,0,1,40,0,0,100
229.500000,0,1,40,0,0,100
230.000000,0,1,40,0,0,100
230.500000,0,0,41,0,0,000
231.000000,0,0,41,0,0,000
231.500000,0,0,41,0,0,000
232.000000,0,0,41,0,0,000
232.500000,0,0,41,0,0,000
233.000000,0,0,41,0,0,000
233.500000,0,0,41,0,0,000
234.000000,0,0,41,0,0,000
234.500000,0,0,41,0,0,000
235.000000,0,0,41,0,0,000
235.500000,0,0,41,0,0,000
236.000000,0,0,41,0,0,000
236.500000,0,0,41,0,0,000
237.000000,0,0,41,0,0,000
237.500000,0,1,41,0,0,100
238.000000,0,1,41,0,0,100
238.500000,0,3,41,0,0,111
240.000000,2,3,41,0,0,111
