sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
44.047324,LOG,,,,,1,ARRIVAL c010 -> q=1
44.047324,ARRIVAL,c010,,,,1,
44.047324,LOG,,,,,0,"START   ATM3 <- c010 (wait=0.00m, st=0.56m)"
44.047324,START,c010,3,0.000000,0.560531,0,
44.607855,LOG,,,,,0,DONE    ATM3 -> c010
44.607855,DONE,c010,3,,,0,
48.331376,LOG,,,,,0,DONE    ATM1 -> c008
48.331376,DONE,c008,1,,,0,
50.675980,LOG,,,,,0,DONE    ATM2 -> c009
50.675980,DONE,c009,2,,,0,
51.295072,LOG,,,,,1,ARRIVAL c011 -> q=1
51.295072,ARRIVAL,c011,,,,1,
51.295072,LOG,,,,,0,"START   ATM1 <- c011 (wait=0.00m, st=2.56m)"
51.295072,START,c011,1,0.000000,2.564978,0,
53.860050,LOG,,,,,0,DONE    ATM1 -> c011
53.860050,DONE,c011,1,,,0,
56.507036,LOG,,,,,1,ARRIVAL c012 -> q=1
56.507036,ARRIVAL,c012,,,,1,
56.507036,LOG,,,,,0,"START   ATM1 <- c012 (wait=0.00m, st=4.18m)"
56.507036,START,c012,1,0.000000,4.181928,0,
59.080664,LOG,,,,,1,ARRIVAL c013 -> q=1
59.080664,ARRIVAL,c013,,,,1,
59.080664,LOG,,,,,0,"START   ATM2 <- c013 (wait=0.00m, st=3.16m)"
59.080664,START,c013,2,0.000000,3.156956,0,
60.249493,LOG,,,,,1,ARRIVAL c014 -> q=1
60.249493,ARRIVAL,c014,,,,1,
60.249493,LOG,,,,,0,"START   ATM3 <- c014 (wait=0.00m, st=1.60m)"
60.249493,START,c014,3,0.000000,1.602654,0,
60.688964,LOG,,,,,0,DONE    ATM1 -> c012
60.688964,DONE,c012,1,,,0,
61.852147,LOG,,,,,0,DONE    ATM3 -> c014
61.852147,DONE,c014,3,,,0,
62.237619,LOG,,,,,0,DONE    ATM2 -> c013
62.237619,DONE,c013,2,,,0,
69.711407,LOG,,,,,1,ARRIVAL c015 -> q=1
69.711407,ARRIVAL,c015,,,,1,
69.711407,LOG,,,,,0,"START   ATM1 <- c015 (wait=0.00m, st=5.34m)"
69.711407,START,c015,1,0.000000,5.341377,0,
70.286624,LOG,,,,,1,ARRIVAL c016 -> q=1
70.286624,ARRIVAL,c016,,,,1,
70.286624,LOG,,,,,0,"START   ATM2 <- c016 (wait=0.00m, st=1.89m)"
70.286624,START,c016,2,0.000000,1.888941,0,
72.175565,LOG,,,,,0,DONE    ATM2 -> c016
72.175565,DONE,c016,2,,,0,
75.052784,LOG,,,,,0,DONE    ATM1 -> c015
75.052784,DONE,c015,1,,,0,
83.451262,LOG,,,,,1,ARRIVAL c017 -> q=1
83.451262,ARRIVAL,c017,,,,1,
83.451262,LOG,,,,,0,"START   ATM1 <- c017 (wait=0.00m, st=2.76m)"
83.451262,START,c017,1,0.000000,2.755028,0,
84.679146,LOG,,,,,1,ARRIVAL c018 -> q=1
84.679146,ARRIVAL,c018,,,,1,
84.679146,LOG,,,,,0,"START   ATM2 <- c018 (wait=0.00m, st=4.60m)"
84.679146,START,c018,2,0.000000,4.602107,0,
86.206290,LOG,,,,,0,DONE    ATM1 -> c017
86.206290,DONE,c017,1,,,0,
89.281253,LOG,,,,,0,DONE    ATM2 -> c018
89.281253,DONE,c018,2,,,0,
90.828399,LOG,,,,,1,ARRIVAL c019 -> q=1
90.828399,ARRIVAL,c019,,,,1,
90.828399,LOG,,,,,0,"START   ATM1 <- c019 (wait=0.00m, st=2.52m)"
90.828399,START,c019,1,0.000000,2.519690,0,
93.348089,LOG,,,,,0,DONE    ATM1 -> c019
93.348089,DONE,c019,1,,,0,
99.251333,LOG,,,,,1,ARRIVAL c020 -> q=1
99.251333,ARRIVAL,c020,,,,1,
99.251333,LOG,,,,,0,"START   ATM1 <- c020 (wait=0.00m, st=1.48m)"
99.251333,START,c020,1,0.000000,1.478433,0,
99.397210,LOG,,,,,1,ARRIVAL c021 -> q=1
99.397210,ARRIVAL,c021,,,,1,
99.397210,LOG,,,,,0,"START   ATM2 <- c021 (wait=0.00m, st=3.43m)"
99.397210,START,c021,2,0.000000,3.427600,0,
100.729766,LOG,,,,,0,DONE    ATM1 -> c020
100.729766,DONE,c020,1,,,0,
102.824811,LOG,,,,,0,DONE    ATM2 -> c021
102.824811,DONE,c021,2,,,0,
116.895991,LOG,,,,,1,ARRIVAL c022 -> q=1
116.895991,ARRIVAL,c022,,,,1,
116.895991,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=5.39m)"
116.895991,START,c022,1,0.000000,5.389536,0,
122.285527,LOG,,,,,0,DONE    ATM1 -> c022
122.285527,DONE,c022,1,,,0,
123.005770,LOG,,,,,1,ARRIVAL c023 -> q=1
123.005770,ARRIVAL,c023,,,,1,
123.005770,LOG,,,,,0,"START   ATM1 <- c023 (wait=0.00m, st=3.05m)"
123.005770,START,c023,1,0.000000,3.045807,0,
125.156386,LOG,,,,,1,ARRIVAL c024 -> q=1
125.156386,ARRIVAL,c024,,,,1,
125.156386,LOG,,,,,0,"START   ATM2 <- c024 (wait=0.00m, st=3.01m)"
125.156386,START,c024,2,0.000000,3.005533,0,
126.051578,LOG,,,,,0,DONE    ATM1 -> c023
126.051578,DONE,c023,1,,,0,
128.161919,LOG,,,,,0,DONE    ATM2 -> c024
128.161919,DONE,c024,2,,,0,
138.707502,LOG,,,,,1,ARRIVAL c025 -> q=1
138.707502,ARRIVAL,c025,,,,1,
138.707502,LOG,,,,,0,"START   ATM1 <- c025 (wait=0.00m, st=2.52m)"
138.707502,START,c025,1,0.000000,2.519491,0,
141.226993,LOG,,,,,0,DONE    ATM1 -> c025
141.226993,DONE,c025,1,,,0,
150.161709,LOG,,,,,1,ARRIVAL c026 -> q=1
150.161709,ARRIVAL,c026,,,,1,
150.161709,LOG,,,,,0,"START   ATM1 <- c026 (wait=0.00m, st=3.38m)"
150.161709,START,c026,1,0.000000,3.382378,0,
150.420469,LOG,,,,,1,ARRIVAL c027 -> q=1
150.420469,ARRIVAL,c027,,,,1,
150.420469,LOG,,,,,0,"START   ATM2 <- c027 (wait=0.00m, st=3.39m)"
150.420469,START,c027,2,0.000000,3.385318,0,
152.813356,LOG,,,,,1,ARRIVAL c028 -> q=1
152.813356,ARRIVAL,c028,,,,1,
152.813356,LOG,,,,,0,"START   ATM3 <- c028 (wait=0.00m, st=2.78m)"
152.813356,START,c028,3,0.000000,2.784838,0,
153.544086,LOG,,,,,0,DONE    ATM1 -> c026
153.544086,DONE,c026,1,,,0,
153.805786,LOG,,,,,0,DONE    ATM2 -> c027
153.805786,DONE,c027,2,,,0,
155.330144,LOG,,,,,1,ARRIVAL c029 -> q=1
155.330144,ARRIVAL,c029,,,,1,
155.330144,LOG,,,,,0,"START   ATM1 <- c029 (wait=0.00m, st=1.48m)"
155.330144,START,c029,1,0.000000,1.478640,0,
155.598194,LOG,,,,,0,DONE    ATM3 -> c028
155.598194,DONE,c028,3,,,0,
156.808784,LOG,,,,,0,DONE    ATM1 -> c029
156.808784,DONE,c029,1,,,0,
157.602168,LOG,,,,,1,ARRIVAL c030 -> q=1
157.602168,ARRIVAL,c030,,,,1,
157.602168,LOG,,,,,0,"START   ATM1 <- c030 (wait=0.00m, st=3.85m)"
157.602168,START,c030,1,0.000000,3.852946,0,
161.455114,LOG,,,,,0,DONE    ATM1 -> c030
161.455114,DONE,c030,1,,,0,
170.523946,LOG,,,,,1,ARRIVAL c031 -> q=1
170.523946,ARRIVAL,c031,,,,1,
170.523946,LOG,,,,,0,"START   ATM1 <- c031 (wait=0.00m, st=2.34m)"
170.523946,START,c031,1,0.000000,2.341236,0,
172.843908,LOG,,,,,1,ARRIVAL c032 -> q=1
172.843908,ARRIVAL,c032,,,,1,
172.843908,LOG,,,,,0,"START   ATM2 <- c032 (wait=0.00m, st=1.22m)"
172.843908,START,c032,2,0.000000,1.224206,0,
172.865182,LOG,,,,,0,DONE    ATM1 -> c031
172.865182,DONE,c031,1,,,0,
174.068114,LOG,,,,,0,DONE    ATM2 -> c032
174.068114,DONE,c032,2,,,0,
175.827920,LOG,,,,,1,ARRIVAL c033 -> q=1
175.827920,ARRIVAL,c033,,,,1,
175.827920,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.00m, st=1.60m)"
175.827920,START,c033,1,0.000000,1.603187,0,
177.431107,LOG,,,,,0,DONE    ATM1 -> c033
177.431107,DONE,c033,1,,,0,
178.138194,LOG,,,,,1,ARRIVAL c034 -> q=1
178.138194,ARRIVAL,c034,,,,1,
178.138194,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=3.84m)"
178.138194,START,c034,1,0.000000,3.839424,0,
181.977618,LOG,,,,,0,DONE    ATM1 -> c034
181.977618,DONE,c034,1,,,0,
191.204285,LOG,,,,,1,ARRIVAL c035 -> q=1
191.204285,ARRIVAL,c035,,,,1,
191.204285,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=5.05m)"
191.204285,START,c035,1,0.000000,5.050835,0,
196.045617,LOG,,,,,1,ARRIVAL c036 -> q=1
196.045617,ARRIVAL,c036,,,,1,
196.045617,LOG,,,,,0,"START   ATM2 <- c036 (wait=0.00m, st=1.15m)"
196.045617,START,c036,2,0.000000,1.147818,0,
196.255120,LOG,,,,,0,DONE    ATM1 -> c035
196.255120,DONE,c035,1,,,0,
197.193435,LOG,,,,,0,DONE    ATM2 -> c036
197.193435,DONE,c036,2,,,0,
202.453490,LOG,,,,,1,ARRIVAL c037 -> q=1
202.453490,ARRIVAL,c037,,,,1,
202.453490,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=1.61m)"
202.453490,START,c037,1,0.000000,1.613582,0,
203.617377,LOG,,,,,1,ARRIVAL c038 -> q=1
203.617377,ARRIVAL,c038,,,,1,
203.617377,LOG,,,,,0,"START   ATM2 <- c038 (wait=0.00m, st=1.74m)"
203.617377,START,c038,2,0.000000,1.739187,0,
204.067072,LOG,,,,,0,DONE    ATM1 -> c037
204.067072,DONE,c037,1,,,0,
205.356564,LOG,,,,,0,DONE    ATM2 -> c038
205.356564,DONE,c038,2,,,0,
220.127389,LOG,,,,,1,ARRIVAL c039 -> q=1
220.127389,ARRIVAL,c039,,,,1,
220.127389,LOG,,,,,0,"START   ATM1 <- c039 (wait=0.00m, st=2.06m)"
220.127389,START,c039,1,0.000000,2.059764,0,
220.434829,LOG,,,,,1,ARRIVAL c040 -> q=1
220.434829,ARRIVAL,c040,,,,1,
220.434829,LOG,,,,,0,"START   ATM2 <- c040 (wait=0.00m, st=4.10m)"
220.434829,START,c040,2,0.000000,4.095705,0,
222.187153,LOG,,,,,0,DONE    ATM1 -> c039
222.187153,DONE,c039,1,,,0,
224.530534,LOG,,,,,0,DONE    ATM2 -> c040
224.530534,DONE,c040,2,,,0,
227.149810,LOG,,,,,1,ARRIVAL c041 -> q=1
227.149810,ARRIVAL,c041,,,,1,
227.149810,LOG,,,,,0,"START   ATM1 <- c041 (wait=0.00m, st=3.34m)"
227.149810,START,c041,1,0.000000,3.342350,0,
230.492160,LOG,,,,,0,DONE    ATM1 -> c041
230.492160,DONE,c041,1,,,0,
237.403844,LOG,,,,,1,ARRIVAL c042 -> q=1
237.403844,ARRIVAL,c042,,,,1,
237.403844,LOG,,,,,0,"START   ATM1 <- c042 (wait=0.00m, st=5.77m)"
237.403844,START,c042,1,0.000000,5.767564,0,
238.168828,LOG,,,,,1,ARRIVAL c043 -> q=1
238.168828,ARRIVAL,c043,,,,1,
238.168828,LOG,,,,,0,"START   ATM2 <- c043 (wait=0.00m, st=2.94m)"
238.168828,START,c043,2,0.000000,2.938637,0,
238.391622,LOG,,,,,1,ARRIVAL c044 -> q=1
238.391622,ARRIVAL,c044,,,,1,
238.391622,LOG,,,,,0,"START   ATM3 <- c044 (wait=0.00m, st=4.05m)"
238.391622,START,c044,3,0.000000,4.052853,0,
238.750973,LOG,,,,,1,ARRIVAL c045 -> q=1
238.750973,ARRIVAL,c045,,,,1,
238.990422,LOG,,,,,2,ARRIVAL c046 -> q=2
238.990422,ARRIVAL,c046,,,,2,
