sim_time_min,queue_len,in_service,completed,balked,reneged,atm_busy_flags
77.000000,0,2,15,0,0,11
77.500000,0,2,15,0,0,11
78.000000,1,2,15,0,0,11
78.500000,0,2,16,0,0,11
79.000000,0,2,16,0,0,11
79.500000,0,2,16,0,0,11
80.000000,1,2,16,0,0,11
80.500000,0,2,17,0,0,11
81.000000,0,1,18,0,0,01
81.500000,0,1,18,0,0,01
82.000000,0,1,18,0,0,01
82.500000,0,1,18,0,0,01
83.000000,0,1,18,0,0,01
83.500000,0,1,18,0,0,01
84.000000,0,1,18,0,0,01
84.500000,0,1,18,0,0,01
85.000000,0,1,18,0,0,01
85.500000,0,0,19,0,0,00
86.000000,0,0,19,0,0,00
86.500000,0,0,19,0,0,00
87.000000,0,0,19,0,0,00
87.500000,0,0,19,0,0,00
88.000000,0,0,19,0,0,00
88.500000,0,0,19,0,0,00
89.000000,0,0,19,0,0,00
89.500000,0,0,19,0,0,00
90.000000,0,0,19,0,0,00
90.500000,0,0,19,0,0,00
91.000000,0,0,19,0,0,00
91.500000,0,0,19,0,0,00
92.000000,0,0,19,0,0,00
92.500000,0,1,19,0,0,10
93.000000,0,1,19,0,0,10
93.500000,0,1,20,0,0,01
94.000000,0,0,21,0,0,00
94.500000,0,0,21,0,0,00
95.000000,0,0,21,0,0,00
95.500000,0,0,21,0,0,00
96.000000,0,0,21,0,0,00
96.500000,0,0,21,0,0,00
97.000000,0,1,21,0,0,10
97.500000,0,1,21,0,0,10
98.000000,0,1,21,0,0,10
98.500000,0,1,21,0,0,10
99.000000,0,1,22,0,0,01
99.500000,0,1,22,0,0,01
100.000000,0,1,22,0,0,01
100.500000,0,1,22,0,0,01
101.000000,0,1,22,0,0,01
101.500000,0,1,22,0,0,01
102.000000,0,0,23,0,0,00
102.500000,0,0,23,0,0,00
103.000000,0,0,23,0,0,00
103.500000,0,0,23,0,0,00
104.000000,0,0,23,0,0,00
104.500000,0,0,23,0,0,00
105.000000,0,0,23,0,0,00
105.500000,0,1,23,0,0,10
106.000000,0,1,23,0,0,10
106.500000,0,1,23,0,0,10
107.000000,0,2,23,0,0,11
107.500000,0,2,23,0,0,11
108.000000,0,2,23,0,0,11
108.500000,0,1,24,0,0,10
109.000000,0,1,24,0,0,10
109.500000,0,1,24,0,0,10
110.000000,0,1,24,0,0,10
110.500000,0,1,24,0,0,10
111.000000,0,1,24,0,0,10
111.500000,0,2,24,0,0,11
112.000000,0,2,24,0,0,11
112.500000,0,2,24,0,0,11
113.000000,0,1,25,0,0,10
113.500000,0,1,25,0,0,10
114.000000,0,0,26,0,0,00
114.500000,0,0,26,0,0,00
115.000000,0,0,26,0,0,00
115.500000,0,0,26,0,0,00
116.000000,0,0,26,0,0,00
116.500000,0,0,26,0,0,00
117.000000,0,0,26,0,0,00
117.500000,0,0,26,0,0,00
118.000000,0,0,26,0,0,00
118.500000,0,0,26,0,0,00
119.000000,0,0,26,0,0,00
119.500000,0,0,26,0,0,00
120.000000,0,0,26,0,0,00
120.500000,0,0,26,0,0,00
121.000000,0,0,26,0,0,00
121.500000,0,0,26,0,0,00
122.000000,0,0,26,0,0,00
122.500000,0,1,26,0,0,10
123.000000,0,1,26,0,0,10
123.500000,0,1,26,0,0,10
124.000000,0,1,26,0,0,10
124.500000,0,1,26,0,0,10
125.000000,0,1,26,0,0,10
125.500000,0,1,26,0,0,10
126.000000,0,0,27,0,0,00
126.500000,0,1,27,0,0,10
127.000000,0,1,27,0,0,10
127.500000,0,1,27,0,0,10
128.000000,0,1,27,0,0,10
128.500000,0,2,27,0,0,11
129.000000,0,2,27,0,0,11
129.500000,0,2,27,0,0,11
130.000000,0,2,28,0,0,11
130.500000,1,2,28,0,0,11
131.000000,1,2,28,0,0,11
131.500000,1,2,28,0,0,11
132.000000,1,2,28,0,0,11
132.500000,1,2,28,0,0,11
133.000000,1,2,28,0,0,11
133.500000,1,2,28,0,0,11
134.000000,2,2,28,0,0,11
134.500000,2,2,28,0,0,11
135.000000,1,2,29,0,0,11
135.500000,1,2,29,0,0,11
136.000000,1,2,29,0,0,11
136.500000,0,2,30,0,0,11
137.000000,0,2,30,0,0,11
137.500000,0,1,31,0,0,10
138.000000,0,1,31,0,0,10
138.500000,0,1,31,0,0,10
139.000000,0,1,31,0,0,10
139.500000,0,1,31,0,0,10
140.000000,0,1,31,0,0,10
140.500000,0,1,31,0,0,10
141.000000,0,1,31,0,0,10
141.500000,1,2,31,0,0,11
142.000000,2,2,31,0,0,11
142.500000,2,2,31,0,0,11
143.000000,2,2,31,0,0,11
143.500000,2,2,31,0,0,11
144.000000,2,2,31,0,0,11
144.500000,2,2,31,0,0,11
145.000000,2,2,31,0,0,11
145.500000,2,2,31,0,0,11
146.000000,2,2,31,0,0,11
146.500000,3,2,31,0,0,11
147.000000,3,2,31,0,0,11
147.500000,3,2,31,0,0,11
148.000000,3,2,31,0,0,11
148.500000,3,2,31,0,0,11
149.000000,3,2,31,0,0,11
149.500000,3,2,31,0,0,11
150.000000,3,2,31,0,0,11
150.500000,3,2,31,0,0,11
151.000000,3,2,31,0,0,11
151.500000,3,2,31,0,0,11
152.000000,3,2,32,0,0,11
152.500000,4,2,32,0,0,11
153.000000,4,2,32,0,0,11
153.500000,4,2,33,0,0,11
154.000000,3,2,34,0,0,11
154.500000,3,2,34,0,0,11
155.000000,3,2,34,0,0,11
155.500000,3,2,34,0,0,11
156.000000,3,2,34,0,0,11
156.500000,5,2,34,0,0,11
157.000000,4,2,35,0,0,11
157.500000,4,2,35,0,0,11
158.000000,4,2,35,0,0,11
158.500000,4,2,35,0,0,11
159.000000,4,2,35,0,0,11
159.500000,5,2,35,0,0,11
160.000000,4,2,36,0,0,11
160.500000,4,2,36,0,0,11
161.000000,4,2,36,0,0,11
161.500000,4,2,36,0,0,11
162.000000,5,2,36,0,0,11
162.500000,5,2,36,0,0,11
163.000000,5,2,36,0,0,11
163.500000,5,2,36,0,0,11
164.000000,5,2,36,0,0,11
164.500000,5,2,36,0,0,11
165.000000,4,2,37,0,0,11
165.500000,3,2,38,0,0,11
166.000000,3,2,38,0,0,11
166.500000,2,2,39,0,0,11
167.000000,2,2,39,0,0,11
167.500000,2,2,39,0,0,11
168.000000,2,2,39,0,0,11
168.500000,1,2,40,0,0,11
169.000000,0,2,41,0,0,11
169.500000,0,2,41,0,0,11
170.000000,0,2,41,0,0,11
170.500000,0,2,41,0,0,11
171.000000,0,1,42,0,0,01
171.500000,0,0,43,0,0,00
172.000000,0,0,43,0,0,00
172.500000,0,0,43,0,0,00
173.000000,0,0,43,0,0,00
173.500000,0,0,43,0,0,00
174.000000,0,0,43,0,0,00
174.500000,0,0,43,0,0,00
175.000000,0,0,43,0,0,00
175.500000,0,0,43,0,0,00
176.000000,0,0,43,0,0,00
176.500000,0,1,43,0,0,10
177.000000,0,1,43,0,0,10
177.500000,0,1,43,0,0,10
178.000000,0,0,44,0,0,00
178.500000,0,1,44,0,0,10
179.000000,0,1,44,0,0,10
179.500000,0,1,44,0,0,10
180.000000,0,1,44,0,0,10
180.500000,0,1,44,0,0,10
181.000000,0,2,44,0,0,11
181.500000,0,2,44,0,0,11
182.000000,0,2,44,0,0,11
182.500000,0,0,46,0,0,00
183.000000,0,0,46,0,0,00
183.500000,0,0,46,0,0,00
184.000000,0,0,46,0,0,00
184.500000,0,0,46,0,0,00
185.000000,0,0,46,0,0,00
185.500000,0,0,46,0,0,00
186.000000,0,0,46,0,0,00
186.500000,0,0,46,0,0,00
187.000000,0,0,46,0,0,00
187.500000,0,0,46,0,0,00
188.000000,0,0,46,0,0,00
188.500000,0,0,46,0,0,00
189.000000,0,0,46,0,0,00
189.500000,0,0,46,0,0,00
190.000000,0,0,46,0,0,00
190.500000,0,0,46,0,0,00
191.000000,0,0,46,0,0,00
191.500000,0,0,46,0,0,00
192.000000,0,0,46,0,0,00
192.500000,0,0,46,0,0,00
193.000000,0,0,46,0,0,00
193.500000,0,0,47,0,0,00
194.000000,0,1,47,0,0,10
194.500000,0,1,47,0,0,10
195.000000,0,2,47,0,0,11
195.500000,0,2,47,0,0,11
196.000000,0,2,47,0,0,11
196.500000,0,1,48,0,0,10
197.000000,0,1,48,0,0,10
197.500000,0,1,48,0,0,10
198.000000,0,0,49,0,0,00
198.500000,0,1,49,0,0,10
199.000000,0,2,49,0,0,11
199.500000,0,2,49,0,0,11
200.000000,0,1,50,0,0,01
200.500000,0,1,50,0,0,01
201.000000,0,1,50,0,0,01
201.500000,0,0,51,0,0,00
202.000000,0,1,51,0,0,10
202.500000,0,1,52,0,0,01
203.000000,0,1,52,0,0,01
203.500000,0,1,53,0,0,10
204.000000,0,1,54,0,0,01
204.500000,0,1,54,0,0,01
205.000000,0,1,54,0,0,01
205.500000,0,1,54,0,0,01
206.000000,0,1,54,0,0,01
206.500000,0,1,54,0,0,01
207.000000,0,1,54,0,0,01
207.500000,0,1,54,0,0,01
208.000000,0,1,54,0,0,01
208.500000,0,0,55,0,0,00
209.000000,0,0,55,0,0,00
209.500000,0,0,55,0,0,00
210.000000,1,2,55,0,0,11
210.500000,1,2,55,0,0,11
211.000000,0,2,56,0,0,11
211.500000,0,2,56,0,0,11
212.000000,0,1,57,0,0,01
212.500000,0,0,58,0,0,00
213.000000,0,0,58,0,0,00
213.500000,0,0,58,0,0,00
214.000000,0,0,58,0,0,00
214.500000,0,0,58,0,0,00
215.000000,0,1,58,0,0,10
215.500000,0,0,59,0,0,00
216.000000,0,0,59,0,0,00
216.500000,0,0,59,0,0,00
217.000000,0,0,59,0,0,00
217.500000,0,0,59,0,0,00
218.000000,0,0,59,0,0,00
218.500000,0,0,59,0,0,00
219.000000,0,0,59,0,0,00
219.500000,0,0,59,0,0,00
220.000000,0,0,59,0,0,00
220.500000,0,0,59,0,0,00
221.000000,0,0,59,0,0,00
221.500000,0,0,59,0,0,00
222.000000,0,0,59,0,0,00
222.500000,0,0,59,0,0,00
223.000000,0,0,59,0,0,00
223.500000,0,0,59,0,0,00
224.000000,0,0,59,0,0,00
224.500000,0,0,59,0,0,00
225.000000,0,0,59,0,0,00
225.500000,0,0,59,0,0,00
226.000000,0,0,59,0,0,00
226.500000,0,0,59,0,0,00
227.000000,0,0,59,0,0,00
227.500000,0,0,59,0,0,00
228.000000,0,0,59,0,0,00
228.500000,0,0,59,0,0,00
229.000000,0,0,59,0,0,00
229.500000,0,0,59,0,0,00
230.000000,0,0,59,0,0,00
230.500000,0,0,59,0,0,00
231.000000,0,0,59,0,0,00
231.500000,0,0,59,0,0,00
232.000000,0,1,59,0,0,10
232.500000,0,2,59,0,0,11
233.000000,0,2,59,0,0,11
233.500000,0,2,59,0,0,11
234.000000,0,2,59,0,0,11
234.500000,0,2,59,0,0,11
235.000000,0,1,60,0,0,01
235.500000,0,1,60,0,0,01
236.000000,0,1,60,0,0,01
236.500000,0,1,60,0,0,01
237.000000,0,2,60,0,0,11
237.500000,0,2,60,0,0,11
238.000000,0,2,60,0,0,11
238.500000,0,1,61,0,0,01
239.000000,0,1,61,0,0,01
239.500000,0,2,61,0,0,11
240.000000,0,1,62,0,0,10
