sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
26.854924,LOG,,,,,1,ARRIVAL c007 -> q=1
26.854924,ARRIVAL,c007,,,,1,
26.854924,LOG,,,,,0,"START   ATM2 <- c007 (wait=0.00m, st=1.06m)"
26.854924,START,c007,2,0.000000,1.061420,0,
26.961606,LOG,,,,,1,ARRIVAL c008 -> q=1
26.961606,ARRIVAL,c008,,,,1,
27.580627,LOG,,,,,2,ARRIVAL c009 -> q=2
27.580627,ARRIVAL,c009,,,,2,
27.916344,LOG,,,,,2,DONE    ATM2 -> c007
27.916344,DONE,c007,2,,,2,
27.916344,LOG,,,,,1,"START   ATM2 <- c008 (wait=0.95m, st=1.86m)"
27.916344,START,c008,2,0.954738,1.857967,1,
28.249274,LOG,,,,,1,DONE    ATM1 -> c006
28.249274,DONE,c006,1,,,1,
28.249274,LOG,,,,,0,"START   ATM1 <- c009 (wait=0.67m, st=1.31m)"
28.249274,START,c009,1,0.668647,1.306222,0,
29.555496,LOG,,,,,0,DONE    ATM1 -> c009
29.555496,DONE,c009,1,,,0,
29.774311,LOG,,,,,0,DONE    ATM2 -> c008
29.774311,DONE,c008,2,,,0,
35.771343,LOG,,,,,1,ARRIVAL c010 -> q=1
35.771343,ARRIVAL,c010,,,,1,
35.771343,LOG,,,,,0,"START   ATM1 <- c010 (wait=0.00m, st=2.21m)"
35.771343,START,c010,1,0.000000,2.212984,0,
37.984327,LOG,,,,,0,DONE    ATM1 -> c010
37.984327,DONE,c010,1,,,0,
44.788896,LOG,,,,,1,ARRIVAL c011 -> q=1
44.788896,ARRIVAL,c011,,,,1,
44.788896,LOG,,,,,0,"START   ATM1 <- c011 (wait=0.00m, st=0.76m)"
44.788896,START,c011,1,0.000000,0.756922,0,
45.545818,LOG,,,,,0,DONE    ATM1 -> c011
45.545818,DONE,c011,1,,,0,
52.794824,LOG,,,,,1,ARRIVAL c012 -> q=1
52.794824,ARRIVAL,c012,,,,1,
52.794824,LOG,,,,,0,"START   ATM1 <- c012 (wait=0.00m, st=2.16m)"
52.794824,START,c012,1,0.000000,2.158422,0,
54.953246,LOG,,,,,0,DONE    ATM1 -> c012
54.953246,DONE,c012,1,,,0,
55.093676,LOG,,,,,1,ARRIVAL c013 -> q=1
55.093676,ARRIVAL,c013,,,,1,
55.093676,LOG,,,,,0,"START   ATM1 <- c013 (wait=0.00m, st=2.35m)"
55.093676,START,c013,1,0.000000,2.349441,0,
57.443117,LOG,,,,,0,DONE    ATM1 -> c013
57.443117,DONE,c013,1,,,0,
70.611269,LOG,,,,,1,ARRIVAL c014 -> q=1
70.611269,ARRIVAL,c014,,,,1,
70.611269,LOG,,,,,0,"START   ATM1 <- c014 (wait=0.00m, st=7.83m)"
70.611269,START,c014,1,0.000000,7.834357,0,
71.307157,LOG,,,,,1,ARRIVAL c015 -> q=1
71.307157,ARRIVAL,c015,,,,1,
71.307157,LOG,,,,,0,"START   ATM2 <- c015 (wait=0.00m, st=1.64m)"
71.307157,START,c015,2,0.000000,1.636590,0,
71.351244,LOG,,,,,1,ARRIVAL c016 -> q=1
71.351244,ARRIVAL,c016,,,,1,
72.943748,LOG,,,,,1,DONE    ATM2 -> c015
72.943748,DONE,c015,2,,,1,
72.943748,LOG,,,,,0,"START   ATM2 <- c016 (wait=1.59m, st=1.11m)"
72.943748,START,c016,2,1.592503,1.105828,0,
74.049575,LOG,,,,,0,DONE    ATM2 -> c016
74.049575,DONE,c016,2,,,0,
74.887377,LOG,,,,,1,ARRIVAL c017 -> q=1
74.887377,ARRIVAL,c017,,,,1,
74.887377,LOG,,,,,0,"START   ATM2 <- c017 (wait=0.00m, st=10.52m)"
74.887377,START,c017,2,0.000000,10.522991,0,
77.825186,LOG,,,,,1,ARRIVAL c018 -> q=1
77.825186,ARRIVAL,c018,,,,1,
78.445626,LOG,,,,,1,DONE    ATM1 -> c014
78.445626,DONE,c014,1,,,1,
78.445626,LOG,,,,,0,"START   ATM1 <- c018 (wait=0.62m, st=1.57m)"
78.445626,START,c018,1,0.620440,1.571077,0,
79.615643,LOG,,,,,1,ARRIVAL c019 -> q=1
79.615643,ARRIVAL,c019,,,,1,
80.016703,LOG,,,,,1,DONE    ATM1 -> c018
80.016703,DONE,c018,1,,,1,
80.016703,LOG,,,,,0,"START   ATM1 <- c019 (wait=0.40m, st=0.80m)"
80.016703,START,c019,1,0.401060,0.801083,0,
80.817787,LOG,,,,,0,DONE    ATM1 -> c019
80.817787,DONE,c019,1,,,0,
85.410367,LOG,,,,,0,DONE    ATM2 -> c017
85.410367,DONE,c017,2,,,0,
92.286841,LOG,,,,,1,ARRIVAL c020 -> q=1
92.286841,ARRIVAL,c020,,,,1,
92.286841,LOG,,,,,0,"START   ATM1 <- c020 (wait=0.00m, st=0.89m)"
92.286841,START,c020,1,0.000000,0.890563,0,
93.099910,LOG,,,,,1,ARRIVAL c021 -> q=1
93.099910,ARRIVAL,c021,,,,1,
93.099910,LOG,,,,,0,"START   ATM2 <- c021 (wait=0.00m, st=0.78m)"
93.099910,START,c021,2,0.000000,0.784989,0,
93.177404,LOG,,,,,0,DONE    ATM1 -> c020
93.177404,DONE,c020,1,,,0,
93.884899,LOG,,,,,0,DONE    ATM2 -> c021
93.884899,DONE,c021,2,,,0,
96.988636,LOG,,,,,1,ARRIVAL c022 -> q=1
96.988636,ARRIVAL,c022,,,,1,
96.988636,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=1.91m)"
96.988636,START,c022,1,0.000000,1.908183,0,
98.620710,LOG,,,,,1,ARRIVAL c023 -> q=1
98.620710,ARRIVAL,c023,,,,1,
98.620710,LOG,,,,,0,"START   ATM2 <- c023 (wait=0.00m, st=3.00m)"
98.620710,START,c023,2,0.000000,2.996864,0,
98.896819,LOG,,,,,0,DONE    ATM1 -> c022
98.896819,DONE,c022,1,,,0,
101.617574,LOG,,,,,0,DONE    ATM2 -> c023
101.617574,DONE,c023,2,,,0,
105.137434,LOG,,,,,1,ARRIVAL c024 -> q=1
105.137434,ARRIVAL,c024,,,,1,
105.137434,LOG,,,,,0,"START   ATM1 <- c024 (wait=0.00m, st=8.63m)"
105.137434,START,c024,1,0.000000,8.626693,0,
106.642611,LOG,,,,,1,ARRIVAL c025 -> q=1
106.642611,ARRIVAL,c025,,,,1,
106.642611,LOG,,,,,0,"START   ATM2 <- c025 (wait=0.00m, st=1.46m)"
106.642611,START,c025,2,0.000000,1.458938,0,
108.101549,LOG,,,,,0,DONE    ATM2 -> c025
108.101549,DONE,c025,2,,,0,
111.342356,LOG,,,,,1,ARRIVAL c026 -> q=1
111.342356,ARRIVAL,c026,,,,1,
111.342356,LOG,,,,,0,"START   ATM2 <- c026 (wait=0.00m, st=1.21m)"
111.342356,START,c026,2,0.000000,1.208895,0,
112.551250,LOG,,,,,0,DONE    ATM2 -> c026
112.551250,DONE,c026,2,,,0,
113.764127,LOG,,,,,0,DONE    ATM1 -> c024
113.764127,DONE,c024,1,,,0,
122.316762,LOG,,,,,1,ARRIVAL c027 -> q=1
122.316762,ARRIVAL,c027,,,,1,
122.316762,LOG,,,,,0,"START   ATM1 <- c027 (wait=0.00m, st=3.35m)"
122.316762,START,c027,1,0.000000,3.347725,0,
125.664487,LOG,,,,,0,DONE    ATM1 -> c027
125.664487,DONE,c027,1,,,0,
126.015437,LOG,,,,,1,ARRIVAL c028 -> q=1
126.015437,ARRIVAL,c028,,,,1,
126.015437,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=38.59m)"
126.015437,START,c028,1,0.000000,38.593815,0,
128.483604,LOG,,,,,1,ARRIVAL c029 -> q=1
128.483604,ARRIVAL,c029,,,,1,
128.483604,LOG,,,,,0,"START   ATM2 <- c029 (wait=0.00m, st=1.22m)"
128.483604,START,c029,2,0.000000,1.215858,0,
129.502370,LOG,,,,,1,ARRIVAL c030 -> q=1
129.502370,ARRIVAL,c030,,,,1,
129.699461,LOG,,,,,1,DONE    ATM2 -> c029
129.699461,DONE,c029,2,,,1,
129.699461,LOG,,,,,0,"START   ATM2 <- c030 (wait=0.20m, st=5.19m)"
129.699461,START,c030,2,0.197091,5.189729,0,
130.336528,LOG,,,,,1,ARRIVAL c031 -> q=1
130.336528,ARRIVAL,c031,,,,1,
133.777738,LOG,,,,,2,ARRIVAL c032 -> q=2
133.777738,ARRIVAL,c032,,,,2,
134.889190,LOG,,,,,2,DONE    ATM2 -> c030
134.889190,DONE,c030,2,,,2,
134.889190,LOG,,,,,1,"START   ATM2 <- c031 (wait=4.55m, st=1.33m)"
134.889190,START,c031,2,4.552662,1.327694,1,
136.216884,LOG,,,,,1,DONE    ATM2 -> c031
136.216884,DONE,c031,2,,,1,
136.216884,LOG,,,,,0,"START   ATM2 <- c032 (wait=2.44m, st=0.85m)"
136.216884,START,c032,2,2.439146,0.846591,0,
137.063475,LOG,,,,,0,DONE    ATM2 -> c032
137.063475,DONE,c032,2,,,0,
141.052897,LOG,,,,,1,ARRIVAL c033 -> q=1
141.052897,ARRIVAL,c033,,,,1,
141.052897,LOG,,,,,0,"START   ATM2 <- c033 (wait=0.00m, st=10.94m)"
141.052897,START,c033,2,0.000000,10.935760,0,
141.248962,LOG,,,,,1,ARRIVAL c034 -> q=1
141.248962,ARRIVAL,c034,,,,1,
141.753621,LOG,,,,,2,ARRIVAL c035 -> q=2
141.753621,ARRIVAL,c035,,,,2,
146.310343,LOG,,,,,3,ARRIVAL c036 -> q=3
146.310343,ARRIVAL,c036,,,,3,
151.596875,LOG,,,,,4,ARRIVAL c037 -> q=4
151.596875,ARRIVAL,c037,,,,4,
151.988657,LOG,,,,,4,DONE    ATM2 -> c033
151.988657,DONE,c033,2,,,4,
151.988657,LOG,,,,,3,"START   ATM2 <- c034 (wait=10.74m, st=1.08m)"
151.988657,START,c034,2,10.739695,1.077646,3,
152.074179,LOG,,,,,4,ARRIVAL c038 -> q=4
152.074179,ARRIVAL,c038,,,,4,
153.066304,LOG,,,,,4,DONE    ATM2 -> c034
153.066304,DONE,c034,2,,,4,
153.066304,LOG,,,,,3,"START   ATM2 <- c035 (wait=11.31m, st=0.83m)"
153.066304,START,c035,2,11.312683,0.827502,3,
153.441132,LOG,,,,,4,ARRIVAL c039 -> q=4
153.441132,ARRIVAL,c039,,,,4,
153.893805,LOG,,,,,4,DONE    ATM2 -> c035
153.893805,DONE,c035,2,,,4,
153.893805,LOG,,,,,3,"START   ATM2 <- c036 (wait=7.58m, st=2.89m)"
153.893805,START,c036,2,7.583462,2.894573,3,
156.154393,LOG,,,,,4,ARRIVAL c040 -> q=4
156.154393,ARRIVAL,c040,,,,4,
156.339891,LOG,,,,,5,ARRIVAL c041 -> q=5
156.339891,ARRIVAL,c041,,,,5,
156.788378,LOG,,,,,5,DONE    ATM2 -> c036
156.788378,DONE,c036,2,,,5,
156.788378,LOG,,,,,4,"START   ATM2 <- c037 (wait=5.19m, st=2.84m)"
156.788378,START,c037,2,5.191503,2.841555,4,
159.218938,LOG,,,,,5,ARRIVAL c042 -> q=5
159.218938,ARRIVAL,c042,,,,5,
159.629932,LOG,,,,,5,DONE    ATM2 -> c037
159.629932,DONE,c037,2,,,5,
159.629932,LOG,,,,,4,"START   ATM2 <- c038 (wait=7.56m, st=6.60m)"
159.629932,START,c038,2,7.555754,6.601319,4,
161.682717,LOG,,,,,5,ARRIVAL c043 -> q=5
161.682717,ARRIVAL,c043,,,,5,
164.609252,LOG,,,,,5,DONE    ATM1 -> c028
164.609252,DONE,c028,1,,,5,
164.609252,LOG,,,,,4,"START   ATM1 <- c039 (wait=11.17m, st=0.86m)"
164.609252,START,c039,1,11.168119,0.859320,4,
165.468572,LOG,,,,,4,DONE    ATM1 -> c039
165.468572,DONE,c039,1,,,4,
165.468572,LOG,,,,,3,"START   ATM1 <- c040 (wait=9.31m, st=3.47m)"
165.468572,START,c040,1,9.314178,3.471749,3,
166.231252,LOG,,,,,3,DONE    ATM2 -> c038
166.231252,DONE,c038,2,,,3,
166.231252,LOG,,,,,2,"START   ATM2 <- c041 (wait=9.89m, st=2.24m)"
166.231252,START,c041,2,9.891361,2.238733,2,
168.469984,LOG,,,,,2,DONE    ATM2 -> c041
168.469984,DONE,c041,2,,,2,
168.469984,LOG,,,,,1,"START   ATM2 <- c042 (wait=9.25m, st=2.55m)"
168.469984,START,c042,2,9.251046,2.545941,1,
168.940321,LOG,,,,,1,DONE    ATM1 -> c040
168.940321,DONE,c040,1,,,1,
168.940321,LOG,,,,,0,"START   ATM1 <- c043 (wait=7.26m, st=1.72m)"
168.940321,START,c043,1,7.257604,1.724503,0,
170.664824,LOG,,,,,0,DONE    ATM1 -> c043
170.664824,DONE,c043,1,,,0,
171.015926,LOG,,,,,0,DONE    ATM2 -> c042
171.015926,DONE,c042,2,,,0,
176.151158,LOG,,,,,1,ARRIVAL c044 -> q=1
176.151158,ARRIVAL,c044,,,,1,
176.151158,LOG,,,,,0,"START   ATM1 <- c044 (wait=0.00m, st=1.46m)"
176.151158,START,c044,1,0.000000,1.455116,0,
177.606275,LOG,,,,,0,DONE    ATM1 -> c044
177.606275,DONE,c044,1,,,0,
178.040228,LOG,,,,,1,ARRIVAL c045 -> q=1
178.040228,ARRIVAL,c045,,,,1,
178.040228,LOG,,,,,0,"START   ATM1 <- c045 (wait=0.00m, st=4.15m)"
178.040228,START,c045,1,0.000000,4.148992,0,
180.776553,LOG,,,,,1,ARRIVAL c046 -> q=1
180.776553,ARRIVAL,c046,,,,1,
180.776553,LOG,,,,,0,"START   ATM2 <- c046 (wait=0.00m, st=1.59m)"
180.776553,START,c046,2,0.000000,1.594418,0,
182.189220,LOG,,,,,0,DONE    ATM1 -> c045
182.189220,DONE,c045,1,,,0,
182.370971,LOG,,,,,0,DONE    ATM2 -> c046
182.370971,DONE,c046,2,,,0,
193.033575,LOG,,,,,1,ARRIVAL c047 -> q=1
193.033575,ARRIVAL,c047,,,,1,
193.033575,LOG,,,,,0,"START   ATM1 <- c047 (wait=0.00m, st=0.38m)"
193.033575,START,c047,1,0.000000,0.379345,0,
193.412920,LOG,,,,,0,DONE    ATM1 -> c047
193.412920,DONE,c047,1,,,0,
193.690095,LOG,,,,,1,ARRIVAL c048 -> q=1
193.690095,ARRIVAL,c048,,,,1,
193.690095,LOG,,,,,0,"START   ATM1 <- c048 (wait=0.00m, st=4.03m)"
193.690095,START,c048,1,0.000000,4.034880,0,
194.544987,LOG,,,,,1,ARRIVAL c049 -> q=1
194.544987,ARRIVAL,c049,,,,1,
194.544987,LOG,,,,,0,"START   ATM2 <- c049 (wait=0.00m, st=1.77m)"
194.544987,START,c049,2,0.000000,1.768196,0,
196.313184,LOG,,,,,0,DONE    ATM2 -> c049
196.313184,DONE,c049,2,,,0,
197.724975,LOG,,,,,0,DONE    ATM1 -> c048
197.724975,DONE,c048,1,,,0,
198.034196,LOG,,,,,1,ARRIVAL c050 -> q=1
198.034196,ARRIVAL,c050,,,,1,
198.034196,LOG,,,,,0,"START   ATM1 <- c050 (wait=0.00m, st=1.52m)"
198.034196,START,c050,1,0.000000,1.519459,0,
198.548828,LOG,,,,,1,ARRIVAL c051 -> q=1
198.548828,ARRIVAL,c051,,,,1,
198.548828,LOG,,,,,0,"START   ATM2 <- c051 (wait=0.00m, st=2.90m)"
198.548828,START,c051,2,0.000000,2.904200,0,
199.553655,LOG,,,,,0,DONE    ATM1 -> c050
199.553655,DONE,c050,1,,,0,
201.453028,LOG,,,,,0,DONE    ATM2 -> c051
201.453028,DONE,c051,2,,,0,
201.721951,LOG,,,,,1,ARRIVAL c052 -> q=1
201.721951,ARRIVAL,c052,,,,1,
201.721951,LOG,,,,,0,"START   ATM1 <- c052 (wait=0.00m, st=0.69m)"
201.721951,START,c052,1,0.000000,0.693789,0,
202.372983,LOG,,,,,1,ARRIVAL c053 -> q=1
202.372983,ARRIVAL,c053,,,,1,
202.372983,LOG,,,,,0,"START   ATM2 <- c053 (wait=0.00m, st=0.78m)"
202.372983,START,c053,2,0.000000,0.779102,0,
202.415740,LOG,,,,,0,DONE    ATM1 -> c052
202.415740,DONE,c052,1,,,0,
203.030965,LOG,,,,,1,ARRIVAL c054 -> q=1
203.030965,ARRIVAL,c054,,,,1,
203.030965,LOG,,,,,0,"START   ATM1 <- c054 (wait=0.00m, st=0.83m)"
203.030965,START,c054,1,0.000000,0.831809,0,
203.152085,LOG,,,,,0,DONE    ATM2 -> c053
203.152085,DONE,c053,2,,,0,
203.557666,LOG,,,,,1,ARRIVAL c055 -> q=1
203.557666,ARRIVAL,c055,,,,1,
203.557666,LOG,,,,,0,"START   ATM2 <- c055 (wait=0.00m, st=4.52m)"
203.557666,START,c055,2,0.000000,4.517601,0,
203.862775,LOG,,,,,0,DONE    ATM1 -> c054
203.862775,DONE,c054,1,,,0,
208.075267,LOG,,,,,0,DONE    ATM2 -> c055
208.075267,DONE,c055,2,,,0,
209.543473,LOG,,,,,1,ARRIVAL c056 -> q=1
209.543473,ARRIVAL,c056,,,,1,
209.543473,LOG,,,,,0,"START   ATM1 <- c056 (wait=0.00m, st=1.30m)"
209.543473,START,c056,1,0.000000,1.298683,0,
209.615610,LOG,,,,,1,ARRIVAL c057 -> q=1
209.615610,ARRIVAL,c057,,,,1,
209.615610,LOG,,,,,0,"START   ATM2 <- c057 (wait=0.00m, st=2.83m)"
209.615610,START,c057,2,0.000000,2.827576,0,
209.948459,LOG,,,,,1,ARRIVAL c058 -> q=1
209.948459,ARRIVAL,c058,,,,1,
210.842156,LOG,,,,,1,DONE    ATM1 -> c056
210.842156,DONE,c056,1,,,1,
210.842156,LOG,,,,,0,"START   ATM1 <- c058 (wait=0.89m, st=0.92m)"
210.842156,START,c058,1,0.893698,0.919597,0,
211.761754,LOG,,,,,0,DONE    ATM1 -> c058
211.761754,DONE,c058,1,,,0,
212.443187,LOG,,,,,0,DONE    ATM2 -> c057
212.443187,DONE,c057,2,,,0,
214.619449,LOG,,,,,1,ARRIVAL c059 -> q=1
214.619449,ARRIVAL,c059,,,,1,
214.619449,LOG,,,,,0,"START   ATM1 <- c059 (wait=0.00m, st=0.62m)"
214.619449,START,c059,1,0.000000,0.615944,0,
215.235393,LOG,,,,,0,DONE    ATM1 -> c059
215.235393,DONE,c059,1,,,0,
231.877397,LOG,,,,,1,ARRIVAL c060 -> q=1
231.877397,ARRIVAL,c060,,,,1,
231.877397,LOG,,,,,0,"START   ATM1 <- c060 (wait=0.00m, st=2.94m)"
231.877397,START,c060,1,0.000000,2.939167,0,
232.075322,LOG,,,,,1,ARRIVAL c061 -> q=1
232.075322,ARRIVAL,c061,,,,1,
232.075322,LOG,,,,,0,"START   ATM2 <- c061 (wait=0.00m, st=7.69m)"
232.075322,START,c061,2,0.000000,7.689106,0,
234.816564,LOG,,,,,0,DONE    ATM1 -> c060
234.816564,DONE,c060,1,,,0,
236.922332,LOG,,,,,1,ARRIVAL c062 -> q=1
236.922332,ARRIVAL,c062,,,,1,
236.922332,LOG,,,,,0,"START   ATM1 <- c062 (wait=0.00m, st=1.19m)"
236.922332,START,c062,1,0.000000,1.193845,0,
238.116176,LOG,,,,,0,DONE    ATM1 -> c062
238.116176,DONE,c062,1,,,0,
239.240109,LOG,,,,,1,ARRIVAL c063 -> q=1
239.240109,ARRIVAL,c063,,,,1,
239.240109,LOG,,,,,0,"START   ATM1 <- c063 (wait=0.00m, st=1.19m)"
239.240109,START,c063,1,0.000000,1.187438,0,
239.764428,LOG,,,,,0,DONE    ATM2 -> c061
239.764428,DONE,c061,2,,,0,
