sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
52.181149,LOG,,,,,0,"START   ATM2 <- c018 (wait=0.00m, st=1.72m)"
52.181149,START,c018,2,0.000000,1.719813,0,
52.862575,LOG,,,,,0,DONE    ATM1 -> c016
52.862575,DONE,c016,1,,,0,
53.900962,LOG,,,,,0,DONE    ATM2 -> c018
53.900962,DONE,c018,2,,,0,
55.224086,LOG,,,,,1,ARRIVAL c019 -> q=1
55.224086,ARRIVAL,c019,,,,1,
55.224086,LOG,,,,,0,"START   ATM1 <- c019 (wait=0.00m, st=3.87m)"
55.224086,START,c019,1,0.000000,3.868123,0,
58.261350,LOG,,,,,1,ARRIVAL c020 -> q=1
58.261350,ARRIVAL,c020,,,,1,
58.261350,LOG,,,,,0,"START   ATM2 <- c020 (wait=0.00m, st=6.52m)"
58.261350,START,c020,2,0.000000,6.524222,0,
59.092209,LOG,,,,,0,DONE    ATM1 -> c019
59.092209,DONE,c019,1,,,0,
60.399735,LOG,,,,,1,ARRIVAL c021 -> q=1
60.399735,ARRIVAL,c021,,,,1,
60.399735,LOG,,,,,0,"START   ATM1 <- c021 (wait=0.00m, st=3.49m)"
60.399735,START,c021,1,0.000000,3.490912,0,
63.890646,LOG,,,,,0,DONE    ATM1 -> c021
63.890646,DONE,c021,1,,,0,
63.966932,LOG,,,,,1,ARRIVAL c022 -> q=1
63.966932,ARRIVAL,c022,,,,1,
63.966932,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=3.71m)"
63.966932,START,c022,1,0.000000,3.706868,0,
64.785572,LOG,,,,,0,DONE    ATM2 -> c020
64.785572,DONE,c020,2,,,0,
67.594756,LOG,,,,,1,ARRIVAL c023 -> q=1
67.594756,ARRIVAL,c023,,,,1,
67.594756,LOG,,,,,0,"START   ATM2 <- c023 (wait=0.00m, st=2.91m)"
67.594756,START,c023,2,0.000000,2.906249,0,
67.673799,LOG,,,,,0,DONE    ATM1 -> c022
67.673799,DONE,c022,1,,,0,
69.807453,LOG,,,,,1,ARRIVAL c024 -> q=1
69.807453,ARRIVAL,c024,,,,1,
69.807453,LOG,,,,,0,"START   ATM1 <- c024 (wait=0.00m, st=3.85m)"
69.807453,START,c024,1,0.000000,3.849878,0,
70.501005,LOG,,,,,0,DONE    ATM2 -> c023
70.501005,DONE,c023,2,,,0,
71.226232,LOG,,,,,1,ARRIVAL c025 -> q=1
71.226232,ARRIVAL,c025,,,,1,
71.226232,LOG,,,,,0,"START   ATM2 <- c025 (wait=0.00m, st=6.14m)"
71.226232,START,c025,2,0.000000,6.142033,0,
71.300567,LOG,,,,,1,ARRIVAL c026 -> q=1
71.300567,ARRIVAL,c026,,,,1,
73.657331,LOG,,,,,1,DONE    ATM1 -> c024
73.657331,DONE,c024,1,,,1,
73.657331,LOG,,,,,0,"START   ATM1 <- c026 (wait=2.36m, st=4.89m)"
73.657331,START,c026,1,2.356764,4.888508,0,
75.698557,LOG,,,,,1,ARRIVAL c027 -> q=1
75.698557,ARRIVAL,c027,,,,1,
77.368264,LOG,,,,,1,DONE    ATM2 -> c025
77.368264,DONE,c025,2,,,1,
77.368264,LOG,,,,,0,"START   ATM2 <- c027 (wait=1.67m, st=7.00m)"
77.368264,START,c027,2,1.669707,6.996328,0,
78.545839,LOG,,,,,0,DONE    ATM1 -> c026
78.545839,DONE,c026,1,,,0,
79.494139,LOG,,,,,1,ARRIVAL c028 -> q=1
79.494139,ARRIVAL,c028,,,,1,
79.494139,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=2.41m)"
79.494139,START,c028,1,0.000000,2.408465,0,
81.219977,LOG,,,,,1,ARRIVAL c029 -> q=1
81.219977,ARRIVAL,c029,,,,1,
81.902604,LOG,,,,,1,DONE    ATM1 -> c028
81.902604,DONE,c028,1,,,1,
81.902604,LOG,,,,,0,"START   ATM1 <- c029 (wait=0.68m, st=3.47m)"
81.902604,START,c029,1,0.682626,3.466776,0,
84.364592,LOG,,,,,0,DONE    ATM2 -> c027
84.364592,DONE,c027,2,,,0,
85.369379,LOG,,,,,0,DONE    ATM1 -> c029
85.369379,DONE,c029,1,,,0,
91.372029,LOG,,,,,1,ARRIVAL c030 -> q=1
91.372029,ARRIVAL,c030,,,,1,
91.372029,LOG,,,,,0,"START   ATM1 <- c030 (wait=0.00m, st=2.73m)"
91.372029,START,c030,1,0.000000,2.728270,0,
91.897334,LOG,,,,,1,ARRIVAL c031 -> q=1
91.897334,ARRIVAL,c031,,,,1,
91.897334,LOG,,,,,0,"START   ATM2 <- c031 (wait=0.00m, st=1.43m)"
91.897334,START,c031,2,0.000000,1.434946,0,
93.007346,LOG,,,,,1,ARRIVAL c032 -> q=1
93.007346,ARRIVAL,c032,,,,1,
93.332280,LOG,,,,,1,DONE    ATM2 -> c031
93.332280,DONE,c031,2,,,1,
93.332280,LOG,,,,,0,"START   ATM2 <- c032 (wait=0.32m, st=1.83m)"
93.332280,START,c032,2,0.324934,1.834155,0,
94.100299,LOG,,,,,0,DONE    ATM1 -> c030
94.100299,DONE,c030,1,,,0,
95.166435,LOG,,,,,0,DONE    ATM2 -> c032
95.166435,DONE,c032,2,,,0,
97.294798,LOG,,,,,1,ARRIVAL c033 -> q=1
97.294798,ARRIVAL,c033,,,,1,
97.294798,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.00m, st=2.37m)"
97.294798,START,c033,1,0.000000,2.372811,0,
99.667609,LOG,,,,,0,DONE    ATM1 -> c033
99.667609,DONE,c033,1,,,0,
101.473285,LOG,,,,,1,ARRIVAL c034 -> q=1
101.473285,ARRIVAL,c034,,,,1,
101.473285,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=4.87m)"
101.473285,START,c034,1,0.000000,4.866140,0,
106.339425,LOG,,,,,0,DONE    ATM1 -> c034
106.339425,DONE,c034,1,,,0,
108.950968,LOG,,,,,1,ARRIVAL c035 -> q=1
108.950968,ARRIVAL,c035,,,,1,
108.950968,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=4.39m)"
108.950968,START,c035,1,0.000000,4.388792,0,
109.465498,LOG,,,,,1,ARRIVAL c036 -> q=1
109.465498,ARRIVAL,c036,,,,1,
109.465498,LOG,,,,,0,"START   ATM2 <- c036 (wait=0.00m, st=2.97m)"
109.465498,START,c036,2,0.000000,2.965628,0,
112.431125,LOG,,,,,0,DONE    ATM2 -> c036
112.431125,DONE,c036,2,,,0,
113.339760,LOG,,,,,0,DONE    ATM1 -> c035
113.339760,DONE,c035,1,,,0,
113.583148,LOG,,,,,1,ARRIVAL c037 -> q=1
113.583148,ARRIVAL,c037,,,,1,
113.583148,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=1.90m)"
113.583148,START,c037,1,0.000000,1.902292,0,
115.044308,LOG,,,,,1,ARRIVAL c038 -> q=1
115.044308,ARRIVAL,c038,,,,1,
115.044308,LOG,,,,,0,"START   ATM2 <- c038 (wait=0.00m, st=4.78m)"
115.044308,START,c038,2,0.000000,4.775119,0,
115.485440,LOG,,,,,0,DONE    ATM1 -> c037
115.485440,DONE,c037,1,,,0,
119.819427,LOG,,,,,0,DONE    ATM2 -> c038
119.819427,DONE,c038,2,,,0,
131.713456,LOG,,,,,1,ARRIVAL c039 -> q=1
131.713456,ARRIVAL,c039,,,,1,
131.713456,LOG,,,,,0,"START   ATM1 <- c039 (wait=0.00m, st=3.17m)"
131.713456,START,c039,1,0.000000,3.167599,0,
134.881055,LOG,,,,,0,DONE    ATM1 -> c039
134.881055,DONE,c039,1,,,0,
142.773254,LOG,,,,,1,ARRIVAL c040 -> q=1
142.773254,ARRIVAL,c040,,,,1,
142.773254,LOG,,,,,0,"START   ATM1 <- c040 (wait=0.00m, st=7.22m)"
142.773254,START,c040,1,0.000000,7.217423,0,
143.338641,LOG,,,,,1,ARRIVAL c041 -> q=1
143.338641,ARRIVAL,c041,,,,1,
143.338641,LOG,,,,,0,"START   ATM2 <- c041 (wait=0.00m, st=8.87m)"
143.338641,START,c041,2,0.000000,8.874862,0,
144.150895,LOG,,,,,1,ARRIVAL c042 -> q=1
144.150895,ARRIVAL,c042,,,,1,
149.299149,LOG,,,,,2,ARRIVAL c043 -> q=2
149.299149,ARRIVAL,c043,,,,2,
149.990677,LOG,,,,,2,DONE    ATM1 -> c040
149.990677,DONE,c040,1,,,2,
149.990677,LOG,,,,,1,"START   ATM1 <- c042 (wait=5.84m, st=2.29m)"
149.990677,START,c042,1,5.839782,2.287925,1,
152.213502,LOG,,,,,1,DONE    ATM2 -> c041
152.213502,DONE,c041,2,,,1,
152.213502,LOG,,,,,0,"START   ATM2 <- c043 (wait=2.91m, st=9.52m)"
152.213502,START,c043,2,2.914353,9.516476,0,
152.278602,LOG,,,,,0,DONE    ATM1 -> c042
152.278602,DONE,c042,1,,,0,
154.556417,LOG,,,,,1,ARRIVAL c044 -> q=1
154.556417,ARRIVAL,c044,,,,1,
154.556417,LOG,,,,,0,"START   ATM1 <- c044 (wait=0.00m, st=3.47m)"
154.556417,START,c044,1,0.000000,3.468132,0,
158.024550,LOG,,,,,0,DONE    ATM1 -> c044
158.024550,DONE,c044,1,,,0,
160.701194,LOG,,,,,1,ARRIVAL c045 -> q=1
160.701194,ARRIVAL,c045,,,,1,
160.701194,LOG,,,,,0,"START   ATM1 <- c045 (wait=0.00m, st=4.74m)"
160.701194,START,c045,1,0.000000,4.743107,0,
161.729978,LOG,,,,,0,DONE    ATM2 -> c043
161.729978,DONE,c043,2,,,0,
163.193527,LOG,,,,,1,ARRIVAL c046 -> q=1
163.193527,ARRIVAL,c046,,,,1,
163.193527,LOG,,,,,0,"START   ATM2 <- c046 (wait=0.00m, st=1.78m)"
163.193527,START,c046,2,0.000000,1.779975,0,
164.586507,LOG,,,,,1,ARRIVAL c047 -> q=1
164.586507,ARRIVAL,c047,,,,1,
164.973502,LOG,,,,,1,DONE    ATM2 -> c046
164.973502,DONE,c046,2,,,1,
164.973502,LOG,,,,,0,"START   ATM2 <- c047 (wait=0.39m, st=6.42m)"
164.973502,START,c047,2,0.386995,6.417969,0,
165.444301,LOG,,,,,0,DONE    ATM1 -> c045
165.444301,DONE,c045,1,,,0,
169.300378,LOG,,,,,1,ARRIVAL c048 -> q=1
169.300378,ARRIVAL,c048,,,,1,
169.300378,LOG,,,,,0,"START   ATM1 <- c048 (wait=0.00m, st=5.36m)"
169.300378,START,c048,1,0.000000,5.355515,0,
169.481648,LOG,,,,,1,ARRIVAL c049 -> q=1
169.481648,ARRIVAL,c049,,,,1,
171.355128,LOG,,,,,2,ARRIVAL c050 -> q=2
171.355128,ARRIVAL,c050,,,,2,
171.391471,LOG,,,,,2,DONE    ATM2 -> c047
171.391471,DONE,c047,2,,,2,
171.391471,LOG,,,,,1,"START   ATM2 <- c049 (wait=1.91m, st=2.41m)"
171.391471,START,c049,2,1.909823,2.412703,1,
173.804173,LOG,,,,,1,DONE    ATM2 -> c049
173.804173,DONE,c049,2,,,1,
173.804173,LOG,,,,,0,"START   ATM2 <- c050 (wait=2.45m, st=2.17m)"
173.804173,START,c050,2,2.449045,2.174981,0,
174.655893,LOG,,,,,0,DONE    ATM1 -> c048
174.655893,DONE,c048,1,,,0,
175.569700,LOG,,,,,1,ARRIVAL c051 -> q=1
175.569700,ARRIVAL,c051,,,,1,
175.569700,LOG,,,,,0,"START   ATM1 <- c051 (wait=0.00m, st=3.69m)"
175.569700,START,c051,1,0.000000,3.693448,0,
175.979155,LOG,,,,,0,DONE    ATM2 -> c050
175.979155,DONE,c050,2,,,0,
178.534016,LOG,,,,,1,ARRIVAL c052 -> q=1
178.534016,ARRIVAL,c052,,,,1,
178.534016,LOG,,,,,0,"START   ATM2 <- c052 (wait=0.00m, st=3.95m)"
178.534016,START,c052,2,0.000000,3.947779,0,
179.263147,LOG,,,,,0,DONE    ATM1 -> c051
179.263147,DONE,c051,1,,,0,
181.614856,LOG,,,,,1,ARRIVAL c053 -> q=1
181.614856,ARRIVAL,c053,,,,1,
181.614856,LOG,,,,,0,"START   ATM1 <- c053 (wait=0.00m, st=2.34m)"
181.614856,START,c053,1,0.000000,2.341331,0,
182.481795,LOG,,,,,0,DONE    ATM2 -> c052
182.481795,DONE,c052,2,,,0,
183.137361,LOG,,,,,1,ARRIVAL c054 -> q=1
183.137361,ARRIVAL,c054,,,,1,
183.137361,LOG,,,,,0,"START   ATM2 <- c054 (wait=0.00m, st=1.59m)"
183.137361,START,c054,2,0.000000,1.588683,0,
183.956186,LOG,,,,,0,DONE    ATM1 -> c053
183.956186,DONE,c053,1,,,0,
184.726044,LOG,,,,,0,DONE    ATM2 -> c054
184.726044,DONE,c054,2,,,0,
191.421518,LOG,,,,,1,ARRIVAL c055 -> q=1
191.421518,ARRIVAL,c055,,,,1,
191.421518,LOG,,,,,0,"START   ATM1 <- c055 (wait=0.00m, st=3.78m)"
191.421518,START,c055,1,0.000000,3.778296,0,
191.554895,LOG,,,,,1,ARRIVAL c056 -> q=1
191.554895,ARRIVAL,c056,,,,1,
191.554895,LOG,,,,,0,"START   ATM2 <- c056 (wait=0.00m, st=2.86m)"
191.554895,START,c056,2,0.000000,2.858832,0,
193.979896,LOG,,,,,1,ARRIVAL c057 -> q=1
193.979896,ARRIVAL,c057,,,,1,
194.413728,LOG,,,,,1,DONE    ATM2 -> c056
194.413728,DONE,c056,2,,,1,
194.413728,LOG,,,,,0,"START   ATM2 <- c057 (wait=0.43m, st=5.11m)"
194.413728,START,c057,2,0.433832,5.109258,0,
194.725281,LOG,,,,,1,ARRIVAL c058 -> q=1
194.725281,ARRIVAL,c058,,,,1,
195.199815,LOG,,,,,1,DONE    ATM1 -> c055
195.199815,DONE,c055,1,,,1,
195.199815,LOG,,,,,0,"START   ATM1 <- c058 (wait=0.47m, st=6.23m)"
195.199815,START,c058,1,0.474534,6.231805,0,
199.522986,LOG,,,,,0,DONE    ATM2 -> c057
199.522986,DONE,c057,2,,,0,
201.431620,LOG,,,,,0,DONE    ATM1 -> c058
201.431620,DONE,c058,1,,,0,
207.627437,LOG,,,,,1,ARRIVAL c059 -> q=1
207.627437,ARRIVAL,c059,,,,1,
207.627437,LOG,,,,,0,"START   ATM1 <- c059 (wait=0.00m, st=2.73m)"
207.627437,START,c059,1,0.000000,2.725182,0,
210.352619,LOG,,,,,0,DONE    ATM1 -> c059
210.352619,DONE,c059,1,,,0,
215.897814,LOG,,,,,1,ARRIVAL c060 -> q=1
215.897814,ARRIVAL,c060,,,,1,
215.897814,LOG,,,,,0,"START   ATM1 <- c060 (wait=0.00m, st=3.51m)"
215.897814,START,c060,1,0.000000,3.512255,0,
219.410069,LOG,,,,,0,DONE    ATM1 -> c060
219.410069,DONE,c060,1,,,0,
229.326402,LOG,,,,,1,ARRIVAL c061 -> q=1
229.326402,ARRIVAL,c061,,,,1,
229.326402,LOG,,,,,0,"START   ATM1 <- c061 (wait=0.00m, st=2.76m)"
229.326402,START,c061,1,0.000000,2.763858,0,
232.090260,LOG,,,,,0,DONE    ATM1 -> c061
232.090260,DONE,c061,1,,,0,
233.148147,LOG,,,,,1,ARRIVAL c062 -> q=1
233.148147,ARRIVAL,c062,,,,1,
233.148147,LOG,,,,,0,"START   ATM1 <- c062 (wait=0.00m, st=4.54m)"
233.148147,START,c062,1,0.000000,4.543650,0,
234.662470,LOG,,,,,1,ARRIVAL c063 -> q=1
234.662470,ARRIVAL,c063,,,,1,
234.662470,LOG,,,,,0,"START   ATM2 <- c063 (wait=0.00m, st=1.99m)"
234.662470,START,c063,2,0.000000,1.987035,0,
234.830206,LOG,,,,,1,ARRIVAL c064 -> q=1
234.830206,ARRIVAL,c064,,,,1,
236.649505,LOG,,,,,1,DONE    ATM2 -> c063
236.649505,DONE,c063,2,,,1,
236.649505,LOG,,,,,0,"START   ATM2 <- c064 (wait=1.82m, st=2.33m)"
236.649505,START,c064,2,1.819299,2.331998,0,
237.691796,LOG,,,,,0,DONE    ATM1 -> c062
237.691796,DONE,c062,1,,,0,
238.981503,LOG,,,,,0,DONE    ATM2 -> c064
238.981503,DONE,c064,2,,,0,
