sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
36.786182,ARRIVAL,c009,,,,1,
36.786182,LOG,,,,,0,"START   ATM1 <- c009 (wait=0.00m, st=10.00m)"
36.786182,START,c009,1,0.000000,10.000738,0,
38.295071,LOG,,,,,1,ARRIVAL c010 -> q=1
38.295071,ARRIVAL,c010,,,,1,
38.295071,LOG,,,,,0,"START   ATM2 <- c010 (wait=0.00m, st=2.91m)"
38.295071,START,c010,2,0.000000,2.906705,0,
39.067396,LOG,,,,,1,ARRIVAL c011 -> q=1
39.067396,ARRIVAL,c011,,,,1,
41.201775,LOG,,,,,1,DONE    ATM2 -> c010
41.201775,DONE,c010,2,,,1,
41.201775,LOG,,,,,0,"START   ATM2 <- c011 (wait=2.13m, st=5.57m)"
41.201775,START,c011,2,2.134380,5.570192,0,
46.771968,LOG,,,,,0,DONE    ATM2 -> c011
46.771968,DONE,c011,2,,,0,
46.786920,LOG,,,,,0,DONE    ATM1 -> c009
46.786920,DONE,c009,1,,,0,
50.217867,LOG,,,,,1,ARRIVAL c012 -> q=1
50.217867,ARRIVAL,c012,,,,1,
50.217867,LOG,,,,,0,"START   ATM1 <- c012 (wait=0.00m, st=4.76m)"
50.217867,START,c012,1,0.000000,4.761671,0,
52.907424,LOG,,,,,1,ARRIVAL c013 -> q=1
52.907424,ARRIVAL,c013,,,,1,
52.907424,LOG,,,,,0,"START   ATM2 <- c013 (wait=0.00m, st=6.12m)"
52.907424,START,c013,2,0.000000,6.118031,0,
54.979537,LOG,,,,,0,DONE    ATM1 -> c012
54.979537,DONE,c012,1,,,0,
59.025455,LOG,,,,,0,DONE    ATM2 -> c013
59.025455,DONE,c013,2,,,0,
60.852993,LOG,,,,,1,ARRIVAL c014 -> q=1
60.852993,ARRIVAL,c014,,,,1,
60.852993,LOG,,,,,0,"START   ATM1 <- c014 (wait=0.00m, st=2.14m)"
60.852993,START,c014,1,0.000000,2.139859,0,
62.992851,LOG,,,,,0,DONE    ATM1 -> c014
62.992851,DONE,c014,1,,,0,
64.551706,LOG,,,,,1,ARRIVAL c015 -> q=1
64.551706,ARRIVAL,c015,,,,1,
64.551706,LOG,,,,,0,"START   ATM1 <- c015 (wait=0.00m, st=8.25m)"
64.551706,START,c015,1,0.000000,8.246929,0,
64.721444,LOG,,,,,1,ARRIVAL c016 -> q=1
64.721444,ARRIVAL,c016,,,,1,
64.721444,LOG,,,,,0,"START   ATM2 <- c016 (wait=0.00m, st=1.34m)"
64.721444,START,c016,2,0.000000,1.344267,0,
66.065711,LOG,,,,,0,DONE    ATM2 -> c016
66.065711,DONE,c016,2,,,0,
71.237241,LOG,,,,,1,ARRIVAL c017 -> q=1
71.237241,ARRIVAL,c017,,,,1,
71.237241,LOG,,,,,0,"START   ATM2 <- c017 (wait=0.00m, st=1.06m)"
71.237241,START,c017,2,0.000000,1.064994,0,
72.302235,LOG,,,,,0,DONE    ATM2 -> c017
72.302235,DONE,c017,2,,,0,
72.798635,LOG,,,,,0,DONE    ATM1 -> c015
72.798635,DONE,c015,1,,,0,
84.348927,LOG,,,,,1,ARRIVAL c018 -> q=1
84.348927,ARRIVAL,c018,,,,1,
84.348927,LOG,,,,,0,"START   ATM1 <- c018 (wait=0.00m, st=5.71m)"
84.348927,START,c018,1,0.000000,5.708303,0,
89.414837,LOG,,,,,1,ARRIVAL c019 -> q=1
89.414837,ARRIVAL,c019,,,,1,
89.414837,LOG,,,,,0,"START   ATM2 <- c019 (wait=0.00m, st=5.01m)"
89.414837,START,c019,2,0.000000,5.005279,0,
90.057230,LOG,,,,,0,DONE    ATM1 -> c018
90.057230,DONE,c018,1,,,0,
90.777686,LOG,,,,,1,ARRIVAL c020 -> q=1
90.777686,ARRIVAL,c020,,,,1,
90.777686,LOG,,,,,0,"START   ATM1 <- c020 (wait=0.00m, st=1.17m)"
90.777686,START,c020,1,0.000000,1.167141,0,
91.944827,LOG,,,,,0,DONE    ATM1 -> c020
91.944827,DONE,c020,1,,,0,
94.420116,LOG,,,,,0,DONE    ATM2 -> c019
94.420116,DONE,c019,2,,,0,
95.369836,LOG,,,,,1,ARRIVAL c021 -> q=1
95.369836,ARRIVAL,c021,,,,1,
95.369836,LOG,,,,,0,"START   ATM1 <- c021 (wait=0.00m, st=2.20m)"
95.369836,START,c021,1,0.000000,2.198131,0,
97.567968,LOG,,,,,0,DONE    ATM1 -> c021
97.567968,DONE,c021,1,,,0,
102.162932,LOG,,,,,1,ARRIVAL c022 -> q=1
102.162932,ARRIVAL,c022,,,,1,
102.162932,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=4.87m)"
102.162932,START,c022,1,0.000000,4.872661,0,
107.035594,LOG,,,,,0,DONE    ATM1 -> c022
107.035594,DONE,c022,1,,,0,
117.054971,LOG,,,,,1,ARRIVAL c023 -> q=1
117.054971,ARRIVAL,c023,,,,1,
117.054971,LOG,,,,,0,"START   ATM1 <- c023 (wait=0.00m, st=2.06m)"
117.054971,START,c023,1,0.000000,2.064675,0,
119.119646,LOG,,,,,0,DONE    ATM1 -> c023
119.119646,DONE,c023,1,,,0,
127.461226,LOG,,,,,1,ARRIVAL c024 -> q=1
127.461226,ARRIVAL,c024,,,,1,
127.461226,LOG,,,,,0,"START   ATM1 <- c024 (wait=0.00m, st=1.53m)"
127.461226,START,c024,1,0.000000,1.530778,0,
128.992003,LOG,,,,,0,DONE    ATM1 -> c024
128.992003,DONE,c024,1,,,0,
132.703061,LOG,,,,,1,ARRIVAL c025 -> q=1
132.703061,ARRIVAL,c025,,,,1,
132.703061,LOG,,,,,0,"START   ATM1 <- c025 (wait=0.00m, st=1.38m)"
132.703061,START,c025,1,0.000000,1.376259,0,
134.079320,LOG,,,,,0,DONE    ATM1 -> c025
134.079320,DONE,c025,1,,,0,
135.449997,LOG,,,,,1,ARRIVAL c026 -> q=1
135.449997,ARRIVAL,c026,,,,1,
135.449997,LOG,,,,,0,"START   ATM1 <- c026 (wait=0.00m, st=3.26m)"
135.449997,START,c026,1,0.000000,3.262377,0,
138.712374,LOG,,,,,0,DONE    ATM1 -> c026
138.712374,DONE,c026,1,,,0,
139.896549,LOG,,,,,1,ARRIVAL c027 -> q=1
139.896549,ARRIVAL,c027,,,,1,
139.896549,LOG,,,,,0,"START   ATM1 <- c027 (wait=0.00m, st=1.83m)"
139.896549,START,c027,1,0.000000,1.834892,0,
141.731442,LOG,,,,,0,DONE    ATM1 -> c027
141.731442,DONE,c027,1,,,0,
144.623895,LOG,,,,,1,ARRIVAL c028 -> q=1
144.623895,ARRIVAL,c028,,,,1,
144.623895,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=1.99m)"
144.623895,START,c028,1,0.000000,1.986994,0,
146.610889,LOG,,,,,0,DONE    ATM1 -> c028
146.610889,DONE,c028,1,,,0,
156.368688,LOG,,,,,1,ARRIVAL c029 -> q=1
156.368688,ARRIVAL,c029,,,,1,
156.368688,LOG,,,,,0,"START   ATM1 <- c029 (wait=0.00m, st=5.86m)"
156.368688,START,c029,1,0.000000,5.863432,0,
158.979064,LOG,,,,,1,ARRIVAL c030 -> q=1
158.979064,ARRIVAL,c030,,,,1,
158.979064,LOG,,,,,0,"START   ATM2 <- c030 (wait=0.00m, st=3.21m)"
158.979064,START,c030,2,0.000000,3.205686,0,
159.629471,LOG,,,,,1,ARRIVAL c031 -> q=1
159.629471,ARRIVAL,c031,,,,1,
162.184749,LOG,,,,,1,DONE    ATM2 -> c030
162.184749,DONE,c030,2,,,1,
162.184749,LOG,,,,,0,"START   ATM2 <- c031 (wait=2.56m, st=1.70m)"
162.184749,START,c031,2,2.555278,1.704279,0,
162.232120,LOG,,,,,0,DONE    ATM1 -> c029
162.232120,DONE,c029,1,,,0,
163.889028,LOG,,,,,0,DONE    ATM2 -> c031
163.889028,DONE,c031,2,,,0,
182.005832,LOG,,,,,1,ARRIVAL c032 -> q=1
182.005832,ARRIVAL,c032,,,,1,
182.005832,LOG,,,,,0,"START   ATM1 <- c032 (wait=0.00m, st=5.36m)"
182.005832,START,c032,1,0.000000,5.358613,0,
184.985931,LOG,,,,,1,ARRIVAL c033 -> q=1
184.985931,ARRIVAL,c033,,,,1,
184.985931,LOG,,,,,0,"START   ATM2 <- c033 (wait=0.00m, st=3.40m)"
184.985931,START,c033,2,0.000000,3.398350,0,
187.364446,LOG,,,,,0,DONE    ATM1 -> c032
187.364446,DONE,c032,1,,,0,
188.384281,LOG,,,,,0,DONE    ATM2 -> c033
188.384281,DONE,c033,2,,,0,
196.832548,LOG,,,,,1,ARRIVAL c034 -> q=1
196.832548,ARRIVAL,c034,,,,1,
196.832548,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=2.54m)"
196.832548,START,c034,1,0.000000,2.540760,0,
199.373307,LOG,,,,,0,DONE    ATM1 -> c034
199.373307,DONE,c034,1,,,0,
221.376247,LOG,,,,,1,ARRIVAL c035 -> q=1
221.376247,ARRIVAL,c035,,,,1,
221.376247,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=4.63m)"
221.376247,START,c035,1,0.000000,4.625551,0,
224.147772,LOG,,,,,1,ARRIVAL c036 -> q=1
224.147772,ARRIVAL,c036,,,,1,
224.147772,LOG,,,,,0,"START   ATM2 <- c036 (wait=0.00m, st=2.58m)"
224.147772,START,c036,2,0.000000,2.576087,0,
226.001798,LOG,,,,,0,DONE    ATM1 -> c035
226.001798,DONE,c035,1,,,0,
226.723859,LOG,,,,,0,DONE    ATM2 -> c036
226.723859,DONE,c036,2,,,0,
229.482005,LOG,,,,,1,ARRIVAL c037 -> q=1
229.482005,ARRIVAL,c037,,,,1,
229.482005,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=2.18m)"
229.482005,START,c037,1,0.000000,2.179328,0,
231.661333,LOG,,,,,0,DONE    ATM1 -> c037
231.661333,DONE,c037,1,,,0,
