sim_time_min,queue_len,in_service,completed,balked,reneged,atm_busy_flags
0.000000,0,0,0,0,0,00
0.500000,0,0,0,0,0,00
1.000000,0,2,0,0,0,11
1.500000,0,2,0,0,0,11
2.000000,0,2,0,0,0,11
2.500000,0,0,2,0,0,00
3.000000,0,0,2,0,0,00
3.500000,0,0,2,0,0,00
4.000000,0,0,2,0,0,00
4.500000,0,0,2,0,0,00
5.000000,0,0,2,0,0,00
5.500000,0,0,2,0,0,00
6.000000,0,0,2,0,0,00
6.500000,0,1,2,0,0,10
7.000000,0,1,2,0,0,10
7.500000,0,1,2,0,0,10
8.000000,0,2,2,0,0,11
8.500000,0,1,3,0,0,01
9.000000,0,0,4,0,0,00
9.500000,0,0,4,0,0,00
10.000000,0,0,4,0,0,00
10.500000,0,0,4,0,0,00
11.000000,0,0,4,0,0,00
11.500000,0,0,4,0,0,00
12.000000,0,0,4,0,0,00
12.500000,0,0,4,0,0,00
13.000000,0,0,4,0,0,00
13.500000,0,1,4,0,0,10
14.000000,0,1,4,0,0,10
14.500000,0,1,4,0,0,10
15.000000,0,0,5,0,0,00
15.500000,0,0,5,0,0,00
16.000000,0,0,5,0,0,00
16.500000,0,0,5,0,0,00
17.000000,0,0,5,0,0,00
17.500000,0,0,5,0,0,00
18.000000,0,1,5,0,0,10
18.500000,0,2,5,0,0,11
19.000000,0,2,5,0,0,11
19.500000,0,2,5,0,0,11
20.000000,0,1,6,0,0,01
20.500000,0,1,6,0,0,01
21.000000,0,1,6,0,0,01
21.500000,0,1,6,0,0,01
22.000000,0,1,6,0,0,01
22.500000,0,1,6,0,0,01
23.000000,0,1,6,0,0,01
23.500000,0,1,6,0,0,01
24.000000,0,0,7,0,0,00
24.500000,0,0,7,0,0,00
25.000000,0,0,7,0,0,00
25.500000,0,1,7,0,0,10
26.000000,0,1,7,0,0,10
26.500000,0,2,7,0,0,11
27.000000,0,2,7,0,0,11
27.500000,0,2,7,0,0,11
28.000000,0,2,7,0,0,11
28.500000,0,2,7,0,0,11
29.000000,0,1,8,0,0,01
29.500000,0,2,8,0,0,11
30.000000,0,2,8,0,0,11
30.500000,0,1,9,0,0,10
31.000000,0,1,9,0,0,10
31.500000,0,1,9,0,0,10
32.000000,0,2,9,0,0,11
32.500000,0,1,10,0,0,01
33.000000,0,1,10,0,0,01
33.500000,0,1,10,0,0,01
34.000000,0,1,10,0,0,01
34.500000,0,2,10,0,0,11
35.000000,0,2,10,0,0,11
35.500000,0,2,10,0,0,11
36.000000,0,1,11,0,0,01
36.500000,0,1,11,0,0,01
37.000000,0,1,11,0,0,01
37.500000,0,0,12,0,0,00
38.000000,0,0,12,0,0,00
38.500000,0,0,12,0,0,00
39.000000,0,0,12,0,0,00
39.500000,0,0,12,0,0,00
40.000000,0,0,12,0,0,00
40.500000,0,1,12,0,0,10
41.000000,0,1,12,0,0,10
41.500000,0,1,12,0,0,10
42.000000,0,1,12,0,0,10
42.500000,0,1,12,0,0,10
43.000000,0,0,13,0,0,00
43.500000,0,0,13,0,0,00
44.000000,0,0,13,0,0,00
44.500000,0,0,13,0,0,00
45.000000,0,0,13,0,0,00
45.500000,0,0,13,0,0,00
46.000000,0,0,13,0,0,00
46.500000,0,0,13,0,0,00
47.000000,0,0,13,0,0,00
47.500000,0,0,13,0,0,00
48.000000,0,0,13,0,0,00
48.500000,0,0,13,0,0,00
49.000000,0,0,13,0,0,00
49.500000,0,0,13,0,0,00
50.000000,0,0,13,0,0,00
50.500000,0,0,13,0,0,00
51.000000,0,0,13,0,0,00
51.500000,0,1,13,0,0,10
52.000000,0,1,13,0,0,10
52.500000,0,2,13,0,0,11
53.000000,0,2,13,0,0,11
53.500000,0,2,13,0,0,11
54.000000,0,1,14,0,0,10
54.500000,0,0,15,0,0,00
55.000000,0,0,15,0,0,00
55.500000,0,0,15,0,0,00
56.000000,0,0,15,0,0,00
56.500000,0,1,15,0,0,10
57.000000,0,1,15,0,0,10
57.500000,0,1,15,0,0,10
58.000000,0,1,15,0,0,10
58.500000,0,2,15,0,0,11
59.000000,0,2,15,0,0,11
59.500000,0,1,16,0,0,10
60.000000,0,1,16,0,0,10
60.500000,0,1,16,0,0,10
61.000000,0,1,16,0,0,10
61.500000,0,0,17,0,0,00
62.000000,0,0,17,0,0,00
62.500000,0,0,17,0,0,00
63.000000,0,0,17,0,0,00
63.500000,0,1,17,0,0,10
64.000000,0,1,17,0,0,10
64.500000,0,1,17,0,0,10
65.000000,0,2,17,0,0,11
65.500000,0,2,17,0,0,11
66.000000,0,2,17,0,0,11
66.500000,0,1,18,0,0,01
67.000000,0,1,18,0,0,01
67.500000,0,1,18,0,0,01
68.000000,0,1,18,0,0,01
68.500000,0,1,18,0,0,01
69.000000,0,1,18,0,0,01
69.500000,0,1,18,0,0,01
70.000000,0,1,18,0,0,01
70.500000,0,1,18,0,0,01
71.000000,0,1,18,0,0,01
71.500000,0,0,19,0,0,00
72.000000,0,0,19,0,0,00
72.500000,0,0,19,0,0,00
73.000000,0,0,19,0,0,00
73.500000,0,1,19,0,0,10
74.000000,0,1,19,0,0,10
74.500000,0,1,19,0,0,10
75.000000,0,1,19,0,0,10
75.500000,0,1,19,0,0,10
76.000000,0,1,19,0,0,10
