sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
25.115347,LOG,,,,,1,ARRIVAL c008 -> q=1
25.115347,ARRIVAL,c008,,,,1,
25.115347,LOG,,,,,0,"START   ATM1 <- c008 (wait=0.00m, st=3.43m)"
25.115347,START,c008,1,0.000000,3.432919,0,
26.088296,LOG,,,,,1,ARRIVAL c009 -> q=1
26.088296,ARRIVAL,c009,,,,1,
26.088296,LOG,,,,,0,"START   ATM2 <- c009 (wait=0.00m, st=4.34m)"
26.088296,START,c009,2,0.000000,4.344137,0,
28.548266,LOG,,,,,0,DONE    ATM1 -> c008
28.548266,DONE,c008,1,,,0,
29.241962,LOG,,,,,1,ARRIVAL c010 -> q=1
29.241962,ARRIVAL,c010,,,,1,
29.241962,LOG,,,,,0,"START   ATM1 <- c010 (wait=0.00m, st=3.06m)"
29.241962,START,c010,1,0.000000,3.057944,0,
30.432433,LOG,,,,,0,DONE    ATM2 -> c009
30.432433,DONE,c009,2,,,0,
31.581758,LOG,,,,,1,ARRIVAL c011 -> q=1
31.581758,ARRIVAL,c011,,,,1,
31.581758,LOG,,,,,0,"START   ATM2 <- c011 (wait=0.00m, st=5.69m)"
31.581758,START,c011,2,0.000000,5.693375,0,
32.299905,LOG,,,,,0,DONE    ATM1 -> c010
32.299905,DONE,c010,1,,,0,
34.219473,LOG,,,,,1,ARRIVAL c012 -> q=1
34.219473,ARRIVAL,c012,,,,1,
34.219473,LOG,,,,,0,"START   ATM1 <- c012 (wait=0.00m, st=1.62m)"
34.219473,START,c012,1,0.000000,1.622267,0,
35.841740,LOG,,,,,0,DONE    ATM1 -> c012
35.841740,DONE,c012,1,,,0,
37.275133,LOG,,,,,0,DONE    ATM2 -> c011
37.275133,DONE,c011,2,,,0,
40.397169,LOG,,,,,1,ARRIVAL c013 -> q=1
40.397169,ARRIVAL,c013,,,,1,
40.397169,LOG,,,,,0,"START   ATM1 <- c013 (wait=0.00m, st=2.32m)"
40.397169,START,c013,1,0.000000,2.317159,0,
42.714328,LOG,,,,,0,DONE    ATM1 -> c013
42.714328,DONE,c013,1,,,0,
51.414426,LOG,,,,,1,ARRIVAL c014 -> q=1
51.414426,ARRIVAL,c014,,,,1,
51.414426,LOG,,,,,0,"START   ATM1 <- c014 (wait=0.00m, st=2.76m)"
51.414426,START,c014,1,0.000000,2.762612,0,
52.125939,LOG,,,,,1,ARRIVAL c015 -> q=1
52.125939,ARRIVAL,c015,,,,1,
52.125939,LOG,,,,,0,"START   ATM2 <- c015 (wait=0.00m, st=1.61m)"
52.125939,START,c015,2,0.000000,1.614569,0,
53.740508,LOG,,,,,0,DONE    ATM2 -> c015
53.740508,DONE,c015,2,,,0,
54.177038,LOG,,,,,0,DONE    ATM1 -> c014
54.177038,DONE,c014,1,,,0,
56.105037,LOG,,,,,1,ARRIVAL c016 -> q=1
56.105037,ARRIVAL,c016,,,,1,
56.105037,LOG,,,,,0,"START   ATM1 <- c016 (wait=0.00m, st=5.14m)"
56.105037,START,c016,1,0.000000,5.137326,0,
58.204463,LOG,,,,,1,ARRIVAL c017 -> q=1
58.204463,ARRIVAL,c017,,,,1,
58.204463,LOG,,,,,0,"START   ATM2 <- c017 (wait=0.00m, st=0.99m)"
58.204463,START,c017,2,0.000000,0.991026,0,
59.195489,LOG,,,,,0,DONE    ATM2 -> c017
59.195489,DONE,c017,2,,,0,
61.242363,LOG,,,,,0,DONE    ATM1 -> c016
61.242363,DONE,c016,1,,,0,
63.373750,LOG,,,,,1,ARRIVAL c018 -> q=1
63.373750,ARRIVAL,c018,,,,1,
63.373750,LOG,,,,,0,"START   ATM1 <- c018 (wait=0.00m, st=2.75m)"
63.373750,START,c018,1,0.000000,2.745095,0,
64.513333,LOG,,,,,1,ARRIVAL c019 -> q=1
64.513333,ARRIVAL,c019,,,,1,
64.513333,LOG,,,,,0,"START   ATM2 <- c019 (wait=0.00m, st=6.58m)"
64.513333,START,c019,2,0.000000,6.579819,0,
66.118845,LOG,,,,,0,DONE    ATM1 -> c018
66.118845,DONE,c018,1,,,0,
71.093152,LOG,,,,,0,DONE    ATM2 -> c019
71.093152,DONE,c019,2,,,0,
73.456627,LOG,,,,,1,ARRIVAL c020 -> q=1
73.456627,ARRIVAL,c020,,,,1,
73.456627,LOG,,,,,0,"START   ATM1 <- c020 (wait=0.00m, st=5.09m)"
73.456627,START,c020,1,0.000000,5.086855,0,
78.543482,LOG,,,,,0,DONE    ATM1 -> c020
78.543482,DONE,c020,1,,,0,
80.475093,LOG,,,,,1,ARRIVAL c021 -> q=1
80.475093,ARRIVAL,c021,,,,1,
80.475093,LOG,,,,,0,"START   ATM1 <- c021 (wait=0.00m, st=2.25m)"
80.475093,START,c021,1,0.000000,2.254177,0,
82.729271,LOG,,,,,0,DONE    ATM1 -> c021
82.729271,DONE,c021,1,,,0,
85.529756,LOG,,,,,1,ARRIVAL c022 -> q=1
85.529756,ARRIVAL,c022,,,,1,
85.529756,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=1.46m)"
85.529756,START,c022,1,0.000000,1.463183,0,
86.992939,LOG,,,,,0,DONE    ATM1 -> c022
86.992939,DONE,c022,1,,,0,
92.075677,LOG,,,,,1,ARRIVAL c023 -> q=1
92.075677,ARRIVAL,c023,,,,1,
92.075677,LOG,,,,,0,"START   ATM1 <- c023 (wait=0.00m, st=5.87m)"
92.075677,START,c023,1,0.000000,5.873243,0,
93.977157,LOG,,,,,1,ARRIVAL c024 -> q=1
93.977157,ARRIVAL,c024,,,,1,
93.977157,LOG,,,,,0,"START   ATM2 <- c024 (wait=0.00m, st=5.99m)"
93.977157,START,c024,2,0.000000,5.989818,0,
97.741689,LOG,,,,,1,ARRIVAL c025 -> q=1
97.741689,ARRIVAL,c025,,,,1,
97.948921,LOG,,,,,1,DONE    ATM1 -> c023
97.948921,DONE,c023,1,,,1,
97.948921,LOG,,,,,0,"START   ATM1 <- c025 (wait=0.21m, st=1.07m)"
97.948921,START,c025,1,0.207232,1.067634,0,
99.016555,LOG,,,,,0,DONE    ATM1 -> c025
99.016555,DONE,c025,1,,,0,
99.966975,LOG,,,,,0,DONE    ATM2 -> c024
99.966975,DONE,c024,2,,,0,
121.053250,LOG,,,,,1,ARRIVAL c026 -> q=1
121.053250,ARRIVAL,c026,,,,1,
121.053250,LOG,,,,,0,"START   ATM1 <- c026 (wait=0.00m, st=5.40m)"
121.053250,START,c026,1,0.000000,5.400955,0,
126.454205,LOG,,,,,0,DONE    ATM1 -> c026
126.454205,DONE,c026,1,,,0,
136.115524,LOG,,,,,1,ARRIVAL c027 -> q=1
136.115524,ARRIVAL,c027,,,,1,
136.115524,LOG,,,,,0,"START   ATM1 <- c027 (wait=0.00m, st=3.81m)"
136.115524,START,c027,1,0.000000,3.808799,0,
139.924323,LOG,,,,,0,DONE    ATM1 -> c027
139.924323,DONE,c027,1,,,0,
141.194672,LOG,,,,,1,ARRIVAL c028 -> q=1
141.194672,ARRIVAL,c028,,,,1,
141.194672,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=1.31m)"
141.194672,START,c028,1,0.000000,1.313376,0,
142.508048,LOG,,,,,0,DONE    ATM1 -> c028
142.508048,DONE,c028,1,,,0,
146.602446,LOG,,,,,1,ARRIVAL c029 -> q=1
146.602446,ARRIVAL,c029,,,,1,
146.602446,LOG,,,,,0,"START   ATM1 <- c029 (wait=0.00m, st=4.40m)"
146.602446,START,c029,1,0.000000,4.403272,0,
151.005718,LOG,,,,,0,DONE    ATM1 -> c029
151.005718,DONE,c029,1,,,0,
153.271945,LOG,,,,,1,ARRIVAL c030 -> q=1
153.271945,ARRIVAL,c030,,,,1,
153.271945,LOG,,,,,0,"START   ATM1 <- c030 (wait=0.00m, st=1.74m)"
153.271945,START,c030,1,0.000000,1.735985,0,
154.528453,LOG,,,,,1,ARRIVAL c031 -> q=1
154.528453,ARRIVAL,c031,,,,1,
154.528453,LOG,,,,,0,"START   ATM2 <- c031 (wait=0.00m, st=3.29m)"
154.528453,START,c031,2,0.000000,3.288469,0,
154.836899,LOG,,,,,1,ARRIVAL c032 -> q=1
154.836899,ARRIVAL,c032,,,,1,
155.007930,LOG,,,,,1,DONE    ATM1 -> c030
155.007930,DONE,c030,1,,,1,
155.007930,LOG,,,,,0,"START   ATM1 <- c032 (wait=0.17m, st=1.05m)"
155.007930,START,c032,1,0.171031,1.050903,0,
156.058834,LOG,,,,,0,DONE    ATM1 -> c032
156.058834,DONE,c032,1,,,0,
156.748851,LOG,,,,,1,ARRIVAL c033 -> q=1
156.748851,ARRIVAL,c033,,,,1,
156.748851,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.00m, st=2.71m)"
156.748851,START,c033,1,0.000000,2.706889,0,
157.816922,LOG,,,,,0,DONE    ATM2 -> c031
157.816922,DONE,c031,2,,,0,
159.455740,LOG,,,,,0,DONE    ATM1 -> c033
159.455740,DONE,c033,1,,,0,
160.451207,LOG,,,,,1,ARRIVAL c034 -> q=1
160.451207,ARRIVAL,c034,,,,1,
160.451207,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=2.93m)"
160.451207,START,c034,1,0.000000,2.929120,0,
161.442969,LOG,,,,,1,ARRIVAL c035 -> q=1
161.442969,ARRIVAL,c035,,,,1,
161.442969,LOG,,,,,0,"START   ATM2 <- c035 (wait=0.00m, st=2.13m)"
161.442969,START,c035,2,0.000000,2.131431,0,
163.380327,LOG,,,,,0,DONE    ATM1 -> c034
163.380327,DONE,c034,1,,,0,
163.574400,LOG,,,,,0,DONE    ATM2 -> c035
163.574400,DONE,c035,2,,,0,
170.121118,LOG,,,,,1,ARRIVAL c036 -> q=1
170.121118,ARRIVAL,c036,,,,1,
170.121118,LOG,,,,,0,"START   ATM1 <- c036 (wait=0.00m, st=3.22m)"
170.121118,START,c036,1,0.000000,3.218559,0,
173.339677,LOG,,,,,0,DONE    ATM1 -> c036
173.339677,DONE,c036,1,,,0,
187.682287,LOG,,,,,1,ARRIVAL c037 -> q=1
187.682287,ARRIVAL,c037,,,,1,
187.682287,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=5.61m)"
187.682287,START,c037,1,0.000000,5.606331,0,
193.288618,LOG,,,,,0,DONE    ATM1 -> c037
193.288618,DONE,c037,1,,,0,
199.613332,LOG,,,,,1,ARRIVAL c038 -> q=1
199.613332,ARRIVAL,c038,,,,1,
199.613332,LOG,,,,,0,"START   ATM1 <- c038 (wait=0.00m, st=2.52m)"
199.613332,START,c038,1,0.000000,2.517680,0,
201.087307,LOG,,,,,1,ARRIVAL c039 -> q=1
201.087307,ARRIVAL,c039,,,,1,
201.087307,LOG,,,,,0,"START   ATM2 <- c039 (wait=0.00m, st=2.85m)"
201.087307,START,c039,2,0.000000,2.849710,0,
202.131012,LOG,,,,,0,DONE    ATM1 -> c038
202.131012,DONE,c038,1,,,0,
203.937017,LOG,,,,,0,DONE    ATM2 -> c039
203.937017,DONE,c039,2,,,0,
205.932540,LOG,,,,,1,ARRIVAL c040 -> q=1
205.932540,ARRIVAL,c040,,,,1,
205.932540,LOG,,,,,0,"START   ATM1 <- c040 (wait=0.00m, st=3.55m)"
205.932540,START,c040,1,0.000000,3.548260,0,
208.472474,LOG,,,,,1,ARRIVAL c041 -> q=1
208.472474,ARRIVAL,c041,,,,1,
208.472474,LOG,,,,,0,"START   ATM2 <- c041 (wait=0.00m, st=3.43m)"
208.472474,START,c041,2,0.000000,3.428855,0,
209.269526,LOG,,,,,1,ARRIVAL c042 -> q=1
209.269526,ARRIVAL,c042,,,,1,
209.480800,LOG,,,,,1,DONE    ATM1 -> c040
209.480800,DONE,c040,1,,,1,
209.480800,LOG,,,,,0,"START   ATM1 <- c042 (wait=0.21m, st=3.70m)"
209.480800,START,c042,1,0.211274,3.703181,0,
211.901328,LOG,,,,,0,DONE    ATM2 -> c041
211.901328,DONE,c041,2,,,0,
212.137139,LOG,,,,,1,ARRIVAL c043 -> q=1
212.137139,ARRIVAL,c043,,,,1,
212.137139,LOG,,,,,0,"START   ATM2 <- c043 (wait=0.00m, st=8.65m)"
212.137139,START,c043,2,0.000000,8.648563,0,
213.183981,LOG,,,,,0,DONE    ATM1 -> c042
213.183981,DONE,c042,1,,,0,
214.311831,LOG,,,,,1,ARRIVAL c044 -> q=1
214.311831,ARRIVAL,c044,,,,1,
214.311831,LOG,,,,,0,"START   ATM1 <- c044 (wait=0.00m, st=4.12m)"
214.311831,START,c044,1,0.000000,4.120458,0,
218.432290,LOG,,,,,0,DONE    ATM1 -> c044
218.432290,DONE,c044,1,,,0,
218.592591,LOG,,,,,1,ARRIVAL c045 -> q=1
218.592591,ARRIVAL,c045,,,,1,
218.592591,LOG,,,,,0,"START   ATM1 <- c045 (wait=0.00m, st=2.89m)"
218.592591,START,c045,1,0.000000,2.889759,0,
220.785703,LOG,,,,,0,DONE    ATM2 -> c043
220.785703,DONE,c043,2,,,0,
221.482350,LOG,,,,,0,DONE    ATM1 -> c045
221.482350,DONE,c045,1,,,0,
221.921828,LOG,,,,,1,ARRIVAL c046 -> q=1
221.921828,ARRIVAL,c046,,,,1,
221.921828,LOG,,,,,0,"START   ATM1 <- c046 (wait=0.00m, st=4.95m)"
221.921828,START,c046,1,0.000000,4.952811,0,
222.033764,LOG,,,,,1,ARRIVAL c047 -> q=1
222.033764,ARRIVAL,c047,,,,1,
222.033764,LOG,,,,,0,"START   ATM2 <- c047 (wait=0.00m, st=2.26m)"
222.033764,START,c047,2,0.000000,2.256550,0,
224.290314,LOG,,,,,0,DONE    ATM2 -> c047
224.290314,DONE,c047,2,,,0,
226.874639,LOG,,,,,0,DONE    ATM1 -> c046
226.874639,DONE,c046,1,,,0,
227.163784,LOG,,,,,1,ARRIVAL c048 -> q=1
227.163784,ARRIVAL,c048,,,,1,
227.163784,LOG,,,,,0,"START   ATM1 <- c048 (wait=0.00m, st=1.78m)"
227.163784,START,c048,1,0.000000,1.775170,0,
227.167790,LOG,,,,,1,ARRIVAL c049 -> q=1
227.167790,ARRIVAL,c049,,,,1,
227.167790,LOG,,,,,0,"START   ATM2 <- c049 (wait=0.00m, st=2.56m)"
227.167790,START,c049,2,0.000000,2.555344,0,
228.938954,LOG,,,,,0,DONE    ATM1 -> c048
228.938954,DONE,c048,1,,,0,
229.723133,LOG,,,,,0,DONE    ATM2 -> c049
229.723133,DONE,c049,2,,,0,
231.520440,LOG,,,,,1,ARRIVAL c050 -> q=1
231.520440,ARRIVAL,c050,,,,1,
231.520440,LOG,,,,,0,"START   ATM1 <- c050 (wait=0.00m, st=2.34m)"
231.520440,START,c050,1,0.000000,2.341913,0,
232.410788,LOG,,,,,1,ARRIVAL c051 -> q=1
232.410788,ARRIVAL,c051,,,,1,
232.410788,LOG,,,,,0,"START   ATM2 <- c051 (wait=0.00m, st=8.64m)"
232.410788,START,c051,2,0.000000,8.638535,0,
233.862353,LOG,,,,,0,DONE    ATM1 -> c050
233.862353,DONE,c050,1,,,0,
236.695051,LOG,,,,,1,ARRIVAL c052 -> q=1
236.695051,ARRIVAL,c052,,,,1,
236.695051,LOG,,,,,0,"START   ATM1 <- c052 (wait=0.00m, st=2.90m)"
236.695051,START,c052,1,0.000000,2.895307,0,
239.590358,LOG,,,,,0,DONE    ATM1 -> c052
239.590358,DONE,c052,1,,,0,
