sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
31.074969,DONE,c011,1,,,0,
32.204193,LOG,,,,,0,DONE    ATM2 -> c012
32.204193,DONE,c012,2,,,0,
35.249542,LOG,,,,,1,ARRIVAL c013 -> q=1
35.249542,ARRIVAL,c013,,,,1,
35.249542,LOG,,,,,0,"START   ATM1 <- c013 (wait=0.00m, st=1.27m)"
35.249542,START,c013,1,0.000000,1.268128,0,
36.517670,LOG,,,,,0,DONE    ATM1 -> c013
36.517670,DONE,c013,1,,,0,
47.605445,LOG,,,,,1,ARRIVAL c014 -> q=1
47.605445,ARRIVAL,c014,,,,1,
47.605445,LOG,,,,,0,"START   ATM1 <- c014 (wait=0.00m, st=4.45m)"
47.605445,START,c014,1,0.000000,4.452170,0,
52.057615,LOG,,,,,0,DONE    ATM1 -> c014
52.057615,DONE,c014,1,,,0,
60.740961,LOG,,,,,1,ARRIVAL c015 -> q=1
60.740961,ARRIVAL,c015,,,,1,
60.740961,LOG,,,,,0,"START   ATM1 <- c015 (wait=0.00m, st=4.51m)"
60.740961,START,c015,1,0.000000,4.511586,0,
63.046848,LOG,,,,,1,ARRIVAL c016 -> q=1
63.046848,ARRIVAL,c016,,,,1,
63.046848,LOG,,,,,0,"START   ATM2 <- c016 (wait=0.00m, st=3.31m)"
63.046848,START,c016,2,0.000000,3.306660,0,
64.692289,LOG,,,,,1,ARRIVAL c017 -> q=1
64.692289,ARRIVAL,c017,,,,1,
65.252547,LOG,,,,,1,DONE    ATM1 -> c015
65.252547,DONE,c015,1,,,1,
65.252547,LOG,,,,,0,"START   ATM1 <- c017 (wait=0.56m, st=8.70m)"
65.252547,START,c017,1,0.560258,8.703277,0,
66.353507,LOG,,,,,0,DONE    ATM2 -> c016
66.353507,DONE,c016,2,,,0,
70.543967,LOG,,,,,1,ARRIVAL c018 -> q=1
70.543967,ARRIVAL,c018,,,,1,
70.543967,LOG,,,,,0,"START   ATM2 <- c018 (wait=0.00m, st=5.88m)"
70.543967,START,c018,2,0.000000,5.876518,0,
73.791132,LOG,,,,,1,ARRIVAL c019 -> q=1
73.791132,ARRIVAL,c019,,,,1,
73.955823,LOG,,,,,1,DONE    ATM1 -> c017
73.955823,DONE,c017,1,,,1,
73.955823,LOG,,,,,0,"START   ATM1 <- c019 (wait=0.16m, st=3.24m)"
73.955823,START,c019,1,0.164691,3.242678,0,
75.339494,LOG,,,,,1,ARRIVAL c020 -> q=1
75.339494,ARRIVAL,c020,,,,1,
75.773168,LOG,,,,,2,ARRIVAL c021 -> q=2
75.773168,ARRIVAL,c021,,,,2,
76.420485,LOG,,,,,2,DONE    ATM2 -> c018
76.420485,DONE,c018,2,,,2,
76.420485,LOG,,,,,1,"START   ATM2 <- c020 (wait=1.08m, st=2.92m)"
76.420485,START,c020,2,1.080991,2.921079,1,
77.198502,LOG,,,,,1,DONE    ATM1 -> c019
77.198502,DONE,c019,1,,,1,
77.198502,LOG,,,,,0,"START   ATM1 <- c021 (wait=1.43m, st=1.20m)"
77.198502,START,c021,1,1.425334,1.199183,0,
78.397685,LOG,,,,,0,DONE    ATM1 -> c021
78.397685,DONE,c021,1,,,0,
79.341564,LOG,,,,,0,DONE    ATM2 -> c020
79.341564,DONE,c020,2,,,0,
83.843219,LOG,,,,,1,ARRIVAL c022 -> q=1
83.843219,ARRIVAL,c022,,,,1,
83.843219,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=4.75m)"
83.843219,START,c022,1,0.000000,4.752783,0,
86.296974,LOG,,,,,1,ARRIVAL c023 -> q=1
86.296974,ARRIVAL,c023,,,,1,
86.296974,LOG,,,,,0,"START   ATM2 <- c023 (wait=0.00m, st=1.97m)"
86.296974,START,c023,2,0.000000,1.966201,0,
86.505365,LOG,,,,,1,ARRIVAL c024 -> q=1
86.505365,ARRIVAL,c024,,,,1,
88.263175,LOG,,,,,1,DONE    ATM2 -> c023
88.263175,DONE,c023,2,,,1,
88.263175,LOG,,,,,0,"START   ATM2 <- c024 (wait=1.76m, st=3.77m)"
88.263175,START,c024,2,1.757809,3.772247,0,
88.596002,LOG,,,,,0,DONE    ATM1 -> c022
88.596002,DONE,c022,1,,,0,
88.762986,LOG,,,,,1,ARRIVAL c025 -> q=1
88.762986,ARRIVAL,c025,,,,1,
88.762986,LOG,,,,,0,"START   ATM1 <- c025 (wait=0.00m, st=1.86m)"
88.762986,START,c025,1,0.000000,1.857817,0,
90.620803,LOG,,,,,0,DONE    ATM1 -> c025
90.620803,DONE,c025,1,,,0,
92.035421,LOG,,,,,0,DONE    ATM2 -> c024
92.035421,DONE,c024,2,,,0,
97.397100,LOG,,,,,1,ARRIVAL c026 -> q=1
97.397100,ARRIVAL,c026,,,,1,
97.397100,LOG,,,,,0,"START   ATM1 <- c026 (wait=0.00m, st=1.82m)"
97.397100,START,c026,1,0.000000,1.821187,0,
99.218287,LOG,,,,,0,DONE    ATM1 -> c026
99.218287,DONE,c026,1,,,0,
104.736555,LOG,,,,,1,ARRIVAL c027 -> q=1
104.736555,ARRIVAL,c027,,,,1,
104.736555,LOG,,,,,0,"START   ATM1 <- c027 (wait=0.00m, st=0.92m)"
104.736555,START,c027,1,0.000000,0.917536,0,
105.654091,LOG,,,,,0,DONE    ATM1 -> c027
105.654091,DONE,c027,1,,,0,
117.169623,LOG,,,,,1,ARRIVAL c028 -> q=1
117.169623,ARRIVAL,c028,,,,1,
117.169623,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=3.02m)"
117.169623,START,c028,1,0.000000,3.024407,0,
120.194030,LOG,,,,,0,DONE    ATM1 -> c028
120.194030,DONE,c028,1,,,0,
120.336592,LOG,,,,,1,ARRIVAL c029 -> q=1
120.336592,ARRIVAL,c029,,,,1,
120.336592,LOG,,,,,0,"START   ATM1 <- c029 (wait=0.00m, st=2.20m)"
120.336592,START,c029,1,0.000000,2.200154,0,
122.536747,LOG,,,,,0,DONE    ATM1 -> c029
122.536747,DONE,c029,1,,,0,
123.924277,LOG,,,,,1,ARRIVAL c030 -> q=1
123.924277,ARRIVAL,c030,,,,1,
123.924277,LOG,,,,,0,"START   ATM1 <- c030 (wait=0.00m, st=3.31m)"
123.924277,START,c030,1,0.000000,3.311670,0,
126.915089,LOG,,,,,1,ARRIVAL c031 -> q=1
126.915089,ARRIVAL,c031,,,,1,
126.915089,LOG,,,,,0,"START   ATM2 <- c031 (wait=0.00m, st=6.96m)"
126.915089,START,c031,2,0.000000,6.962692,0,
127.235947,LOG,,,,,0,DONE    ATM1 -> c030
127.235947,DONE,c030,1,,,0,
131.570031,LOG,,,,,1,ARRIVAL c032 -> q=1
131.570031,ARRIVAL,c032,,,,1,
131.570031,LOG,,,,,0,"START   ATM1 <- c032 (wait=0.00m, st=1.94m)"
131.570031,START,c032,1,0.000000,1.943094,0,
132.852393,LOG,,,,,1,ARRIVAL c033 -> q=1
132.852393,ARRIVAL,c033,,,,1,
133.513125,LOG,,,,,1,DONE    ATM1 -> c032
133.513125,DONE,c032,1,,,1,
133.513125,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.66m, st=1.75m)"
133.513125,START,c033,1,0.660732,1.746421,0,
133.877781,LOG,,,,,0,DONE    ATM2 -> c031
133.877781,DONE,c031,2,,,0,
135.259546,LOG,,,,,0,DONE    ATM1 -> c033
135.259546,DONE,c033,1,,,0,
135.299236,LOG,,,,,1,ARRIVAL c034 -> q=1
135.299236,ARRIVAL,c034,,,,1,
135.299236,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=2.89m)"
135.299236,START,c034,1,0.000000,2.885684,0,
138.184919,LOG,,,,,0,DONE    ATM1 -> c034
138.184919,DONE,c034,1,,,0,
138.190960,LOG,,,,,1,ARRIVAL c035 -> q=1
138.190960,ARRIVAL,c035,,,,1,
138.190960,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=2.79m)"
138.190960,START,c035,1,0.000000,2.794175,0,
140.985135,LOG,,,,,0,DONE    ATM1 -> c035
140.985135,DONE,c035,1,,,0,
143.457277,LOG,,,,,1,ARRIVAL c036 -> q=1
143.457277,ARRIVAL,c036,,,,1,
143.457277,LOG,,,,,0,"START   ATM1 <- c036 (wait=0.00m, st=2.08m)"
143.457277,START,c036,1,0.000000,2.077672,0,
144.587020,LOG,,,,,1,ARRIVAL c037 -> q=1
144.587020,ARRIVAL,c037,,,,1,
144.587020,LOG,,,,,0,"START   ATM2 <- c037 (wait=0.00m, st=1.68m)"
144.587020,START,c037,2,0.000000,1.679434,0,
145.534949,LOG,,,,,0,DONE    ATM1 -> c036
145.534949,DONE,c036,1,,,0,
146.266455,LOG,,,,,0,DONE    ATM2 -> c037
146.266455,DONE,c037,2,,,0,
146.551072,LOG,,,,,1,ARRIVAL c038 -> q=1
146.551072,ARRIVAL,c038,,,,1,
146.551072,LOG,,,,,0,"START   ATM1 <- c038 (wait=0.00m, st=1.31m)"
146.551072,START,c038,1,0.000000,1.314116,0,
147.865188,LOG,,,,,0,DONE    ATM1 -> c038
147.865188,DONE,c038,1,,,0,
157.190955,LOG,,,,,1,ARRIVAL c039 -> q=1
157.190955,ARRIVAL,c039,,,,1,
157.190955,LOG,,,,,0,"START   ATM1 <- c039 (wait=0.00m, st=5.24m)"
157.190955,START,c039,1,0.000000,5.242752,0,
162.182891,LOG,,,,,1,ARRIVAL c040 -> q=1
162.182891,ARRIVAL,c040,,,,1,
162.182891,LOG,,,,,0,"START   ATM2 <- c040 (wait=0.00m, st=2.35m)"
162.182891,START,c040,2,0.000000,2.349028,0,
162.433707,LOG,,,,,0,DONE    ATM1 -> c039
162.433707,DONE,c039,1,,,0,
164.531919,LOG,,,,,0,DONE    ATM2 -> c040
164.531919,DONE,c040,2,,,0,
166.278171,LOG,,,,,1,ARRIVAL c041 -> q=1
166.278171,ARRIVAL,c041,,,,1,
166.278171,LOG,,,,,0,"START   ATM1 <- c041 (wait=0.00m, st=3.48m)"
166.278171,START,c041,1,0.000000,3.475928,0,
169.109720,LOG,,,,,1,ARRIVAL c042 -> q=1
169.109720,ARRIVAL,c042,,,,1,
169.109720,LOG,,,,,0,"START   ATM2 <- c042 (wait=0.00m, st=1.38m)"
169.109720,START,c042,2,0.000000,1.378639,0,
169.754098,LOG,,,,,0,DONE    ATM1 -> c041
169.754098,DONE,c041,1,,,0,
170.488359,LOG,,,,,0,DONE    ATM2 -> c042
170.488359,DONE,c042,2,,,0,
178.843123,LOG,,,,,1,ARRIVAL c043 -> q=1
178.843123,ARRIVAL,c043,,,,1,
178.843123,LOG,,,,,0,"START   ATM1 <- c043 (wait=0.00m, st=5.40m)"
178.843123,START,c043,1,0.000000,5.404691,0,
179.401463,LOG,,,,,1,ARRIVAL c044 -> q=1
179.401463,ARRIVAL,c044,,,,1,
179.401463,LOG,,,,,0,"START   ATM2 <- c044 (wait=0.00m, st=2.14m)"
179.401463,START,c044,2,0.000000,2.144712,0,
181.546176,LOG,,,,,0,DONE    ATM2 -> c044
181.546176,DONE,c044,2,,,0,
184.247813,LOG,,,,,0,DONE    ATM1 -> c043
184.247813,DONE,c043,1,,,0,
186.409128,LOG,,,,,1,ARRIVAL c045 -> q=1
186.409128,ARRIVAL,c045,,,,1,
186.409128,LOG,,,,,0,"START   ATM1 <- c045 (wait=0.00m, st=5.19m)"
186.409128,START,c045,1,0.000000,5.194250,0,
191.603378,LOG,,,,,0,DONE    ATM1 -> c045
191.603378,DONE,c045,1,,,0,
196.036600,LOG,,,,,1,ARRIVAL c046 -> q=1
196.036600,ARRIVAL,c046,,,,1,
196.036600,LOG,,,,,0,"START   ATM1 <- c046 (wait=0.00m, st=1.79m)"
196.036600,START,c046,1,0.000000,1.791137,0,
197.827737,LOG,,,,,0,DONE    ATM1 -> c046
197.827737,DONE,c046,1,,,0,
204.535461,LOG,,,,,1,ARRIVAL c047 -> q=1
204.535461,ARRIVAL,c047,,,,1,
204.535461,LOG,,,,,0,"START   ATM1 <- c047 (wait=0.00m, st=3.14m)"
204.535461,START,c047,1,0.000000,3.137944,0,
207.673405,LOG,,,,,0,DONE    ATM1 -> c047
207.673405,DONE,c047,1,,,0,
208.901864,LOG,,,,,1,ARRIVAL c048 -> q=1
208.901864,ARRIVAL,c048,,,,1,
208.901864,LOG,,,,,0,"START   ATM1 <- c048 (wait=0.00m, st=3.44m)"
208.901864,START,c048,1,0.000000,3.444153,0,
212.346017,LOG,,,,,0,DONE    ATM1 -> c048
212.346017,DONE,c048,1,,,0,
213.274605,LOG,,,,,1,ARRIVAL c049 -> q=1
213.274605,ARRIVAL,c049,,,,1,
213.274605,LOG,,,,,0,"START   ATM1 <- c049 (wait=0.00m, st=5.87m)"
213.274605,START,c049,1,0.000000,5.871060,0,
214.198260,LOG,,,,,1,ARRIVAL c050 -> q=1
214.198260,ARRIVAL,c050,,,,1,
214.198260,LOG,,,,,0,"START   ATM2 <- c050 (wait=0.00m, st=7.31m)"
214.198260,START,c050,2,0.000000,7.310880,0,
214.293976,LOG,,,,,1,ARRIVAL c051 -> q=1
214.293976,ARRIVAL,c051,,,,1,
219.145665,LOG,,,,,1,DONE    ATM1 -> c049
219.145665,DONE,c049,1,,,1,
219.145665,LOG,,,,,0,"START   ATM1 <- c051 (wait=4.85m, st=3.16m)"
219.145665,START,c051,1,4.851689,3.159805,0,
221.509140,LOG,,,,,0,DONE    ATM2 -> c050
221.509140,DONE,c050,2,,,0,
222.305470,LOG,,,,,0,DONE    ATM1 -> c051
222.305470,DONE,c051,1,,,0,
225.000512,LOG,,,,,1,ARRIVAL c052 -> q=1
225.000512,ARRIVAL,c052,,,,1,
225.000512,LOG,,,,,0,"START   ATM1 <- c052 (wait=0.00m, st=6.48m)"
225.000512,START,c052,1,0.000000,6.479550,0,
229.144364,LOG,,,,,1,ARRIVAL c053 -> q=1
229.144364,ARRIVAL,c053,,,,1,
229.144364,LOG,,,,,0,"START   ATM2 <- c053 (wait=0.00m, st=6.06m)"
229.144364,START,c053,2,0.000000,6.064152,0,
231.480063,LOG,,,,,0,DONE    ATM1 -> c052
231.480063,DONE,c052,1,,,0,
235.208516,LOG,,,,,0,DONE    ATM2 -> c053
235.208516,DONE,c053,2,,,0,
