sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
52.586989,LOG,,,,,2,"START   ATM1 <- c012 (wait=2.06m, st=1.35m)"
52.586989,START,c012,1,2.061006,1.345296,2,
53.734866,LOG,,,,,3,ARRIVAL c015 -> q=3
53.734866,ARRIVAL,c015,,,,3,
53.932284,LOG,,,,,3,DONE    ATM1 -> c012
53.932284,DONE,c012,1,,,3,
53.932284,LOG,,,,,2,"START   ATM1 <- c013 (wait=2.11m, st=4.76m)"
53.932284,START,c013,1,2.107976,4.764941,2,
55.337724,LOG,,,,,3,ARRIVAL c016 -> q=3
55.337724,ARRIVAL,c016,,,,3,
55.667268,LOG,,,,,3,DONE    ATM2 -> c011
55.667268,DONE,c011,2,,,3,
55.667268,LOG,,,,,2,"START   ATM2 <- c014 (wait=3.16m, st=8.99m)"
55.667268,START,c014,2,3.157929,8.985984,2,
57.546105,LOG,,,,,3,ARRIVAL c017 -> q=3
57.546105,ARRIVAL,c017,,,,3,
58.697225,LOG,,,,,3,DONE    ATM1 -> c013
58.697225,DONE,c013,1,,,3,
58.697225,LOG,,,,,2,"START   ATM1 <- c015 (wait=4.96m, st=2.33m)"
58.697225,START,c015,1,4.962359,2.329642,2,
60.603457,LOG,,,,,3,ARRIVAL c018 -> q=3
60.603457,ARRIVAL,c018,,,,3,
61.026867,LOG,,,,,3,DONE    ATM1 -> c015
61.026867,DONE,c015,1,,,3,
61.026867,LOG,,,,,2,"START   ATM1 <- c016 (wait=5.69m, st=9.03m)"
61.026867,START,c016,1,5.689144,9.033774,2,
62.715825,LOG,,,,,3,ARRIVAL c019 -> q=3
62.715825,ARRIVAL,c019,,,,3,
64.653251,LOG,,,,,3,DONE    ATM2 -> c014
64.653251,DONE,c014,2,,,3,
64.653251,LOG,,,,,2,"START   ATM2 <- c017 (wait=7.11m, st=3.30m)"
64.653251,START,c017,2,7.107146,3.295683,2,
65.335166,LOG,,,,,3,ARRIVAL c020 -> q=3
65.335166,ARRIVAL,c020,,,,3,
65.955227,LOG,,,,,4,ARRIVAL c021 -> q=4
65.955227,ARRIVAL,c021,,,,4,
67.031638,LOG,,,,,5,ARRIVAL c022 -> q=5
67.031638,ARRIVAL,c022,,,,5,
67.948934,LOG,,,,,5,DONE    ATM2 -> c017
67.948934,DONE,c017,2,,,5,
67.948934,LOG,,,,,4,"START   ATM2 <- c018 (wait=7.35m, st=2.54m)"
67.948934,START,c018,2,7.345477,2.535068,4,
68.538651,LOG,,,,,5,ARRIVAL c023 -> q=5
68.538651,ARRIVAL,c023,,,,5,
70.060642,LOG,,,,,5,DONE    ATM1 -> c016
70.060642,DONE,c016,1,,,5,
70.060642,LOG,,,,,4,"START   ATM1 <- c019 (wait=7.34m, st=1.13m)"
70.060642,START,c019,1,7.344817,1.131911,4,
70.484002,LOG,,,,,4,DONE    ATM2 -> c018
70.484002,DONE,c018,2,,,4,
70.484002,LOG,,,,,3,"START   ATM2 <- c020 (wait=5.15m, st=4.94m)"
70.484002,START,c020,2,5.148836,4.940022,3,
71.192552,LOG,,,,,3,DONE    ATM1 -> c019
71.192552,DONE,c019,1,,,3,
71.192552,LOG,,,,,2,"START   ATM1 <- c021 (wait=5.24m, st=5.25m)"
71.192552,START,c021,1,5.237325,5.249506,2,
72.701073,LOG,,,,,3,ARRIVAL c024 -> q=3
72.701073,ARRIVAL,c024,,,,3,
75.424023,LOG,,,,,3,DONE    ATM2 -> c020
75.424023,DONE,c020,2,,,3,
75.424023,LOG,,,,,2,"START   ATM2 <- c022 (wait=8.39m, st=4.36m)"
75.424023,START,c022,2,8.392386,4.358211,2,
76.442059,LOG,,,,,2,DONE    ATM1 -> c021
76.442059,DONE,c021,1,,,2,
76.442059,LOG,,,,,1,"START   ATM1 <- c023 (wait=7.90m, st=5.31m)"
76.442059,START,c023,1,7.903408,5.308926,1,
78.322685,LOG,,,,,2,ARRIVAL c025 -> q=2
78.322685,ARRIVAL,c025,,,,2,
79.782234,LOG,,,,,2,DONE    ATM2 -> c022
79.782234,DONE,c022,2,,,2,
79.782234,LOG,,,,,1,"START   ATM2 <- c024 (wait=7.08m, st=7.85m)"
79.782234,START,c024,2,7.081162,7.846265,1,
81.750985,LOG,,,,,1,DONE    ATM1 -> c023
81.750985,DONE,c023,1,,,1,
81.750985,LOG,,,,,0,"START   ATM1 <- c025 (wait=3.43m, st=2.99m)"
81.750985,START,c025,1,3.428300,2.988829,0,
82.751621,LOG,,,,,1,ARRIVAL c026 -> q=1
82.751621,ARRIVAL,c026,,,,1,
84.739814,LOG,,,,,1,DONE    ATM1 -> c025
84.739814,DONE,c025,1,,,1,
84.739814,LOG,,,,,0,"START   ATM1 <- c026 (wait=1.99m, st=3.44m)"
84.739814,START,c026,1,1.988194,3.443774,0,
87.628499,LOG,,,,,0,DONE    ATM2 -> c024
87.628499,DONE,c024,2,,,0,
88.183588,LOG,,,,,0,DONE    ATM1 -> c026
88.183588,DONE,c026,1,,,0,
89.746385,LOG,,,,,1,ARRIVAL c027 -> q=1
89.746385,ARRIVAL,c027,,,,1,
89.746385,LOG,,,,,0,"START   ATM1 <- c027 (wait=0.00m, st=4.32m)"
89.746385,START,c027,1,0.000000,4.320768,0,
89.807800,LOG,,,,,1,ARRIVAL c028 -> q=1
89.807800,ARRIVAL,c028,,,,1,
89.807800,LOG,,,,,0,"START   ATM2 <- c028 (wait=0.00m, st=1.66m)"
89.807800,START,c028,2,0.000000,1.662750,0,
91.225958,LOG,,,,,1,ARRIVAL c029 -> q=1
91.225958,ARRIVAL,c029,,,,1,
91.470550,LOG,,,,,1,DONE    ATM2 -> c028
91.470550,DONE,c028,2,,,1,
91.470550,LOG,,,,,0,"START   ATM2 <- c029 (wait=0.24m, st=2.28m)"
91.470550,START,c029,2,0.244591,2.284095,0,
91.849961,LOG,,,,,1,ARRIVAL c030 -> q=1
91.849961,ARRIVAL,c030,,,,1,
93.754645,LOG,,,,,1,DONE    ATM2 -> c029
93.754645,DONE,c029,2,,,1,
93.754645,LOG,,,,,0,"START   ATM2 <- c030 (wait=1.90m, st=3.63m)"
93.754645,START,c030,2,1.904684,3.625858,0,
94.067153,LOG,,,,,0,DONE    ATM1 -> c027
94.067153,DONE,c027,1,,,0,
97.380503,LOG,,,,,0,DONE    ATM2 -> c030
97.380503,DONE,c030,2,,,0,
99.532643,LOG,,,,,1,ARRIVAL c031 -> q=1
99.532643,ARRIVAL,c031,,,,1,
99.532643,LOG,,,,,0,"START   ATM1 <- c031 (wait=0.00m, st=2.36m)"
99.532643,START,c031,1,0.000000,2.363338,0,
100.287836,LOG,,,,,1,ARRIVAL c032 -> q=1
100.287836,ARRIVAL,c032,,,,1,
100.287836,LOG,,,,,0,"START   ATM2 <- c032 (wait=0.00m, st=3.38m)"
100.287836,START,c032,2,0.000000,3.378370,0,
101.574797,LOG,,,,,1,ARRIVAL c033 -> q=1
101.574797,ARRIVAL,c033,,,,1,
101.895982,LOG,,,,,1,DONE    ATM1 -> c031
101.895982,DONE,c031,1,,,1,
101.895982,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.32m, st=1.62m)"
101.895982,START,c033,1,0.321185,1.619858,0,
103.515840,LOG,,,,,0,DONE    ATM1 -> c033
103.515840,DONE,c033,1,,,0,
103.666206,LOG,,,,,0,DONE    ATM2 -> c032
103.666206,DONE,c032,2,,,0,
105.985212,LOG,,,,,1,ARRIVAL c034 -> q=1
105.985212,ARRIVAL,c034,,,,1,
105.985212,LOG,,,,,0,"START   ATM1 <- c034 (wait=0.00m, st=3.72m)"
105.985212,START,c034,1,0.000000,3.719765,0,
105.994512,LOG,,,,,1,ARRIVAL c035 -> q=1
105.994512,ARRIVAL,c035,,,,1,
105.994512,LOG,,,,,0,"START   ATM2 <- c035 (wait=0.00m, st=8.16m)"
105.994512,START,c035,2,0.000000,8.158914,0,
107.197082,LOG,,,,,1,ARRIVAL c036 -> q=1
107.197082,ARRIVAL,c036,,,,1,
107.666122,LOG,,,,,2,ARRIVAL c037 -> q=2
107.666122,ARRIVAL,c037,,,,2,
109.704978,LOG,,,,,2,DONE    ATM1 -> c034
109.704978,DONE,c034,1,,,2,
109.704978,LOG,,,,,1,"START   ATM1 <- c036 (wait=2.51m, st=2.52m)"
109.704978,START,c036,1,2.507896,2.523686,1,
112.228663,LOG,,,,,1,DONE    ATM1 -> c036
112.228663,DONE,c036,1,,,1,
112.228663,LOG,,,,,0,"START   ATM1 <- c037 (wait=4.56m, st=2.64m)"
112.228663,START,c037,1,4.562541,2.639304,0,
113.701459,LOG,,,,,1,ARRIVAL c038 -> q=1
113.701459,ARRIVAL,c038,,,,1,
114.153425,LOG,,,,,1,DONE    ATM2 -> c035
114.153425,DONE,c035,2,,,1,
114.153425,LOG,,,,,0,"START   ATM2 <- c038 (wait=0.45m, st=3.59m)"
114.153425,START,c038,2,0.451966,3.589426,0,
114.867967,LOG,,,,,0,DONE    ATM1 -> c037
114.867967,DONE,c037,1,,,0,
117.742851,LOG,,,,,0,DONE    ATM2 -> c038
117.742851,DONE,c038,2,,,0,
119.656737,LOG,,,,,1,ARRIVAL c039 -> q=1
119.656737,ARRIVAL,c039,,,,1,
119.656737,LOG,,,,,0,"START   ATM1 <- c039 (wait=0.00m, st=4.41m)"
119.656737,START,c039,1,0.000000,4.405196,0,
119.939390,LOG,,,,,1,ARRIVAL c040 -> q=1
119.939390,ARRIVAL,c040,,,,1,
119.939390,LOG,,,,,0,"START   ATM2 <- c040 (wait=0.00m, st=3.58m)"
119.939390,START,c040,2,0.000000,3.582815,0,
121.477590,LOG,,,,,1,ARRIVAL c041 -> q=1
121.477590,ARRIVAL,c041,,,,1,
123.400515,LOG,,,,,2,ARRIVAL c042 -> q=2
123.400515,ARRIVAL,c042,,,,2,
123.522205,LOG,,,,,2,DONE    ATM2 -> c040
123.522205,DONE,c040,2,,,2,
123.522205,LOG,,,,,1,"START   ATM2 <- c041 (wait=2.04m, st=2.60m)"
123.522205,START,c041,2,2.044615,2.598874,1,
124.061933,LOG,,,,,1,DONE    ATM1 -> c039
124.061933,DONE,c039,1,,,1,
124.061933,LOG,,,,,0,"START   ATM1 <- c042 (wait=0.66m, st=1.28m)"
124.061933,START,c042,1,0.661418,1.278163,0,
125.340097,LOG,,,,,0,DONE    ATM1 -> c042
125.340097,DONE,c042,1,,,0,
126.121079,LOG,,,,,0,DONE    ATM2 -> c041
126.121079,DONE,c041,2,,,0,
128.850209,LOG,,,,,1,ARRIVAL c043 -> q=1
128.850209,ARRIVAL,c043,,,,1,
128.850209,LOG,,,,,0,"START   ATM1 <- c043 (wait=0.00m, st=5.97m)"
128.850209,START,c043,1,0.000000,5.971272,0,
130.841214,LOG,,,,,1,ARRIVAL c044 -> q=1
130.841214,ARRIVAL,c044,,,,1,
130.841214,LOG,,,,,0,"START   ATM2 <- c044 (wait=0.00m, st=4.03m)"
130.841214,START,c044,2,0.000000,4.030536,0,
134.264184,LOG,,,,,1,ARRIVAL c045 -> q=1
134.264184,ARRIVAL,c045,,,,1,
134.459964,LOG,,,,,2,ARRIVAL c046 -> q=2
134.459964,ARRIVAL,c046,,,,2,
134.821480,LOG,,,,,2,DONE    ATM1 -> c043
134.821480,DONE,c043,1,,,2,
134.821480,LOG,,,,,1,"START   ATM1 <- c045 (wait=0.56m, st=2.09m)"
134.821480,START,c045,1,0.557296,2.087778,1,
134.871751,LOG,,,,,1,DONE    ATM2 -> c044
134.871751,DONE,c044,2,,,1,
134.871751,LOG,,,,,0,"START   ATM2 <- c046 (wait=0.41m, st=3.07m)"
134.871751,START,c046,2,0.411787,3.071862,0,
136.909258,LOG,,,,,0,DONE    ATM1 -> c045
136.909258,DONE,c045,1,,,0,
137.943613,LOG,,,,,0,DONE    ATM2 -> c046
137.943613,DONE,c046,2,,,0,
138.100039,LOG,,,,,1,ARRIVAL c047 -> q=1
138.100039,ARRIVAL,c047,,,,1,
138.100039,LOG,,,,,0,"START   ATM1 <- c047 (wait=0.00m, st=4.93m)"
138.100039,START,c047,1,0.000000,4.934551,0,
143.034590,LOG,,,,,0,DONE    ATM1 -> c047
143.034590,DONE,c047,1,,,0,
144.786502,LOG,,,,,1,ARRIVAL c048 -> q=1
144.786502,ARRIVAL,c048,,,,1,
144.786502,LOG,,,,,0,"START   ATM1 <- c048 (wait=0.00m, st=5.72m)"
144.786502,START,c048,1,0.000000,5.721780,0,
145.675128,LOG,,,,,1,ARRIVAL c049 -> q=1
145.675128,ARRIVAL,c049,,,,1,
145.675128,LOG,,,,,0,"START   ATM2 <- c049 (wait=0.00m, st=3.68m)"
145.675128,START,c049,2,0.000000,3.677407,0,
146.177532,LOG,,,,,1,ARRIVAL c050 -> q=1
146.177532,ARRIVAL,c050,,,,1,
148.947403,LOG,,,,,2,ARRIVAL c051 -> q=2
148.947403,ARRIVAL,c051,,,,2,
149.352534,LOG,,,,,2,DONE    ATM2 -> c049
149.352534,DONE,c049,2,,,2,
149.352534,LOG,,,,,1,"START   ATM2 <- c050 (wait=3.18m, st=2.58m)"
149.352534,START,c050,2,3.175002,2.575290,1,
149.442370,LOG,,,,,2,ARRIVAL c052 -> q=2
149.442370,ARRIVAL,c052,,,,2,
150.508282,LOG,,,,,2,DONE    ATM1 -> c048
150.508282,DONE,c048,1,,,2,
150.508282,LOG,,,,,1,"START   ATM1 <- c051 (wait=1.56m, st=4.02m)"
150.508282,START,c051,1,1.560880,4.020534,1,
151.927824,LOG,,,,,1,DONE    ATM2 -> c050
151.927824,DONE,c050,2,,,1,
151.927824,LOG,,,,,0,"START   ATM2 <- c052 (wait=2.49m, st=3.19m)"
151.927824,START,c052,2,2.485454,3.191401,0,
154.528816,LOG,,,,,0,DONE    ATM1 -> c051
154.528816,DONE,c051,1,,,0,
154.779580,LOG,,,,,1,ARRIVAL c053 -> q=1
154.779580,ARRIVAL,c053,,,,1,
154.779580,LOG,,,,,0,"START   ATM1 <- c053 (wait=0.00m, st=3.53m)"
154.779580,START,c053,1,0.000000,3.528478,0,
155.119226,LOG,,,,,0,DONE    ATM2 -> c052
155.119226,DONE,c052,2,,,0,
155.833361,LOG,,,,,1,ARRIVAL c054 -> q=1
155.833361,ARRIVAL,c054,,,,1,
155.833361,LOG,,,,,0,"START   ATM2 <- c054 (wait=0.00m, st=4.56m)"
155.833361,START,c054,2,0.000000,4.559477,0,
157.345810,LOG,,,,,1,ARRIVAL c055 -> q=1
157.345810,ARRIVAL,c055,,,,1,
158.206055,LOG,,,,,2,ARRIVAL c056 -> q=2
158.206055,ARRIVAL,c056,,,,2,
158.308057,LOG,,,,,2,DONE    ATM1 -> c053
158.308057,DONE,c053,1,,,2,
158.308057,LOG,,,,,1,"START   ATM1 <- c055 (wait=0.96m, st=5.74m)"
158.308057,START,c055,1,0.962247,5.735969,1,
160.392838,LOG,,,,,1,DONE    ATM2 -> c054
160.392838,DONE,c054,2,,,1,
160.392838,LOG,,,,,0,"START   ATM2 <- c056 (wait=2.19m, st=3.10m)"
160.392838,START,c056,2,2.186783,3.097110,0,
160.732373,LOG,,,,,1,ARRIVAL c057 -> q=1
160.732373,ARRIVAL,c057,,,,1,
161.024119,LOG,,,,,2,ARRIVAL c058 -> q=2
161.024119,ARRIVAL,c058,,,,2,
161.514577,LOG,,,,,3,ARRIVAL c059 -> q=3
161.514577,ARRIVAL,c059,,,,3,
162.441114,LOG,,,,,4,ARRIVAL c060 -> q=4
162.441114,ARRIVAL,c060,,,,4,
163.489948,LOG,,,,,4,DONE    ATM2 -> c056
163.489948,DONE,c056,2,,,4,
163.489948,LOG,,,,,3,"START   ATM2 <- c057 (wait=2.76m, st=4.04m)"
163.489948,START,c057,2,2.757575,4.036640,3,
163.540412,LOG,,,,,4,ARRIVAL c061 -> q=4
163.540412,ARRIVAL,c061,,,,4,
164.044026,LOG,,,,,4,DONE    ATM1 -> c055
164.044026,DONE,c055,1,,,4,
164.044026,LOG,,,,,3,"START   ATM1 <- c058 (wait=3.02m, st=1.48m)"
164.044026,START,c058,1,3.019907,1.482206,3,
165.526232,LOG,,,,,3,DONE    ATM1 -> c058
165.526232,DONE,c058,1,,,3,
165.526232,LOG,,,,,2,"START   ATM1 <- c059 (wait=4.01m, st=3.29m)"
165.526232,START,c059,1,4.011655,3.292602,2,
167.004122,LOG,,,,,3,ARRIVAL c062 -> q=3
167.004122,ARRIVAL,c062,,,,3,
167.526588,LOG,,,,,3,DONE    ATM2 -> c057
167.526588,DONE,c057,2,,,3,
167.526588,LOG,,,,,2,"START   ATM2 <- c060 (wait=5.09m, st=5.49m)"
167.526588,START,c060,2,5.085474,5.487649,2,
168.818834,LOG,,,,,2,DONE    ATM1 -> c059
168.818834,DONE,c059,1,,,2,
168.818834,LOG,,,,,1,"START   ATM1 <- c061 (wait=5.28m, st=1.71m)"
168.818834,START,c061,1,5.278422,1.713763,1,
170.532597,LOG,,,,,1,DONE    ATM1 -> c061
170.532597,DONE,c061,1,,,1,
170.532597,LOG,,,,,0,"START   ATM1 <- c062 (wait=3.53m, st=3.39m)"
170.532597,START,c062,1,3.528475,3.392237,0,
173.014237,LOG,,,,,0,DONE    ATM2 -> c060
173.014237,DONE,c060,2,,,0,
173.924834,LOG,,,,,0,DONE    ATM1 -> c062
173.924834,DONE,c062,1,,,0,
177.821513,LOG,,,,,1,ARRIVAL c063 -> q=1
177.821513,ARRIVAL,c063,,,,1,
177.821513,LOG,,,,,0,"START   ATM1 <- c063 (wait=0.00m, st=7.95m)"
177.821513,START,c063,1,0.000000,7.950157,0,
178.548911,LOG,,,,,1,ARRIVAL c064 -> q=1
178.548911,ARRIVAL,c064,,,,1,
178.548911,LOG,,,,,0,"START   ATM2 <- c064 (wait=0.00m, st=10.44m)"
178.548911,START,c064,2,0.000000,10.440547,0,
178.633939,LOG,,,,,1,ARRIVAL c065 -> q=1
178.633939,ARRIVAL,c065,,,,1,
179.508607,LOG,,,,,2,ARRIVAL c066 -> q=2
179.508607,ARRIVAL,c066,,,,2,
183.293440,LOG,,,,,3,ARRIVAL c067 -> q=3
183.293440,ARRIVAL,c067,,,,3,
185.771670,LOG,,,,,3,DONE    ATM1 -> c063
185.771670,DONE,c063,1,,,3,
185.771670,LOG,,,,,2,"START   ATM1 <- c065 (wait=7.14m, st=6.91m)"
185.771670,START,c065,1,7.137731,6.906745,2,
188.552901,LOG,,,,,3,ARRIVAL c068 -> q=3
188.552901,ARRIVAL,c068,,,,3,
188.597109,LOG,,,,,4,ARRIVAL c069 -> q=4
188.597109,ARRIVAL,c069,,,,4,
188.783687,LOG,,,,,5,ARRIVAL c070 -> q=5
188.783687,ARRIVAL,c070,,,,5,
188.989459,LOG,,,,,5,DONE    ATM2 -> c064
188.989459,DONE,c064,2,,,5,
188.989459,LOG,,,,,4,"START   ATM2 <- c066 (wait=9.48m, st=1.01m)"
188.989459,START,c066,2,9.480852,1.011558,4,
190.001017,LOG,,,,,4,DONE    ATM2 -> c066
190.001017,DONE,c066,2,,,4,
190.001017,LOG,,,,,3,"START   ATM2 <- c067 (wait=6.71m, st=3.30m)"
190.001017,START,c067,2,6.707577,3.304565,3,
191.577365,LOG,,,,,4,ARRIVAL c071 -> q=4
191.577365,ARRIVAL,c071,,,,4,
192.678415,LOG,,,,,4,DONE    ATM1 -> c065
192.678415,DONE,c065,1,,,4,
192.678415,LOG,,,,,3,"START   ATM1 <- c068 (wait=4.13m, st=3.94m)"
192.678415,START,c068,1,4.125514,3.939079,3,
193.305582,LOG,,,,,3,DONE    ATM2 -> c067
193.305582,DONE,c067,2,,,3,
193.305582,LOG,,,,,2,"START   ATM2 <- c069 (wait=4.71m, st=2.58m)"
193.305582,START,c069,2,4.708473,2.580725,2,
195.886307,LOG,,,,,2,DONE    ATM2 -> c069
195.886307,DONE,c069,2,,,2,
195.886307,LOG,,,,,1,"START   ATM2 <- c070 (wait=7.10m, st=4.27m)"
195.886307,START,c070,2,7.102620,4.266192,1,
196.528429,LOG,,,,,2,ARRIVAL c072 -> q=2
196.528429,ARRIVAL,c072,,,,2,
196.617494,LOG,,,,,2,DONE    ATM1 -> c068
196.617494,DONE,c068,1,,,2,
196.617494,LOG,,,,,1,"START   ATM1 <- c071 (wait=5.04m, st=1.40m)"
196.617494,START,c071,1,5.040129,1.397869,1,
196.656727,LOG,,,,,2,ARRIVAL c073 -> q=2
196.656727,ARRIVAL,c073,,,,2,
197.050607,LOG,,,,,3,ARRIVAL c074 -> q=3
197.050607,ARRIVAL,c074,,,,3,
198.015363,LOG,,,,,3,DONE    ATM1 -> c071
198.015363,DONE,c071,1,,,3,
198.015363,LOG,,,,,2,"START   ATM1 <- c072 (wait=1.49m, st=0.76m)"
198.015363,START,c072,1,1.486934,0.761022,2,
198.776386,LOG,,,,,2,DONE    ATM1 -> c072
198.776386,DONE,c072,1,,,2,
198.776386,LOG,,,,,1,"START   ATM1 <- c073 (wait=2.12m, st=9.73m)"
198.776386,START,c073,1,2.119659,9.730725,1,
200.152499,LOG,,,,,1,DONE    ATM2 -> c070
200.152499,DONE,c070,2,,,1,
200.152499,LOG,,,,,0,"START   ATM2 <- c074 (wait=3.10m, st=2.80m)"
200.152499,START,c074,2,3.101892,2.803956,0,
201.883618,LOG,,,,,1,ARRIVAL c075 -> q=1
201.883618,ARRIVAL,c075,,,,1,
202.455208,LOG,,,,,2,ARRIVAL c076 -> q=2
202.455208,ARRIVAL,c076,,,,2,
202.956455,LOG,,,,,2,DONE    ATM2 -> c074
202.956455,DONE,c074,2,,,2,
202.956455,LOG,,,,,1,"START   ATM2 <- c075 (wait=1.07m, st=3.52m)"
202.956455,START,c075,2,1.072837,3.522281,1,
204.736468,LOG,,,,,2,ARRIVAL c077 -> q=2
204.736468,ARRIVAL,c077,,,,2,
206.478736,LOG,,,,,2,DONE    ATM2 -> c075
206.478736,DONE,c075,2,,,2,
206.478736,LOG,,,,,1,"START   ATM2 <- c076 (wait=4.02m, st=6.47m)"
206.478736,START,c076,2,4.023528,6.474225,1,
208.507111,LOG,,,,,1,DONE    ATM1 -> c073
208.507111,DONE,c073,1,,,1,
208.507111,LOG,,,,,0,"START   ATM1 <- c077 (wait=3.77m, st=2.08m)"
208.507111,START,c077,1,3.770643,2.081681,0,
210.130426,LOG,,,,,1,ARRIVAL c078 -> q=1
210.130426,ARRIVAL,c078,,,,1,
210.588792,LOG,,,,,1,DONE    ATM1 -> c077
210.588792,DONE,c077,1,,,1,
210.588792,LOG,,,,,0,"START   ATM1 <- c078 (wait=0.46m, st=2.55m)"
210.588792,START,c078,1,0.458365,2.553622,0,
210.877859,LOG,,,,,1,ARRIVAL c079 -> q=1
210.877859,ARRIVAL,c079,,,,1,
212.627918,LOG,,,,,2,ARRIVAL c080 -> q=2
212.627918,ARRIVAL,c080,,,,2,
212.657082,LOG,,,,,3,ARRIVAL c081 -> q=3
212.657082,ARRIVAL,c081,,,,3,
212.952961,LOG,,,,,3,DONE    ATM2 -> c076
212.952961,DONE,c076,2,,,3,
212.952961,LOG,,,,,2,"START   ATM2 <- c079 (wait=2.08m, st=2.56m)"
212.952961,START,c079,2,2.075102,2.563641,2,
213.142414,LOG,,,,,2,DONE    ATM1 -> c078
213.142414,DONE,c078,1,,,2,
213.142414,LOG,,,,,1,"START   ATM1 <- c080 (wait=0.51m, st=3.32m)"
213.142414,START,c080,1,0.514496,3.315631,1,
213.954600,LOG,,,,,2,ARRIVAL c082 -> q=2
213.954600,ARRIVAL,c082,,,,2,
214.602751,LOG,,,,,3,ARRIVAL c083 -> q=3
214.602751,ARRIVAL,c083,,,,3,
215.516602,LOG,,,,,3,DONE    ATM2 -> c079
215.516602,DONE,c079,2,,,3,
215.516602,LOG,,,,,2,"START   ATM2 <- c081 (wait=2.86m, st=2.73m)"
