sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
37.468975,ARRIVAL,c008,,,,1,
37.468975,LOG,,,,,0,"START   ATM1 <- c008 (wait=0.00m, st=5.00m)"
37.468975,START,c008,1,0.000000,5.004093,0,
38.094260,LOG,,,,,1,ARRIVAL c009 -> q=1
38.094260,ARRIVAL,c009,,,,1,
38.094260,LOG,,,,,0,"START   ATM2 <- c009 (wait=0.00m, st=2.55m)"
38.094260,START,c009,2,0.000000,2.553734,0,
40.647993,LOG,,,,,0,DONE    ATM2 -> c009
40.647993,DONE,c009,2,,,0,
42.396565,LOG,,,,,1,ARRIVAL c010 -> q=1
42.396565,ARRIVAL,c010,,,,1,
42.396565,LOG,,,,,0,"START   ATM2 <- c010 (wait=0.00m, st=2.28m)"
42.396565,START,c010,2,0.000000,2.281349,0,
42.473067,LOG,,,,,0,DONE    ATM1 -> c008
42.473067,DONE,c008,1,,,0,
44.677914,LOG,,,,,0,DONE    ATM2 -> c010
44.677914,DONE,c010,2,,,0,
67.562042,LOG,,,,,1,ARRIVAL c011 -> q=1
67.562042,ARRIVAL,c011,,,,1,
67.562042,LOG,,,,,0,"START   ATM1 <- c011 (wait=0.00m, st=2.79m)"
67.562042,START,c011,1,0.000000,2.788700,0,
70.350742,LOG,,,,,0,DONE    ATM1 -> c011
70.350742,DONE,c011,1,,,0,
72.875650,LOG,,,,,1,ARRIVAL c012 -> q=1
72.875650,ARRIVAL,c012,,,,1,
72.875650,LOG,,,,,0,"START   ATM1 <- c012 (wait=0.00m, st=1.05m)"
72.875650,START,c012,1,0.000000,1.045792,0,
73.921442,LOG,,,,,0,DONE    ATM1 -> c012
73.921442,DONE,c012,1,,,0,
74.461023,LOG,,,,,1,ARRIVAL c013 -> q=1
74.461023,ARRIVAL,c013,,,,1,
74.461023,LOG,,,,,0,"START   ATM1 <- c013 (wait=0.00m, st=2.06m)"
74.461023,START,c013,1,0.000000,2.061662,0,
76.522686,LOG,,,,,0,DONE    ATM1 -> c013
76.522686,DONE,c013,1,,,0,
78.181814,LOG,,,,,1,ARRIVAL c014 -> q=1
78.181814,ARRIVAL,c014,,,,1,
78.181814,LOG,,,,,0,"START   ATM1 <- c014 (wait=0.00m, st=2.97m)"
78.181814,START,c014,1,0.000000,2.965816,0,
81.147630,LOG,,,,,0,DONE    ATM1 -> c014
81.147630,DONE,c014,1,,,0,
84.016900,LOG,,,,,1,ARRIVAL c015 -> q=1
84.016900,ARRIVAL,c015,,,,1,
84.016900,LOG,,,,,0,"START   ATM1 <- c015 (wait=0.00m, st=9.38m)"
84.016900,START,c015,1,0.000000,9.377972,0,
85.919861,LOG,,,,,1,ARRIVAL c016 -> q=1
85.919861,ARRIVAL,c016,,,,1,
85.919861,LOG,,,,,0,"START   ATM2 <- c016 (wait=0.00m, st=1.52m)"
85.919861,START,c016,2,0.000000,1.519711,0,
86.196904,LOG,,,,,1,ARRIVAL c017 -> q=1
86.196904,ARRIVAL,c017,,,,1,
86.860522,LOG,,,,,2,ARRIVAL c018 -> q=2
86.860522,ARRIVAL,c018,,,,2,
87.439572,LOG,,,,,2,DONE    ATM2 -> c016
87.439572,DONE,c016,2,,,2,
87.439572,LOG,,,,,1,"START   ATM2 <- c017 (wait=1.24m, st=11.80m)"
87.439572,START,c017,2,1.242668,11.797801,1,
87.740775,LOG,,,,,2,ARRIVAL c019 -> q=2
87.740775,ARRIVAL,c019,,,,2,
88.905266,LOG,,,,,3,ARRIVAL c020 -> q=3
88.905266,ARRIVAL,c020,,,,3,
93.394872,LOG,,,,,3,DONE    ATM1 -> c015
93.394872,DONE,c015,1,,,3,
93.394872,LOG,,,,,2,"START   ATM1 <- c018 (wait=6.53m, st=1.89m)"
93.394872,START,c018,1,6.534350,1.892577,2,
95.287448,LOG,,,,,2,DONE    ATM1 -> c018
95.287448,DONE,c018,1,,,2,
95.287448,LOG,,,,,1,"START   ATM1 <- c019 (wait=7.55m, st=5.21m)"
95.287448,START,c019,1,7.546674,5.212892,1,
98.724563,LOG,,,,,2,ARRIVAL c021 -> q=2
98.724563,ARRIVAL,c021,,,,2,
99.237373,LOG,,,,,2,DONE    ATM2 -> c017
99.237373,DONE,c017,2,,,2,
99.237373,LOG,,,,,1,"START   ATM2 <- c020 (wait=10.33m, st=3.48m)"
99.237373,START,c020,2,10.332107,3.481915,1,
100.500340,LOG,,,,,1,DONE    ATM1 -> c019
100.500340,DONE,c019,1,,,1,
100.500340,LOG,,,,,0,"START   ATM1 <- c021 (wait=1.78m, st=2.58m)"
100.500340,START,c021,1,1.775777,2.580549,0,
102.719288,LOG,,,,,0,DONE    ATM2 -> c020
102.719288,DONE,c020,2,,,0,
103.080889,LOG,,,,,0,DONE    ATM1 -> c021
103.080889,DONE,c021,1,,,0,
112.198798,LOG,,,,,1,ARRIVAL c022 -> q=1
112.198798,ARRIVAL,c022,,,,1,
112.198798,LOG,,,,,0,"START   ATM1 <- c022 (wait=0.00m, st=0.90m)"
112.198798,START,c022,1,0.000000,0.904215,0,
113.103014,LOG,,,,,0,DONE    ATM1 -> c022
113.103014,DONE,c022,1,,,0,
124.203702,LOG,,,,,1,ARRIVAL c023 -> q=1
124.203702,ARRIVAL,c023,,,,1,
124.203702,LOG,,,,,0,"START   ATM1 <- c023 (wait=0.00m, st=5.23m)"
124.203702,START,c023,1,0.000000,5.225988,0,
129.429690,LOG,,,,,0,DONE    ATM1 -> c023
129.429690,DONE,c023,1,,,0,
132.141152,LOG,,,,,1,ARRIVAL c024 -> q=1
132.141152,ARRIVAL,c024,,,,1,
132.141152,LOG,,,,,0,"START   ATM1 <- c024 (wait=0.00m, st=5.26m)"
132.141152,START,c024,1,0.000000,5.256008,0,
137.397160,LOG,,,,,0,DONE    ATM1 -> c024
137.397160,DONE,c024,1,,,0,
143.877759,LOG,,,,,1,ARRIVAL c025 -> q=1
143.877759,ARRIVAL,c025,,,,1,
143.877759,LOG,,,,,0,"START   ATM1 <- c025 (wait=0.00m, st=10.98m)"
143.877759,START,c025,1,0.000000,10.981861,0,
154.859621,LOG,,,,,0,DONE    ATM1 -> c025
154.859621,DONE,c025,1,,,0,
165.945885,LOG,,,,,1,ARRIVAL c026 -> q=1
165.945885,ARRIVAL,c026,,,,1,
165.945885,LOG,,,,,0,"START   ATM1 <- c026 (wait=0.00m, st=7.26m)"
165.945885,START,c026,1,0.000000,7.259719,0,
169.841373,LOG,,,,,1,ARRIVAL c027 -> q=1
169.841373,ARRIVAL,c027,,,,1,
169.841373,LOG,,,,,0,"START   ATM2 <- c027 (wait=0.00m, st=4.20m)"
169.841373,START,c027,2,0.000000,4.204660,0,
173.205604,LOG,,,,,0,DONE    ATM1 -> c026
173.205604,DONE,c026,1,,,0,
174.046033,LOG,,,,,0,DONE    ATM2 -> c027
174.046033,DONE,c027,2,,,0,
177.007820,LOG,,,,,1,ARRIVAL c028 -> q=1
177.007820,ARRIVAL,c028,,,,1,
177.007820,LOG,,,,,0,"START   ATM1 <- c028 (wait=0.00m, st=1.59m)"
177.007820,START,c028,1,0.000000,1.590147,0,
178.597967,LOG,,,,,0,DONE    ATM1 -> c028
178.597967,DONE,c028,1,,,0,
179.975804,LOG,,,,,1,ARRIVAL c029 -> q=1
179.975804,ARRIVAL,c029,,,,1,
179.975804,LOG,,,,,0,"START   ATM1 <- c029 (wait=0.00m, st=3.16m)"
179.975804,START,c029,1,0.000000,3.156728,0,
180.301301,LOG,,,,,1,ARRIVAL c030 -> q=1
180.301301,ARRIVAL,c030,,,,1,
180.301301,LOG,,,,,0,"START   ATM2 <- c030 (wait=0.00m, st=1.60m)"
180.301301,START,c030,2,0.000000,1.602287,0,
180.860653,LOG,,,,,1,ARRIVAL c031 -> q=1
180.860653,ARRIVAL,c031,,,,1,
181.903588,LOG,,,,,1,DONE    ATM2 -> c030
181.903588,DONE,c030,2,,,1,
181.903588,LOG,,,,,0,"START   ATM2 <- c031 (wait=1.04m, st=1.74m)"
181.903588,START,c031,2,1.042935,1.742306,0,
183.132531,LOG,,,,,0,DONE    ATM1 -> c029
183.132531,DONE,c029,1,,,0,
183.645894,LOG,,,,,0,DONE    ATM2 -> c031
183.645894,DONE,c031,2,,,0,
185.432157,LOG,,,,,1,ARRIVAL c032 -> q=1
185.432157,ARRIVAL,c032,,,,1,
185.432157,LOG,,,,,0,"START   ATM1 <- c032 (wait=0.00m, st=1.73m)"
185.432157,START,c032,1,0.000000,1.733037,0,
187.165194,LOG,,,,,0,DONE    ATM1 -> c032
187.165194,DONE,c032,1,,,0,
190.404320,LOG,,,,,1,ARRIVAL c033 -> q=1
190.404320,ARRIVAL,c033,,,,1,
190.404320,LOG,,,,,0,"START   ATM1 <- c033 (wait=0.00m, st=2.58m)"
190.404320,START,c033,1,0.000000,2.584588,0,
192.356942,LOG,,,,,1,ARRIVAL c034 -> q=1
192.356942,ARRIVAL,c034,,,,1,
192.356942,LOG,,,,,0,"START   ATM2 <- c034 (wait=0.00m, st=3.97m)"
192.356942,START,c034,2,0.000000,3.971883,0,
192.988908,LOG,,,,,0,DONE    ATM1 -> c033
192.988908,DONE,c033,1,,,0,
194.412890,LOG,,,,,1,ARRIVAL c035 -> q=1
194.412890,ARRIVAL,c035,,,,1,
194.412890,LOG,,,,,0,"START   ATM1 <- c035 (wait=0.00m, st=3.17m)"
194.412890,START,c035,1,0.000000,3.168710,0,
196.328825,LOG,,,,,0,DONE    ATM2 -> c034
196.328825,DONE,c034,2,,,0,
197.440022,LOG,,,,,1,ARRIVAL c036 -> q=1
197.440022,ARRIVAL,c036,,,,1,
197.440022,LOG,,,,,0,"START   ATM2 <- c036 (wait=0.00m, st=1.76m)"
197.440022,START,c036,2,0.000000,1.760929,0,
197.581601,LOG,,,,,0,DONE    ATM1 -> c035
197.581601,DONE,c035,1,,,0,
198.980979,LOG,,,,,1,ARRIVAL c037 -> q=1
198.980979,ARRIVAL,c037,,,,1,
198.980979,LOG,,,,,0,"START   ATM1 <- c037 (wait=0.00m, st=1.94m)"
198.980979,START,c037,1,0.000000,1.939406,0,
199.200951,LOG,,,,,0,DONE    ATM2 -> c036
199.200951,DONE,c036,2,,,0,
200.920385,LOG,,,,,0,DONE    ATM1 -> c037
200.920385,DONE,c037,1,,,0,
202.919349,LOG,,,,,1,ARRIVAL c038 -> q=1
202.919349,ARRIVAL,c038,,,,1,
202.919349,LOG,,,,,0,"START   ATM1 <- c038 (wait=0.00m, st=2.45m)"
202.919349,START,c038,1,0.000000,2.453836,0,
205.373185,LOG,,,,,0,DONE    ATM1 -> c038
205.373185,DONE,c038,1,,,0,
217.936743,LOG,,,,,1,ARRIVAL c039 -> q=1
217.936743,ARRIVAL,c039,,,,1,
217.936743,LOG,,,,,0,"START   ATM1 <- c039 (wait=0.00m, st=2.52m)"
217.936743,START,c039,1,0.000000,2.519993,0,
220.456736,LOG,,,,,0,DONE    ATM1 -> c039
220.456736,DONE,c039,1,,,0,
224.502222,LOG,,,,,1,ARRIVAL c040 -> q=1
224.502222,ARRIVAL,c040,,,,1,
224.502222,LOG,,,,,0,"START   ATM1 <- c040 (wait=0.00m, st=4.88m)"
224.502222,START,c040,1,0.000000,4.879139,0,
224.585102,LOG,,,,,1,ARRIVAL c041 -> q=1
224.585102,ARRIVAL,c041,,,,1,
224.585102,LOG,,,,,0,"START   ATM2 <- c041 (wait=0.00m, st=2.58m)"
224.585102,START,c041,2,0.000000,2.575189,0,
227.160290,LOG,,,,,0,DONE    ATM2 -> c041
227.160290,DONE,c041,2,,,0,
229.381361,LOG,,,,,0,DONE    ATM1 -> c040
229.381361,DONE,c040,1,,,0,
231.055795,LOG,,,,,1,ARRIVAL c042 -> q=1
231.055795,ARRIVAL,c042,,,,1,
231.055795,LOG,,,,,0,"START   ATM1 <- c042 (wait=0.00m, st=3.42m)"
231.055795,START,c042,1,0.000000,3.415601,0,
232.513277,LOG,,,,,1,ARRIVAL c043 -> q=1
232.513277,ARRIVAL,c043,,,,1,
232.513277,LOG,,,,,0,"START   ATM2 <- c043 (wait=0.00m, st=3.85m)"
232.513277,START,c043,2,0.000000,3.849692,0,
234.471396,LOG,,,,,0,DONE    ATM1 -> c042
234.471396,DONE,c042,1,,,0,
234.758249,LOG,,,,,1,ARRIVAL c044 -> q=1
234.758249,ARRIVAL,c044,,,,1,
234.758249,LOG,,,,,0,"START   ATM1 <- c044 (wait=0.00m, st=4.61m)"
234.758249,START,c044,1,0.000000,4.608787,0,
236.331572,LOG,,,,,1,ARRIVAL c045 -> q=1
236.331572,ARRIVAL,c045,,,,1,
236.362969,LOG,,,,,1,DONE    ATM2 -> c043
236.362969,DONE,c043,2,,,1,
236.362969,LOG,,,,,0,"START   ATM2 <- c045 (wait=0.03m, st=4.25m)"
236.362969,START,c045,2,0.031398,4.253260,0,
239.367036,LOG,,,,,0,DONE    ATM1 -> c044
239.367036,DONE,c044,1,,,0,
